final_route_name,frontend_scope,Q_work_columns,Y_work_shape,default_derotation_mode,step87_lazy_success_rate_all,step87_false_high_rate_all,step87_boundary_missed_rate_all,step87_mean_runtime_reduction_all,step88_cfar_detection_rate_overall,step88_single_coarse_peak_rate_overall,step88_in_scope_shared_center_rate,step88_false_high_rate_in_scope,step88_boundary_missed_rate_in_scope,step89_fixed_point_pass_flag,step89_blocker,step810_adopt_unified_model_selection_flag,step810_blocker,final_recommendation
shared-center MUSIC enhanced DOA,single_peak_in_scope / unresolved local cluster,65,65 x 32 x Np,none,0.764705882352941,0,0,0.376998770503756,1,0.916666666666667,0.916666666666667,0,0,0,quantization_not_closed,0,unified_model_selection_not_safe,keep pruned shared-center cascade; archive unified/fixed-point/dual-center as negative or future work
