obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,,build_step11_input,0.0108905,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,,build_candidate_score_pack,1.2925038,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_near_tie_close_sep_t0017,47,120,formal_tps30,near_tie_close_sep,0,17,,build_step11_input,0.0086704,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_near_tie_close_sep_t0017,47,120,formal_tps30,near_tie_close_sep,0,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_near_tie_close_sep_t0017,47,120,formal_tps30,near_tie_close_sep,0,17,,build_candidate_score_pack,1.280319,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_low_margin_score_gap_t0017,47,120,formal_tps30,low_margin_score_gap,0,17,,build_step11_input,0.0073317,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_low_margin_score_gap_t0017,47,120,formal_tps30,low_margin_score_gap,0,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_low_margin_score_gap_t0017,47,120,formal_tps30,low_margin_score_gap,0,17,,build_candidate_score_pack,1.5175691,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_weak_secondary_t0017,47,120,formal_tps30,weak_secondary,4,17,,build_step11_input,0.0087035,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_weak_secondary_t0017,47,120,formal_tps30,weak_secondary,4,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_weak_secondary_t0017,47,120,formal_tps30,weak_secondary,4,17,,build_candidate_score_pack,1.3658321,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_large_el_pair_t0017,47,120,formal_tps30,large_el_pair,4,17,,build_step11_input,0.0070425,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_large_el_pair_t0017,47,120,formal_tps30,large_el_pair,4,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_large_el_pair_t0017,47,120,formal_tps30,large_el_pair,4,17,,build_candidate_score_pack,1.223112,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,8,17,,build_step11_input,0.0075962,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,8,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,8,17,,build_candidate_score_pack,1.4409902,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_near_tie_close_sep_t0017,47,120,formal_tps30,near_tie_close_sep,8,17,,build_step11_input,0.0079071,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_near_tie_close_sep_t0017,47,120,formal_tps30,near_tie_close_sep,8,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_near_tie_close_sep_t0017,47,120,formal_tps30,near_tie_close_sep,8,17,,build_candidate_score_pack,1.3370989,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_low_margin_score_gap_t0017,47,120,formal_tps30,low_margin_score_gap,8,17,,build_step11_input,0.0079657,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_low_margin_score_gap_t0017,47,120,formal_tps30,low_margin_score_gap,8,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_low_margin_score_gap_t0017,47,120,formal_tps30,low_margin_score_gap,8,17,,build_candidate_score_pack,1.2412813,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_weak_secondary_t0017,47,120,formal_tps30,weak_secondary,15,17,,build_step11_input,0.0073138,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_weak_secondary_t0017,47,120,formal_tps30,weak_secondary,15,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_weak_secondary_t0017,47,120,formal_tps30,weak_secondary,15,17,,build_candidate_score_pack,1.429964,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_large_el_pair_t0017,47,120,formal_tps30,large_el_pair,15,17,,build_step11_input,0.0083883,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_large_el_pair_t0017,47,120,formal_tps30,large_el_pair,15,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_large_el_pair_t0017,47,120,formal_tps30,large_el_pair,15,17,,build_candidate_score_pack,1.3162627,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,double_baseline,score_recompute,0.6328943,7353,10,NaN,Step12 quantized score recompute
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,double_baseline,ranking_compare,0.2724565,7353,10,NaN,ranking and topK comparison
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,float32_all,score_recompute,0.5162433,7353,10,NaN,Step12 quantized score recompute
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,float32_all,ranking_compare,0.2440866,7353,10,NaN,ranking and topK comparison
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,combined_int16,score_recompute,0.6026339,7353,10,NaN,Step12 quantized score recompute
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,combined_int16,ranking_compare,0.3060903,7353,10,NaN,ranking and topK comparison
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,combined_int18,score_recompute,0.5478474,7353,10,NaN,Step12 quantized score recompute
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,combined_int18,ranking_compare,0.2796844,7353,10,NaN,ranking and topK comparison
cp00p00_strong_coherent_t0017,47,120,formal_tps30,strong_coherent,0,17,combined_int24,score_recompute,0.5464314,7353,10,NaN,Step12 quantized score recompute
