stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,41.6630153,0.52078769125,0.6291552,0.6511284,80
ranking_compare,21.4289406,0.2678617575,0.330322,0.3425696,80
build_candidate_score_pack,13.4449331,1.34449331,1.5175691,1.5175691,10
build_step11_input,0.0818097,0.00818097,0.0108905,0.0108905,10
run_step11_backend,0,0,0,0,10
