case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,167,near_tie_close_sep,combined_int14,topK_miss_count,1,1,1,0.000555457804784158,0.0103735998673487,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,887,low_margin_score_gap,combined_int14,score_gap_norm_baseline,0.00154339107358876,0,1,0.00154339107358876,0.00972591113072641,0,see trial CSV for full fields
max_score_gap_rel_error,407,weak_secondary,combined_int14,score_gap_rel_error,0.0312595921960627,0,1,0.00063053107175175,0.0312595921960627,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,47,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00118853226470779,0,0,see trial CSV for full fields
