case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,350,strong_coherent,combined_int14,topK_miss_count,1,1,1,0.00113043456291296,0.0271692258362633,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,350,strong_coherent,combined_int14,score_gap_norm_baseline,0.00113043456291296,1,1,0.00113043456291296,0.0271692258362633,0,see trial CSV for full fields
max_score_gap_rel_error,1190,low_margin_score_gap,combined_int14,score_gap_rel_error,0.226139202500463,0,0,7.88829108691507e-05,0.226139202500463,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,110,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000131374578258332,0,0,see trial CSV for full fields
