stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,41.1679763,0.51459970375,0.612228,0.7261546,80
ranking_compare,20.9300284,0.261625355,0.3221948,0.3717948,80
build_candidate_score_pack,11.8696455,1.18696455,1.3969386,1.3969386,10
build_step11_input,0.0781129,0.00781129,0.0109027,0.0109027,10
run_step11_backend,0,0,0,0,10
