stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,37.9015397,0.47376924625,0.5551901,0.6241542,80
ranking_compare,19.1554082,0.2394426025,0.2753417,0.3192996,80
build_candidate_score_pack,11.6066141,1.16066141,1.2150669,1.2150669,10
build_step11_input,0.0875613,0.00875613,0.0120079,0.0120079,10
run_step11_backend,0,0,0,0,10
