case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,786,medium_beta_coherent,combined_int16,topK_miss_count,1,1,1,0.000455469799758048,0.00553961660925091,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,786,medium_beta_coherent,combined_int16,score_gap_norm_baseline,0.000455469799758048,1,1,0.000455469799758048,0.00553961660925091,0,see trial CSV for full fields
max_score_gap_rel_error,786,medium_beta_coherent,combined_int14,score_gap_rel_error,0.0614325446915655,1,1,0.000455469799758048,0.0614325446915655,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,66,hard_phase,double_baseline,max_clip_rate,0,0,0,0.00255996980198743,0,0,see trial CSV for full fields
