quant_mode,is_fixed_candidate,recommendation_candidate_flag,num_trials,reliable_trial_count,overall_top1_preservation_rate,overall_topK_set_preservation_rate,overall_topK_miss_rate,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,mean_score_rank_spearman,min_score_rank_spearman,max_candidate_score_rel_l2_error,max_score_gap_rel_error,same_policy_rate,same_estimate_rate,same_confidence_rate,same_fallback_rate,boundary_state_same_rate,max_clip_rate,max_overflow_rate,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,mode_storage_cost_bits
double_baseline,0,0,6,4,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,16
float32_all,0,0,6,4,1,1,0,1,1,0,0,0,0.999999999657906,0.999999999486859,8.46268687757421e-07,0.000528670584432085,1,1,1,1,1,0,0,1,1,0,16
combined_int16,1,1,6,4,1,1,0,1,1,0,0,0,0.99999997507746,0.999999972773357,3.918256036205e-05,0.0149273764868048,1,1,1,1,1,0,0,1,1,0,16
combined_int18,1,1,6,4,1,1,0,1,1,0,0,0,0.999999994823316,0.99999999408379,8.38295786788813e-06,0.0132843332399437,1,1,1,1,1,0,0,1,1,0,18
combined_int24,1,1,6,4,1,1,0,1,1,0,0,0,0.999999999939631,0.999999999909446,1.4733493016982e-07,7.76171747977736e-05,1,1,1,1,1,0,0,1,1,0,24
mixed_Z16_G24_Rz24,1,1,6,4,1,1,0,1,1,0,0,0,0.999999999295689,0.999999999154827,3.4643976612979e-06,0.000518400457541674,1,1,1,1,1,0,0,1,1,0,24
combined_int14,1,1,6,4,0.833333333333333,1,0,1,1,0,0,0,0.999999864933314,0.999999850585497,0.000149448040984689,0.0977409515421208,1,0.833333333333333,1,1,1,0,0,1,1,0,16
W_int18_G24_Z16,1,1,6,4,1,1,0,1,1,0,0,0,0.999999999315813,0.999999999154827,3.68972007563935e-06,0.000518123771822521,1,1,1,1,1,0,0,1,1,0,24
