case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,157,near_tie_close_sep,combined_int14,topK_miss_count,1,1,1,0.000548607324744836,0.00197639040057104,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,277,low_margin_score_gap,combined_int16,score_gap_norm_baseline,0.00161352857481313,0,1,0.00161352857481313,0.00405719945169974,0,see trial CSV for full fields
max_score_gap_rel_error,1117,large_el_pair,combined_int14,score_gap_rel_error,0.0892021630737439,0,0,0.000448538394632084,0.0892021630737439,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,37,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00116975939617464,0,0,see trial CSV for full fields
