obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,,build_step11_input,0.0095308,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,,build_candidate_score_pack,0.8401726,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_medium_beta_coherent_t0005,65,120,formal_tps30,medium_beta_coherent,0,5,,build_step11_input,0.0073693,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_medium_beta_coherent_t0005,65,120,formal_tps30,medium_beta_coherent,0,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_medium_beta_coherent_t0005,65,120,formal_tps30,medium_beta_coherent,0,5,,build_candidate_score_pack,0.8388797,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_easy_noncoherent_t0005,65,120,formal_tps30,easy_noncoherent,4,5,,build_step11_input,0.0061254,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_easy_noncoherent_t0005,65,120,formal_tps30,easy_noncoherent,4,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_easy_noncoherent_t0005,65,120,formal_tps30,easy_noncoherent,4,5,,build_candidate_score_pack,0.7897447,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_low_snr_hard_t0005,65,120,formal_tps30,low_snr_hard,4,5,,build_step11_input,0.0063696,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_low_snr_hard_t0005,65,120,formal_tps30,low_snr_hard,4,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_low_snr_hard_t0005,65,120,formal_tps30,low_snr_hard,4,5,,build_candidate_score_pack,0.8970445,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_cache_boundary_center_t0005,65,120,formal_tps30,cache_boundary_center,4,5,,build_step11_input,0.0057047,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_cache_boundary_center_t0005,65,120,formal_tps30,cache_boundary_center,4,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_cache_boundary_center_t0005,65,120,formal_tps30,cache_boundary_center,4,5,,build_candidate_score_pack,0.8987466,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,8,5,,build_step11_input,0.0065092,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,8,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,8,5,,build_candidate_score_pack,0.8865275,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_medium_beta_coherent_t0005,65,120,formal_tps30,medium_beta_coherent,8,5,,build_step11_input,0.0056999,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_medium_beta_coherent_t0005,65,120,formal_tps30,medium_beta_coherent,8,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_medium_beta_coherent_t0005,65,120,formal_tps30,medium_beta_coherent,8,5,,build_candidate_score_pack,0.7918515,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_easy_noncoherent_t0005,65,120,formal_tps30,easy_noncoherent,15,5,,build_step11_input,0.0057559,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_easy_noncoherent_t0005,65,120,formal_tps30,easy_noncoherent,15,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_easy_noncoherent_t0005,65,120,formal_tps30,easy_noncoherent,15,5,,build_candidate_score_pack,0.889285,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_low_snr_hard_t0005,65,120,formal_tps30,low_snr_hard,15,5,,build_step11_input,0.0061135,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_low_snr_hard_t0005,65,120,formal_tps30,low_snr_hard,15,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_low_snr_hard_t0005,65,120,formal_tps30,low_snr_hard,15,5,,build_candidate_score_pack,0.8285387,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_cache_boundary_center_t0005,65,120,formal_tps30,cache_boundary_center,15,5,,build_step11_input,0.0057785,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_cache_boundary_center_t0005,65,120,formal_tps30,cache_boundary_center,15,5,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_cache_boundary_center_t0005,65,120,formal_tps30,cache_boundary_center,15,5,,build_candidate_score_pack,0.8541182,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,double_baseline,score_recompute,0.3085488,7353,10,NaN,Step12 quantized score recompute
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,double_baseline,ranking_compare,0.1561117,7353,10,NaN,ranking and topK comparison
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,float32_all,score_recompute,0.3067338,7353,10,NaN,Step12 quantized score recompute
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,float32_all,ranking_compare,0.154974,7353,10,NaN,ranking and topK comparison
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,combined_int16,score_recompute,0.320482,7353,10,NaN,Step12 quantized score recompute
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,combined_int16,ranking_compare,0.1943103,7353,10,NaN,ranking and topK comparison
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,combined_int18,score_recompute,0.3556988,7353,10,NaN,Step12 quantized score recompute
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,combined_int18,ranking_compare,0.1839434,7353,10,NaN,ranking and topK comparison
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,combined_int24,score_recompute,0.3419312,7353,10,NaN,Step12 quantized score recompute
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,combined_int24,ranking_compare,0.1813507,7353,10,NaN,ranking and topK comparison
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,mixed_Z16_G24_Rz24,score_recompute,0.3339073,7353,10,NaN,Step12 quantized score recompute
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,mixed_Z16_G24_Rz24,ranking_compare,0.1675264,7353,10,NaN,ranking and topK comparison
cp00p00_hard_phase_t0005,65,120,formal_tps30,hard_phase,0,5,combined_int14,score_recompute,0.3431248,7353,10,NaN,Step12 quantized score recompute
