scenario_name,SNR_dB,Np,target_count,az_truth,el_truth,beta,rho,phase_deg,az_sep_deg,el_sep_deg,coarseAz,coarseEl,coarseAz_error,frontend_state,unresolved_cluster_flag,need_2d_refinement,boundary_unreliable_flag,selectedCenterColumn,selectedCenterAz,both_targets_inside_work_subarray,Y_work_shape,route_name,status,confidence,az_est,el_est,reject_reason,success,safe,false_high,boundary_missed,low_confidence,out_of_scope,az_error_mean,el_error_mean,az_error_max,el_error_max,runtime_sec,failure_reason,run_mode,trial_index,rng_seed,selectedWorkColumns_min,selectedWorkColumns_max,ablation_mode
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0126037,,quick,1,1002334,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100792,,quick,2,1002335,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0101338,,quick,3,1002336,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0102691,,quick,4,1002337,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0107997,,quick,5,1002338,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095036,,quick,6,1002339,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0111334,,quick,7,1002340,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095478,,quick,8,1002341,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0107203,,quick,9,1002342,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0094858,,quick,10,1002343,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0084941,,quick,11,1002344,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0080209,,quick,12,1002345,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0093344,,quick,13,1002346,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0102651,,quick,14,1002347,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0096914,,quick,15,1002348,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0101848,,quick,16,1002349,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009892,,quick,17,1002350,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0087151,,quick,18,1002351,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0087325,,quick,19,1002352,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095857,,quick,20,1002353,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0088878,,quick,21,1002354,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0091138,,quick,22,1002355,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095418,,quick,23,1002356,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0096741,,quick,24,1002357,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0088653,,quick,25,1002358,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.010086,,quick,26,1002359,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0089077,,quick,27,1002360,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0099812,,quick,28,1002361,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0088645,,quick,29,1002362,1,192,music_only
single_target_sanity,8,32,1,0,0,NaN,NaN,NaN,0,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009169,,quick,30,1002363,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0083408,ok,quick,31,1102334,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095163,ok,quick,32,1102335,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0104351,ok,quick,33,1102336,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009258,ok,quick,34,1102337,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0085015,ok,quick,35,1102338,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0092149,ok,quick,36,1102339,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0084081,ok,quick,37,1102340,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009347,ok,quick,38,1102341,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0090739,ok,quick,39,1102342,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100995,ok,quick,40,1102343,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0098115,ok,quick,41,1102344,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0112854,ok,quick,42,1102345,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0088398,ok,quick,43,1102346,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100081,ok,quick,44,1102347,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0111152,ok,quick,45,1102348,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0091702,ok,quick,46,1102349,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100003,ok,quick,47,1102350,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.010589,ok,quick,48,1102351,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0099951,ok,quick,49,1102352,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.00995,ok,quick,50,1102353,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.011681,ok,quick,51,1102354,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.009265,ok,quick,52,1102355,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0084784,ok,quick,53,1102356,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0101265,ok,quick,54,1102357,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.01023,ok,quick,55,1102358,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0097252,ok,quick,56,1102359,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0110613,ok,quick,57,1102360,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0085928,ok,quick,58,1102361,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100887,ok,quick,59,1102362,1,192,music_only
close_coherent_pair,8,32,2,[-0.3 0.3],[0 0],1,1,0,0.6,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0094995,ok,quick,60,1102363,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0097208,ok,quick,61,1202334,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0093106,ok,quick,62,1202335,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095763,ok,quick,63,1202336,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0098384,ok,quick,64,1202337,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.011059,ok,quick,65,1202338,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0098533,ok,quick,66,1202339,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0090188,ok,quick,67,1202340,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0100759,ok,quick,68,1202341,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0104144,ok,quick,69,1202342,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.008849,ok,quick,70,1202343,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0095162,ok,quick,71,1202344,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0086279,ok,quick,72,1202345,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0097421,ok,quick,73,1202346,1,192,music_only
medium_beta_pair,8,32,2,[-0.25 0.25],[0 0],0.5,1,0,0.5,0,0,0,0,single_peak_in_scope,1,0,0,1,0,1,[65 32 32],low_confidence,rejected,low,[],[],single/merged MUSIC peak with rank-1-like covariance; rank1_fallback_disabled; not_evaluated,0,1,0,0,1,0,NaN,NaN,NaN,NaN,0.0098023,ok,quick,74,1202347,1,192,music_only
