method_name,method_type,B,beam_count,scenario_name,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,raw_success_rate,az_tol_success_rate,el_pair_tol_success_rate,joint_success_rate,az_rmse_deg,el_rmse_deg,mean_abs_el_sep_error_deg,false_el_split_rate,boundary_hit_rate,projection_loss,mean_corr,max_corr,cond_WHW,cond_best_GHG,mean_num_pairs,mean_truth_manifold_corr,n_trials,overall_joint_success_rate,overall_az_rmse_deg,overall_el_rmse_deg,worst_case_success
greedy_lowcorr,greedy_lowcorr,7,7,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0337460352036911,0.088460025160674,0.123333333333334,0,0,0.879021821104546,0.258143559454305,0.31875125212908,57.2957076030831,3.66830289871314,65379,0.223765264162109,3,0.6,0.0733573454062601,0.0943688675709514,0
greedy_lowcorr,greedy_lowcorr,7,7,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,0,1,0,0.11236102527122,0.0955248658727151,0.130000000000001,0,0,0.879021821104546,0.258143559454305,0.31875125212908,57.2957076030831,3.47934473121837,65379,0.305382235654614,3,0.6,0.0733573454062601,0.0943688675709514,0
greedy_lowcorr,greedy_lowcorr,9,9,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0271807816658898,0.118004237212061,0.190000000000003,0,0,0.827687329440523,0.273469295681514,0.313763981303999,92.5431880963329,5.62232145255816,65379,0.515916715204907,3,0.6,0.0679229401686548,0.0888391775784485,0
greedy_lowcorr,greedy_lowcorr,9,9,hard_phase,0.99,150,1,0.83,0.37,30,1,1,1,1,0.0585234995535977,0.0820060973342827,0.130000000000001,0,0,0.827687329440523,0.273469295681514,0.313763981303999,92.5431880963329,2.32536525293042,65379,0.103470471205098,3,0.6,0.0679229401686548,0.0888391775784485,0
greedy_lowcorr,greedy_lowcorr,9,9,low_snr_hard,1,150,0.3,0.83,0.37,20,1,0,1,0,0.120933866224479,0.0743303437365916,0.109999999999999,0,0,0.827687329440523,0.273469295681514,0.313763981303999,92.5431880963329,5.12718695412713,65379,0.103470471205098,3,0.6,0.0679229401686548,0.0888391775784485,0
greedy_lowcorr,greedy_lowcorr,9,9,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0743303437365916,0.109999999999999,0,0,0.827687329440523,0.273469295681514,0.313763981303999,92.5431880963329,6.92669462362983,65379,0.551657445551365,3,0.6,0.0679229401686548,0.0888391775784485,0
greedy_lowcorr,greedy_lowcorr,9,9,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,0,1,0,0.11236102527122,0.0955248658727151,0.130000000000001,0,0,0.827687329440523,0.273469295681514,0.313763981303999,92.5431880963329,2.88063569241837,65379,0.103470471205098,3,0.6,0.0679229401686548,0.0888391775784485,0
greedy_lowcorr,greedy_lowcorr,11,11,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.10735455276792,0.190000000000001,0,0,0.777828074233891,0.301985079548984,0.360887321152919,122.165729706716,5.93490003569725,65379,0.549243879953821,3,0.6,0.0648953212704427,0.0909481451168448,0
greedy_lowcorr,greedy_lowcorr,11,11,hard_phase,0.99,150,1,0.83,0.37,30,1,1,1,1,0.0585234995535977,0.0820060973342827,0.130000000000001,0,0,0.777828074233891,0.301985079548984,0.360887321152919,122.165729706716,1.52323536237797,65379,0.109042718487026,3,0.6,0.0648953212704427,0.0909481451168448,0
greedy_lowcorr,greedy_lowcorr,11,11,low_snr_hard,1,150,0.3,0.83,0.37,20,1,0,1,0,0.11236102527122,0.0955248658727151,0.130000000000001,0,0,0.777828074233891,0.301985079548984,0.360887321152919,122.165729706716,1.89013672876329,65379,0.109042718487026,3,0.6,0.0648953212704427,0.0909481451168448,0
greedy_lowcorr,greedy_lowcorr,11,11,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0743303437365916,0.109999999999999,0,0,0.777828074233891,0.301985079548984,0.360887321152919,122.165729706716,5.93490003569725,65379,0.62280543921658,3,0.6,0.0648953212704427,0.0909481451168448,0
greedy_lowcorr,greedy_lowcorr,11,11,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,0,1,0,0.11236102527122,0.0955248658727151,0.130000000000001,0,0,0.777828074233891,0.301985079548984,0.360887321152919,122.165729706716,1.89013672876329,65379,0.109042718487026,3,0.6,0.0648953212704427,0.0909481451168448,0
greedy_lowcorr,greedy_lowcorr,15,15,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.10735455276792,0.190000000000001,0,0,0.553880487805514,0.256848661884906,0.295881727633359,220.393275950759,1.6900963233625,65379,0.111235554866415,3,0.6,0.0683244576517464,0.085408761329842,0
greedy_lowcorr,greedy_lowcorr,15,15,hard_phase,0.99,150,1,0.83,0.37,30,1,1,1,1,0.0585234995535977,0.0820060973342827,0.130000000000001,0,0,0.553880487805514,0.256848661884906,0.295881727633359,220.393275950759,2.66282751030483,65379,0.321838892545576,3,0.6,0.0683244576517464,0.085408761329842,0
greedy_lowcorr,greedy_lowcorr,15,15,low_snr_hard,1,150,0.3,0.83,0.37,20,1,0,1,0,0.120933866224479,0.0743303437365916,0.109999999999999,0,0,0.553880487805514,0.256848661884906,0.295881727633359,220.393275950759,1.56341365404595,65379,0.321838892545576,3,0.6,0.0683244576517464,0.085408761329842,0
greedy_lowcorr,greedy_lowcorr,15,15,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0890224690738245,0.109999999999998,0,0,0.553880487805514,0.256848661884906,0.295881727633359,220.393275950759,1.6533591999717,65379,0.146924271773481,3,0.6,0.0683244576517464,0.085408761329842,0
greedy_lowcorr,greedy_lowcorr,15,15,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,0,1,0,0.120933866224479,0.0743303437365916,0.109999999999999,0,0,0.553880487805514,0.256848661884906,0.295881727633359,220.393275950759,1.56341365404595,65379,0.321838892545576,3,0.6,0.0683244576517464,0.085408761329842,0
greedy_lowcorr,greedy_lowcorr,19,19,easy_noncoherent,0,0,1,1.27,0.67,30,1,1,1,1,0.0206155281280884,0.10735455276792,0.190000000000001,0,0,0.471200068569132,0.255952773273782,0.369196685125847,327.914497818342,1.37836194861404,65379,0.0992996004633083,3,0.8,0.0627438403966186,0.0840054869819336,0
greedy_lowcorr,greedy_lowcorr,19,19,hard_phase,0.99,150,1,0.83,0.37,30,1,0,1,0,0.136473440639561,0.0820060973342827,0.130000000000001,0,0,0.471200068569132,0.255952773273782,0.369196685125847,327.914497818342,4.8224559199678,65379,0.330555396865295,3,0.8,0.0627438403966186,0.0840054869819336,0
greedy_lowcorr,greedy_lowcorr,19,19,low_snr_hard,1,150,0.3,0.83,0.37,20,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.471200068569132,0.255952773273782,0.369196685125847,327.914497818342,1.49661017041504,65379,0.330555396865295,3,0.8,0.0627438403966186,0.0840054869819336,0
greedy_lowcorr,greedy_lowcorr,19,19,strong_coherent,0.99,5,1,1.27,0.37,30,1,1,1,1,0.0206155281280884,0.0820060973342827,0.130000000000001,0,0,0.471200068569132,0.255952773273782,0.369196685125847,327.914497818342,1.3487539914289,65379,0.124429474959785,3,0.8,0.0627438403966186,0.0840054869819336,0
greedy_lowcorr,greedy_lowcorr,19,19,weak_secondary,0.99,150,0.3,0.83,0.37,30,1,1,1,1,0.0680073525436777,0.0743303437365916,0.109999999999999,0,0,0.471200068569132,0.255952773273782,0.369196685125847,327.914497818342,1.49661017041504,65379,0.330555396865295,3,0.8,0.0627438403966186,0.0840054869819336,0
