trial_global_id,trial_id,seed,method_name,method_type,B,beam_count,scenario_name,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,source_corr_empirical,az_hat_1,az_hat_2,el_hat_1,el_hat_2,az_true_1,az_true_2,el_true_1,el_true_2,raw_success,az_tol_success,el_pair_tol_success,joint_pair_tol_success,az_rmse_deg,el_rmse_deg,az_center_error_deg,az_sep_error_deg,el_center_error_deg,el_sep_error_deg,abs_el_sep_error_deg,estimated_el_sep_deg,true_el_sep_deg,false_el_split,boundary_hit,projection_loss,mean_corr,max_corr,cond_WHW,cond_best_GHG,max_score,num_pairs,tie_count,truth_manifold_corr,N_elem,L,phase_factor,phase_sign,az_bound_min,az_bound_max,el_bound_min,el_bound_max
11,2,20364619,regular_3dB_grid,regular,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990401199577359,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.585366259097258,0.718290473444,0.852554134024027,3096.59954010266,4.1410391236551,101594.1203387,65379,1,0.394366270854209,2080,64,2,1,6.5,9.5,8.8,11.2
12,3,20364620,regular_3dB_grid,regular,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990150065224873,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.585366259097258,0.718290473444,0.852554134024027,3096.59954010266,4.1410391236551,101624.197493288,65379,1,0.394366270854209,2080,64,2,1,6.5,9.5,8.8,11.2
13,1,20365618,regular_3dB_grid,regular,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.585366259097258,0.718290473444,0.852554134024027,3096.59954010266,4.1410391236551,101363.258237456,65379,1,0.394366270854209,2080,64,2,1,6.5,9.5,8.8,11.2
14,2,20365619,regular_3dB_grid,regular,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.585366259097258,0.718290473444,0.852554134024027,3096.59954010266,4.1410391236551,101254.819881304,65379,1,0.394366270854209,2080,64,2,1,6.5,9.5,8.8,11.2
15,3,20365620,regular_3dB_grid,regular,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.585366259097258,0.718290473444,0.852554134024027,3096.59954010266,4.1410391236551,101347.42041634,65379,1,0.394366270854209,2080,64,2,1,6.5,9.5,8.8,11.2
16,1,20461618,greedy_projection,greedy_projection,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.0765624567287665,7.38,8.66,10.12,10.6,7.365,8.635,9.975,10.645,1,1,1,1,0.0206155281280884,0.10735455276792,0.0199999999999996,0.0100000000000007,0.0499999999999989,-0.190000000000001,0.190000000000001,0.48,0.670000000000002,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.36008647045103,209638.387981621,65379,1,0.132536924600711,2080,64,2,1,6.5,9.5,8.8,11.2
17,2,20461619,greedy_projection,greedy_projection,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.0828173096446283,7.38,8.66,10.12,10.6,7.365,8.635,9.975,10.645,1,1,1,1,0.0206155281280884,0.10735455276792,0.0199999999999996,0.0100000000000007,0.0499999999999989,-0.190000000000001,0.190000000000001,0.48,0.670000000000002,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.36008647045103,205720.853143559,65379,1,0.132536924600711,2080,64,2,1,6.5,9.5,8.8,11.2
18,3,20461620,greedy_projection,greedy_projection,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.015673366996195,7.38,8.66,10.12,10.6,7.365,8.635,9.975,10.645,1,1,1,1,0.0206155281280884,0.10735455276792,0.0199999999999996,0.0100000000000007,0.0499999999999989,-0.190000000000001,0.190000000000001,0.48,0.670000000000002,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.36008647045103,207565.600118307,65379,1,0.132536924600711,2080,64,2,1,6.5,9.5,8.8,11.2
19,1,20462618,greedy_projection,greedy_projection,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.989923729752417,7.38,8.66,10,10.48,7.365,8.635,10.125,10.495,1,1,1,1,0.0206155281280884,0.0890224690738245,0.0199999999999996,0.0100000000000007,-0.0700000000000021,0.109999999999998,0.109999999999998,0.479999999999999,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.34411374252006,189345.643835201,65379,1,0.148250696964689,2080,64,2,1,6.5,9.5,8.8,11.2
20,2,20462619,greedy_projection,greedy_projection,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.989796386604714,7.38,8.66,10,10.48,7.365,8.635,10.125,10.495,1,1,1,1,0.0206155281280884,0.0890224690738245,0.0199999999999996,0.0100000000000007,-0.0700000000000021,0.109999999999998,0.109999999999998,0.479999999999999,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.34411374252006,189096.752396774,65379,1,0.148250696964689,2080,64,2,1,6.5,9.5,8.8,11.2
21,3,20462620,greedy_projection,greedy_projection,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.989859639228073,7.38,8.66,10,10.48,7.365,8.635,10.125,10.495,1,1,1,1,0.0206155281280884,0.0890224690738245,0.0199999999999996,0.0100000000000007,-0.0700000000000021,0.109999999999998,0.109999999999998,0.479999999999999,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.34411374252006,188956.341476647,65379,1,0.148250696964689,2080,64,2,1,6.5,9.5,8.8,11.2
22,1,20463618,greedy_projection,greedy_projection,5,5,hard_phase,0.99,150,1,0.83,0.37,30,0.99045655948109,7.62,8.42,10.24,10.48,7.585,8.415,10.125,10.495,1,1,1,1,0.0250000000000004,0.0820060973342827,0.0200000000000014,-0.0299999999999976,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,2.03627850908621,143041.680514825,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
23,2,20463619,greedy_projection,greedy_projection,5,5,hard_phase,0.99,150,1,0.83,0.37,30,0.990465001176393,7.62,8.42,10.24,10.48,7.585,8.415,10.125,10.495,1,1,1,1,0.0250000000000004,0.0820060973342827,0.0200000000000014,-0.0299999999999976,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,2.03627850908621,143018.076470993,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
24,3,20463620,greedy_projection,greedy_projection,5,5,hard_phase,0.99,150,1,0.83,0.37,30,0.989924033418554,7.62,8.42,10.24,10.48,7.585,8.415,10.125,10.495,1,1,1,1,0.0250000000000004,0.0820060973342827,0.0200000000000014,-0.0299999999999976,0.0499999999999989,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,2.03627850908621,143025.578060965,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
25,1,20464618,greedy_projection,greedy_projection,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.99014489910428,7.54,8.58,10.12,10.6,7.585,8.415,10.125,10.495,1,0,1,0,0.120933866224479,0.0743303437365916,0.0600000000000005,0.210000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.16986655746289,90661.3908036123,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
26,2,20464619,greedy_projection,greedy_projection,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989872467089791,7.54,8.58,10.12,10.6,7.585,8.415,10.125,10.495,1,0,1,0,0.120933866224479,0.0743303437365916,0.0600000000000005,0.210000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.16986655746289,90670.0424695281,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
27,3,20464620,greedy_projection,greedy_projection,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990174835445785,7.54,8.58,10.12,10.6,7.585,8.415,10.125,10.495,1,0,1,0,0.120933866224479,0.0743303437365916,0.0600000000000005,0.210000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.16986655746289,90673.9431887989,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
28,1,20465618,greedy_projection,greedy_projection,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.58,10.12,10.6,7.585,8.415,10.125,10.495,1,0,1,0,0.120933866224479,0.0743303437365916,0.0600000000000005,0.210000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.16986655746289,90487.9580995029,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
29,2,20465619,greedy_projection,greedy_projection,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.58,10.12,10.6,7.585,8.415,10.125,10.495,1,0,1,0,0.120933866224479,0.0743303437365916,0.0600000000000005,0.210000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.16986655746289,90508.7419266028,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
30,3,20465620,greedy_projection,greedy_projection,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.54,8.58,10.12,10.6,7.585,8.415,10.125,10.495,1,0,1,0,0.120933866224479,0.0743303437365916,0.0600000000000005,0.210000000000001,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.587092635584815,0.218244487992586,0.323307676483951,6.80920479838333,1.16986655746289,90452.3726944007,65379,1,0.303298289363247,2080,64,2,1,6.5,9.5,8.8,11.2
31,1,20561618,greedy_lowcorr,greedy_lowcorr,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.160332178674549,7.38,8.5,10,10.48,7.365,8.635,9.975,10.645,1,1,1,1,0.0960468635614926,0.118004237212061,-0.0600000000000005,-0.149999999999999,-0.0700000000000021,-0.190000000000003,0.190000000000003,0.479999999999999,0.670000000000002,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,3.85921798861197,17780.8387199368,65379,1,0.181138165959613,2080,64,2,1,6.5,9.5,8.8,11.2
32,2,20561619,greedy_lowcorr,greedy_lowcorr,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.0859642364998632,7.38,8.58,10,10.48,7.365,8.635,9.975,10.645,1,1,1,1,0.0403112887414925,0.118004237212061,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.190000000000003,0.190000000000003,0.479999999999999,0.670000000000002,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,4.5517678066149,17760.751537609,65379,1,0.181138165959613,2080,64,2,1,6.5,9.5,8.8,11.2
33,3,20561620,greedy_lowcorr,greedy_lowcorr,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.204566063687584,7.38,8.58,10,10.48,7.365,8.635,9.975,10.645,1,1,1,1,0.0403112887414925,0.118004237212061,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.190000000000003,0.190000000000003,0.479999999999999,0.670000000000002,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,4.5517678066149,17391.8579992678,65379,1,0.181138165959613,2080,64,2,1,6.5,9.5,8.8,11.2
34,1,20562618,greedy_lowcorr,greedy_lowcorr,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.989939079018925,7.38,8.58,10.12,10.36,7.365,8.635,10.125,10.495,1,1,1,1,0.0403112887414925,0.0955248658727151,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,2.32035970374617,11860.8168019826,65379,1,0.208507609910557,2080,64,2,1,6.5,9.5,8.8,11.2
35,2,20562619,greedy_lowcorr,greedy_lowcorr,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.99011041127186,7.38,8.58,10.12,10.36,7.365,8.635,10.125,10.495,1,1,1,1,0.0403112887414925,0.0955248658727151,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,2.32035970374617,11845.7248126445,65379,1,0.208507609910557,2080,64,2,1,6.5,9.5,8.8,11.2
36,3,20562620,greedy_lowcorr,greedy_lowcorr,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.989916990347225,7.38,8.58,10.12,10.36,7.365,8.635,10.125,10.495,1,1,1,1,0.0403112887414925,0.0955248658727151,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,2.32035970374617,11843.5080954877,65379,1,0.208507609910557,2080,64,2,1,6.5,9.5,8.8,11.2
37,1,20563618,greedy_lowcorr,greedy_lowcorr,5,5,hard_phase,0.99,150,1,0.83,0.37,30,0.989802570759959,7.7,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0955248658727151,-0.0199999999999996,-0.269999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,4.67886443200234,10187.2531986296,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
38,2,20563619,greedy_lowcorr,greedy_lowcorr,5,5,hard_phase,0.99,150,1,0.83,0.37,30,0.990382476940421,7.7,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0955248658727151,-0.0199999999999996,-0.269999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,4.67886443200234,10155.7209892718,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
39,3,20563620,greedy_lowcorr,greedy_lowcorr,5,5,hard_phase,0.99,150,1,0.83,0.37,30,0.989903080913146,7.7,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.136473440639561,0.0955248658727151,-0.0199999999999996,-0.269999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,4.67886443200234,10190.4584132073,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
40,1,20564618,greedy_lowcorr,greedy_lowcorr,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989876289624915,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,3.28989246373336,8928.14194632681,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
41,2,20564619,greedy_lowcorr,greedy_lowcorr,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.989995524596169,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,3.28989246373336,8928.88884589041,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
42,3,20564620,greedy_lowcorr,greedy_lowcorr,5,5,weak_secondary,0.99,150,0.3,0.83,0.37,30,0.990373301990526,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,3.28989246373336,8922.01364984319,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
43,1,20565618,greedy_lowcorr,greedy_lowcorr,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,3.28989246373336,8913.97571623141,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
44,2,20565619,greedy_lowcorr,greedy_lowcorr,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,3.28989246373336,8914.14697359928,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
45,3,20565620,greedy_lowcorr,greedy_lowcorr,5,5,low_snr_hard,1,150,0.3,0.83,0.37,20,1,7.62,8.26,10.12,10.36,7.585,8.415,10.125,10.495,1,0,1,0,0.11236102527122,0.0955248658727151,-0.0599999999999987,-0.189999999999998,-0.0700000000000021,-0.130000000000001,0.130000000000001,0.24,0.370000000000001,0,0,0.891545496715419,0.254187716341376,0.369399751258863,2.11913854451967,3.28989246373336,8920.0830328606,65379,1,0.312084816721416,2080,64,2,1,6.5,9.5,8.8,11.2
46,1,20661618,greedy_combined,greedy_combined,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.0621386892957083,7.38,8.58,10,10.48,7.365,8.635,9.975,10.645,1,1,1,1,0.0403112887414925,0.118004237212061,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.190000000000003,0.190000000000003,0.479999999999999,0.670000000000002,0,0,0.628122614859027,0.229145888235483,0.236915646943025,4.52634973524694,1.26390476591602,178584.225859916,65379,1,0.080125511290954,2080,64,2,1,6.5,9.5,8.8,11.2
47,2,20661619,greedy_combined,greedy_combined,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.0925165006914627,7.38,8.58,10,10.48,7.365,8.635,9.975,10.645,1,1,1,1,0.0403112887414925,0.118004237212061,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.190000000000003,0.190000000000003,0.479999999999999,0.670000000000002,0,0,0.628122614859027,0.229145888235483,0.236915646943025,4.52634973524694,1.26390476591602,180648.566582491,65379,1,0.080125511290954,2080,64,2,1,6.5,9.5,8.8,11.2
48,3,20661620,greedy_combined,greedy_combined,5,5,easy_noncoherent,0,0,1,1.27,0.67,30,0.0981310610229654,7.38,8.58,10,10.48,7.365,8.635,9.975,10.645,1,1,1,1,0.0403112887414925,0.118004237212061,-0.0199999999999996,-0.0699999999999994,-0.0700000000000021,-0.190000000000003,0.190000000000003,0.479999999999999,0.670000000000002,0,0,0.628122614859027,0.229145888235483,0.236915646943025,4.52634973524694,1.26390476591602,178792.26043725,65379,1,0.080125511290954,2080,64,2,1,6.5,9.5,8.8,11.2
49,1,20662618,greedy_combined,greedy_combined,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.990270938317307,7.38,8.66,10.12,10.6,7.365,8.635,10.125,10.495,1,1,1,1,0.0206155281280884,0.0743303437365916,0.0199999999999996,0.0100000000000007,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.628122614859027,0.229145888235483,0.236915646943025,4.52634973524694,1.53021140952528,184495.096738266,65379,1,0.0729441343207773,2080,64,2,1,6.5,9.5,8.8,11.2
50,2,20662619,greedy_combined,greedy_combined,5,5,strong_coherent,0.99,5,1,1.27,0.37,30,0.989886927967649,7.38,8.66,10.12,10.6,7.365,8.635,10.125,10.495,1,1,1,1,0.0206155281280884,0.0743303437365916,0.0199999999999996,0.0100000000000007,0.0499999999999989,0.109999999999999,0.109999999999999,0.48,0.370000000000001,0,0,0.628122614859027,0.229145888235483,0.236915646943025,4.52634973524694,1.53021140952528,184275.552776796,65379,1,0.0729441343207773,2080,64,2,1,6.5,9.5,8.8,11.2
