quant_mode,is_fixed_candidate,recommendation_candidate_flag,num_trials,reliable_trial_count,overall_top1_preservation_rate,overall_topK_set_preservation_rate,overall_topK_miss_rate,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,mean_score_rank_spearman,min_score_rank_spearman,max_candidate_score_rel_l2_error,max_score_gap_rel_error,same_policy_rate,same_estimate_rate,same_confidence_rate,same_fallback_rate,boundary_state_same_rate,max_clip_rate,max_overflow_rate,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,mode_storage_cost_bits
double_baseline,0,0,10,6,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,16
float32_all,0,0,10,6,1,1,0,1,1,0,0,0,0.999999999722301,0.999999999577414,7.26446473096074e-07,0.000100495943913004,1,1,1,1,1,0,0,1,1,0,16
combined_int16,1,1,10,6,0.8,1,0,0.833333333333333,1,0,0.166666666666667,0,0.999999974170911,0.999999966947701,3.76330836963589e-05,0.0394219601647115,1,0.8,1,1,1,0,0,0,1,0,16
combined_int18,1,1,10,6,1,1,0,1,1,0,0,0,0.999999994116993,0.999999992212335,9.45060650272744e-06,0.00942107117322806,1,1,1,1,1,0,0,1,1,0,18
combined_int24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999936612,0.999999999879261,1.64558422116085e-07,6.92947822075261e-05,1,1,1,1,1,0,0,1,1,0,24
mixed_Z16_G24_Rz24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999411398,0.999999999064273,2.88724349905824e-06,0.000108987034422062,1,1,1,1,1,0,0,1,1,0,24
combined_int14,1,1,10,6,0.6,1,0,0.5,1,0,0.5,0,0.999999825360103,0.999999788404916,0.000145984591558672,0.0807767453387993,1,0.6,1,1,1,0,0,0,1,0,16
W_int18_G24_Z16,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999417435,0.999999999185012,2.75907999183256e-06,0.000109452370144956,1,1,1,1,1,0,0,1,1,0,24
