stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,26.6137099,0.33267137375,0.3752301,0.5258875,80
ranking_compare,13.6621744,0.17077718,0.1909096,0.3730578,80
build_candidate_score_pack,9.6022303,0.96022303,1.2633451,1.2633451,10
build_step11_input,0.0726224,0.00726224,0.0104108,0.0104108,10
run_step11_backend,0,0,0,0,10
