case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,63,hard_phase,double_baseline,topK_miss_count,0,0,0,0.0014943902601656,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,783,medium_beta_coherent,combined_int14,score_gap_norm_baseline,0.00144474367495193,0,1,0.00144474367495193,0.0155167047293377,0,see trial CSV for full fields
max_score_gap_rel_error,1023,low_snr_hard,combined_int14,score_gap_rel_error,0.0324329959287144,0,1,0.000591587673430296,0.0324329959287144,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,63,hard_phase,double_baseline,max_clip_rate,0,0,0,0.0014943902601656,0,0,see trial CSV for full fields
