group,case_name,SNR,mc,full_route,lazy_route,full_success,lazy_success,route_agreement_full_vs_lazy,lazy_false_high_confidence,lazy_false_medium_high_confidence,lazy_boundary_missed,lazy_low_confidence,lazy_boundary_unreliable,full_runtime_sec,lazy_runtime_sec,runtime_speedup,runtime_reduction,full_t_level2_music,full_t_level2_rank1,full_t_refocus,full_t_2dmusic,full_t_pair_local,full_t_dispatch,lazy_t_level2_music,lazy_t_refocus,lazy_t_level2_rank1,lazy_t_2dmusic,lazy_t_pair_local,executed_level2_music,executed_refocus,executed_level2_rank1,executed_2dmusic,executed_pair_local,executed_stage_count,early_stop_stage,early_stop_flag,confidence_flag,failure_reason
phase_scan,phase_0,16,2,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5919289,0.0894541,6.61712431291579,0.848876951268978,0.0058171,0.0033246,0.077478,0.5049174,0,0.0002936,0.0057899,0.0803924,0.003023,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
phase_scan,phase_0,16,3,common_el_refocus_power_rank1,level2_rank1_fallback,1,1,0,0,0,0,0,0,0.5979239,0.0982803,6.08386319537079,0.835630755017486,0.0062786,0.0039847,0.079657,0.5077126,0,0.0001945,0.0062555,0.0879719,0.0037968,0,0,1,1,1,0,0,3,3,1,medium,music_single_rank1_fallback
phase_scan,phase_120,0,1,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,1,1,0,0,0,0,0,0.6666114,0.088591,7.52459504915849,0.867102482795824,0.0073002,0.0048546,0.0944956,0.5596677,0,0.0001906,0.0061974,0.082129,0,0,0,1,1,0,0,0,2,2,1,medium,ok
phase_scan,phase_120,0,2,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,1,1,0,0,0,0,0,0.6373305,0.0847662,7.51868669351699,0.866998048893,0.0064838,0.0033062,0.0886526,0.5383295,0,0.0004607,0.005977,0.0785287,0,0,0,1,1,0,0,0,2,2,1,medium,ok
phase_scan,phase_120,0,3,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,1,1,0,0,0,0,0,0.5965447,0.0844669,7.06246707290075,0.858406419502176,0.0063345,0.0030201,0.0806252,0.5062447,0,0.0002233,0.0062128,0.0776675,0,0,0,1,1,0,0,0,2,2,1,medium,ok
phase_scan,phase_120,8,1,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,1,1,0,0,0,0,0,0.6382619,0.0868831,7.34621462631973,0.863875471808673,0.0063453,0.0035728,0.0835152,0.5126823,0.0318459,0.0002376,0.0063893,0.0802001,0,0,0,1,1,0,0,0,2,2,1,medium,ok
phase_scan,phase_120,8,2,common_el_refocus_power_rank1,common_el_refocus_power_rank1,1,1,1,0,0,0,0,0,0.6459199,0.0845672,7.63794828254926,0.869074787756191,0.0061431,0.0037621,0.0797917,0.5233155,0.0325788,0.0002835,0.0064787,0.0779139,0,0,0,1,1,0,0,0,2,2,1,medium,ok
phase_scan,phase_120,8,3,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6266334,0.0890091,7.04010488815189,0.857956661741937,0.0063829,0.0034406,0.0801785,0.5039423,0.0323158,0.0003204,0.006653,0.0820635,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_120,16,1,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6460041,0.0876323,7.3717579020521,0.864347145784369,0.0066408,0.0036347,0.0806174,0.5221662,0.0326121,0.0002817,0.0060587,0.0813631,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_120,16,2,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6372045,0.0888803,7.169243353139,0.860515266292062,0.0063975,0.0038999,0.0812633,0.5130152,0.0319588,0.0006255,0.0063134,0.0823411,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_120,16,3,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6487775,0.08581,7.56062813191936,0.867735857054229,0.0067542,0.0034204,0.082343,0.5228647,0.0331381,0.0002168,0.0060846,0.0795397,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_150,0,1,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6773059,0.642335,1.05444339791542,0.0516323569601269,0.0067657,0.0040746,0.0933364,0.5355831,0.0369184,0.000578,0.0063317,0.096396,0.003612,0.5351338,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_150,0,2,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6406057,0.6618454,0.967908366515806,-0.0331556525332199,0.0066712,0.0034771,0.082798,0.5110596,0.0360922,0.0004637,0.0066003,0.0909214,0.0046845,0.5587872,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_150,0,3,boundary_unreliable,boundary_unreliable,1,1,1,0,0,0,1,1,0.6638762,0.6015385,1.10363044094435,0.0938995854950065,0.0057104,0.0031243,0.0855264,0.5378953,0.0309335,0.0006403,0.0058901,0.0814461,0.0037324,0.5099203,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_150,8,1,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6263466,0.0879801,7.11918490658683,0.859534481387781,0.0063849,0.0029862,0.0810461,0.5047686,0.0306861,0.0004321,0.0058213,0.0819413,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_150,8,2,boundary_unreliable,boundary_unreliable,1,1,1,0,0,0,1,1,0.6344472,0.5967489,1.0631728018267,0.059419128967706,0.005668,0.0034659,0.0876702,0.5056785,0.0315878,0.000332,0.0062166,0.0813607,0.0034896,0.5051491,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_150,8,3,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6370256,0.6019961,1.05818891517736,0.0549891558518213,0.0068866,0.0040705,0.0860056,0.508425,0.0313447,0.0002534,0.0061562,0.0795302,0.00375,0.5116818,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_150,16,1,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6989933,0.089231,7.83352534433101,0.872343554652098,0.0072605,0.0038912,0.1160462,0.5393814,0.0320895,0.0002792,0.0063602,0.0826685,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_150,16,2,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6566358,0.0895722,7.33079906488844,0.863589222518784,0.0066516,0.0036469,0.0876781,0.5257364,0.0325682,0.0003094,0.005665,0.0836933,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_150,16,3,level2_music_or_center_real,level2_music_or_center_real,1,1,1,0,0,0,0,0,0.6425486,0.0855335,7.51224490988911,0.866883999124735,0.0074181,0.0036788,0.0833342,0.5160361,0.031491,0.0005426,0.0061,0.0791571,0,0,0,1,1,0,0,0,2,1,1,medium,ok
phase_scan,phase_180,0,1,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6084596,0.5996145,1.01475131105068,0.0145368731136791,0.0078258,0.0032333,0.082943,0.5139494,0,0.0004125,0.006185,0.0805224,0.00372,0.5083826,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,0,2,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.602996,0.6665229,0.904689096203596,-0.105352108471698,0.0072212,0.0032524,0.0813916,0.5104539,0,0.0005773,0.0063541,0.0843942,0.0043199,0.5709921,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,0,3,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6428539,0.654187,0.982676054400347,-0.0176293555969715,0.0075104,0.0033126,0.0837895,0.5478167,0,0.0003195,0.0062593,0.0912102,0.0044061,0.5518337,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,8,1,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6338524,0.6030221,1.05112631858766,0.0486395570956266,0.0067617,0.0030362,0.0802496,0.5434908,0,0.0002153,0.0067377,0.0797481,0.0036676,0.5124315,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,8,2,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6080906,0.6159506,0.987239236393308,-0.0129257054787559,0.0062261,0.0040371,0.0822495,0.5152449,0,0.000235,0.0058082,0.0825357,0.0039448,0.5232309,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,8,3,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6105301,0.6024747,1.0133705199571,0.013194107874452,0.0059486,0.0033791,0.0810761,0.5197678,0,0.0002483,0.0060351,0.0799719,0.0032589,0.5127908,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,16,1,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.5976921,0.5962462,1.00242500497278,0.00241913854976505,0.0064929,0.0035911,0.0821535,0.5051268,0,0.0002297,0.0060479,0.0809551,0.003823,0.5049681,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,16,2,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6089046,0.6064789,1.00399964450536,0.00398371107723605,0.0064188,0.0034112,0.0793153,0.519439,0,0.0002219,0.0073196,0.0826514,0.0039949,0.5120852,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
phase_scan,phase_180,16,3,boundary_unreliable,boundary_unreliable,0,0,1,0,0,0,1,1,0.6012033,0.593351,1.01323381944245,0.0130609728855448,0.0063797,0.0036714,0.0795571,0.511246,0,0.0002413,0.0071924,0.0793083,0.0032279,0.5032077,0,1,1,1,1,0,4,6,0,low,boundary_unreliable
large_el,A_el2_beta1_phase0_rho1,0,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.691978,0.6739257,1.02678678079794,0.0260879681145932,0.0069118,0.0042371,0.1139051,0.5327761,0.0327379,0.0013663,0.0061754,0.0807523,0.0033715,0.5477963,0.0333425,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,0,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.634587,0.6372795,0.99577500923849,-0.00424291704683522,0.0061209,0.0036988,0.0790428,0.5130319,0.0319648,0.0006861,0.0068724,0.0849719,0.0036932,0.5085309,0.032367,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,0,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6313207,0.6280867,1.00514897067555,0.00512259458623798,0.0063287,0.0034373,0.0787494,0.5113339,0.0310006,0.0004289,0.0063273,0.0786917,0.0036488,0.506625,0.0315226,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,8,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6418186,0.6432368,0.997795213209194,-0.00220965861693645,0.0061719,0.0031294,0.0851435,0.5150251,0.0317684,0.0005351,0.0067572,0.0935426,0.0038313,0.5045211,0.0335067,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,8,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.632002,0.6403448,0.986971394161395,-0.01320059113737,0.0066082,0.0041104,0.0784509,0.5081818,0.0327057,0.001897,0.0061617,0.0853306,0.0031647,0.5113768,0.0317246,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,8,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6373689,0.6397349,0.996301593050496,-0.00371213593885744,0.0066635,0.0036577,0.080345,0.5141989,0.0321336,0.0003251,0.0064086,0.0801014,0.003562,0.5179787,0.0309827,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,16,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.678915,0.6578391,1.03203807739613,0.0310435032367823,0.0076256,0.0038987,0.0921805,0.5435412,0.0313522,0.0002486,0.0060176,0.0815262,0.0039426,0.5342864,0.0314577,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,16,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6457267,0.6337237,1.01894043097962,0.0185883594406117,0.0060108,0.0033963,0.0941409,0.5094375,0.0324217,0.0002741,0.0058791,0.0801955,0.003301,0.5107767,0.0330796,1,1,1,1,1,5,5,1,medium,ok
large_el,A_el2_beta1_phase0_rho1,16,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6460157,0.6343195,1.01843897278895,0.0181051327390339,0.0058988,0.0035,0.0848485,0.519882,0.0316298,0.0002144,0.0061016,0.081794,0.0035542,0.5113536,0.0310587,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,0,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6381348,0.6317841,1.0100520098559,0.00995197252994207,0.0062362,0.0042141,0.0831409,0.5128816,0.0314026,0.0002198,0.0065581,0.0803024,0.0031761,0.5091804,0.0318556,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,0,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6458582,0.6489102,0.995296729809456,-0.00472549547253553,0.0067411,0.0029376,0.07982,0.524548,0.03152,0.0002476,0.0068419,0.0889715,0.0035091,0.5170389,0.0320971,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,0,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6320663,0.6305525,1.0024007517217,0.00239500191672937,0.006108,0.0037943,0.0799007,0.5095,0.0324406,0.0002757,0.0061945,0.0811623,0.0028864,0.5079819,0.0318736,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,8,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6765671,0.6726431,1.00583370289534,0.00579986818750122,0.007489,0.0039751,0.0922078,0.5411322,0.0315021,0.00021,0.0060285,0.0828343,0.0032582,0.5453901,0.034764,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,8,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6303137,0.650264,0.96931969169445,-0.0316513824782803,0.0069887,0.003153,0.0808006,0.5069792,0.032108,0.0002383,0.0059446,0.0800647,0.0032863,0.5291618,0.0313985,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,8,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6327779,0.6314066,1.00217181765284,0.00216711108273526,0.0062801,0.0040963,0.0803845,0.5098137,0.0319587,0.0002051,0.0060227,0.0840625,0.0037192,0.5044494,0.032757,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,16,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6432571,0.6509138,0.988236998508866,-0.011903016694258,0.0063294,0.0031734,0.0836296,0.5182168,0.0316163,0.0002455,0.0062689,0.0792823,0.0030729,0.5278594,0.0340242,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,16,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6729476,0.6900738,0.975182074728819,-0.0254495297999429,0.0064907,0.0041661,0.093477,0.534194,0.033761,0.0008171,0.0063679,0.084556,0.0036029,0.5588872,0.0362026,1,1,1,1,1,5,5,1,medium,ok
large_el,B_el5_beta1_phase0_rho1,16,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.681249,0.6645812,1.0250801557432,0.0244665313270185,0.0064915,0.0035221,0.0893341,0.5485394,0.033012,0.0003059,0.0067353,0.0929059,0.0035244,0.5300137,0.0310023,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,0,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6427966,0.6338329,1.01414205542186,0.0139448466280002,0.0063329,0.0036183,0.0813583,0.518383,0.032815,0.0002386,0.005887,0.0806335,0.0036362,0.5108945,0.0323375,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,0,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6302883,0.6346771,0.993084987625991,-0.00696316273045205,0.0064844,0.0038397,0.0809147,0.5066007,0.0321385,0.0002597,0.0063682,0.0822685,0.0035477,0.5111753,0.0308976,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,0,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.663874,0.6418794,1.03426593843018,0.033130684437107,0.0063513,0.0033338,0.082149,0.5392771,0.0324082,0.0002964,0.0066732,0.0932473,0.0038571,0.5055181,0.0321694,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,8,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6358924,0.6276501,1.0131319982264,0.0129617841005806,0.0062519,0.0040295,0.0829875,0.5110242,0.0312863,0.0002262,0.0064995,0.0791301,0.0037843,0.5065712,0.0312805,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,8,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6328922,0.6478689,0.976883131757058,-0.0236639035842121,0.0064004,0.0033196,0.0812398,0.5106539,0.0309833,0.0002487,0.0061529,0.0811773,0.0043857,0.5235085,0.0322542,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,8,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6354003,0.6510423,0.975973911372579,-0.0246175521163587,0.0063754,0.0036525,0.0821338,0.511171,0.0317839,0.0002375,0.0064838,0.0803264,0.0031109,0.5282547,0.0324782,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,16,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6794285,0.662135,1.02611778564794,0.0254530094042271,0.0068093,0.0033919,0.0953023,0.54024,0.0334305,0.0002101,0.0060332,0.0828714,0.0037447,0.5356332,0.0334569,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,16,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6371777,0.6381803,0.998428970621625,-0.00157350139529377,0.006664,0.0036226,0.0862354,0.5072863,0.0328884,0.0004176,0.0078569,0.082198,0.0034465,0.5126676,0.0315875,1,1,1,1,1,5,5,1,medium,ok
large_el,C_el5_beta05_phase0_rho1,16,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6265923,0.6456037,0.970552523165527,-0.030340940991455,0.0058716,0.0036465,0.0806597,0.5057339,0.0302722,0.0003613,0.0064641,0.0820706,0.0034422,0.5132017,0.0399819,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,0,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6468027,0.6381299,1.01359096321924,0.013408725721151,0.008037,0.0033466,0.0847163,0.5159235,0.0345289,0.0002078,0.0068952,0.0865772,0.0034507,0.508341,0.0324909,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,0,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6320674,0.6369896,0.992272715284519,-0.00778746064106461,0.0063783,0.0036866,0.0802297,0.5096508,0.0318591,0.000221,0.0062914,0.0814121,0.0034796,0.5150145,0.0304155,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,0,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6370485,0.6447129,0.988111917723377,-0.0120311090913801,0.0068462,0.0037214,0.0807892,0.5146996,0.0306009,0.0003467,0.0057856,0.0808306,0.0032695,0.5228529,0.0315163,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,8,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.691956,0.6706203,1.03181487348355,0.0308338969529856,0.0067899,0.0039357,0.0938149,0.5551878,0.0319365,0.0002439,0.0063119,0.0884884,0.0037417,0.540496,0.0311248,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,8,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6341659,0.6334623,1.00111072119051,0.00110948885772622,0.0065519,0.0039082,0.0838094,0.5074891,0.0321198,0.0002419,0.0061108,0.0807,0.0039653,0.5099542,0.0323042,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,8,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6490968,0.6340146,1.0237884111817,0.0232356714745783,0.0062193,0.0038507,0.0865236,0.5207831,0.0314719,0.0002053,0.0065576,0.0810433,0.0028696,0.5122045,0.0309191,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,16,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6393859,0.6501484,0.983446087077966,-0.016832557615049,0.0070852,0.0035405,0.0846353,0.5125165,0.0313251,0.000239,0.0062205,0.0816939,0.0032485,0.5268427,0.0313924,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,16,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6290348,0.6402999,0.982406525442219,-0.0179085481439183,0.0061403,0.0037534,0.0795664,0.5078535,0.0314277,0.0002467,0.0062415,0.081603,0.0036475,0.5170566,0.0313188,1,1,1,1,1,5,5,1,medium,ok
large_el,D_el5_beta1_phase180_rho1,16,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6411001,0.6394327,1.00260762391414,0.00260084189660859,0.0061912,0.0035836,0.0827079,0.5169256,0.0314157,0.000231,0.006339,0.081016,0.0034421,0.5160737,0.0322028,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,0,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6734453,0.6795934,0.990953267056449,-0.00912932349516726,0.0068564,0.0037028,0.0952257,0.534112,0.0332117,0.0002896,0.0060998,0.0818762,0.0038623,0.5553334,0.0320116,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,0,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6415415,0.627722,1.0220153188832,0.0215410850272352,0.0067202,0.0031594,0.084643,0.514958,0.0317802,0.000238,0.0062739,0.0812336,0.0033827,0.5052591,0.0311407,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,0,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6699667,0.713554,0.938915204735731,-0.0650589051664807,0.0066024,0.0037357,0.0801266,0.5369075,0.0422795,0.0002576,0.0069022,0.0943422,0.0047424,0.5746426,0.0324848,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,8,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6739822,0.6941489,0.970947587758188,-0.0299217100985754,0.0075067,0.0043707,0.0875843,0.5366852,0.0375586,0.0002322,0.0069157,0.0882291,0.0035926,0.564506,0.0305084,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,8,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6970785,0.6429764,1.08414321272134,0.077612636166515,0.006843,0.0031764,0.0811377,0.5734531,0.0321738,0.0002485,0.0060063,0.0802096,0.0035897,0.5206233,0.0321169,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,8,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6371136,0.6491257,0.981494955445455,-0.018853937508162,0.0066802,0.0036141,0.0816775,0.5136421,0.0312021,0.0002528,0.0060746,0.0816251,0.0034854,0.5248241,0.0327245,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,16,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6409285,0.6394988,1.00223565704893,0.00223067003573718,0.0064174,0.0035432,0.0856559,0.5137143,0.0312992,0.0002553,0.0062121,0.0820373,0.0032122,0.5151714,0.0323916,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,16,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6482604,0.6337435,1.02290658602416,0.0223936245373001,0.007224,0.0033988,0.0786651,0.5119215,0.046633,0.000369,0.0063696,0.0814918,0.0032453,0.5071509,0.0350615,1,1,1,1,1,5,5,1,medium,ok
large_el,E_el5_beta1_phase0_rho07,16,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6634314,0.634527,1.04555267151752,0.0435680312990915,0.0060773,0.003339,0.0825263,0.5337917,0.0373891,0.0002587,0.0060443,0.0814394,0.00299,0.5121621,0.031473,1,1,1,1,1,5,5,1,medium,ok
large_el,F_el10_beta05_phase180_rho07,0,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6289888,0.6503738,0.96711890915655,-0.0339990155627572,0.0058104,0.003472,0.083866,0.5034634,0.0320893,0.0002385,0.0060237,0.079414,0.0033014,0.5273035,0.0339134,1,1,1,1,1,5,5,1,medium,ok
large_el,F_el10_beta05_phase180_rho07,0,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6376928,0.6612756,0.964337410907041,-0.036981443102384,0.0062836,0.0042308,0.0825756,0.5118022,0.0325141,0.0002412,0.0065087,0.0798075,0.0032907,0.5400359,0.03126,1,1,1,1,1,5,5,1,medium,ok
large_el,F_el10_beta05_phase180_rho07,0,3,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6395483,0.6344998,1.00795666129446,0.00789385258314346,0.0056275,0.0036283,0.0802939,0.5167644,0.032977,0.0002183,0.006078,0.0800044,0.0033589,0.5117795,0.0329022,1,1,1,1,1,5,5,1,medium,ok
large_el,F_el10_beta05_phase180_rho07,8,1,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6833588,0.6718088,1.01719239164477,0.016901809122821,0.0072758,0.0039089,0.0967899,0.5420875,0.0330499,0.0002037,0.0067501,0.0845257,0.0036724,0.5415921,0.0348514,1,1,1,1,1,5,5,1,medium,ok
large_el,F_el10_beta05_phase180_rho07,8,2,pair_el_local_covfit,pair_el_local_covfit,1,1,1,0,0,0,0,0,0.6472529,0.6359552,1.01776493061146,0.0174548464750022,0.006387,0.003231,0.0863371,0.518706,0.0322801,0.0002627,0.006901,0.0815916,0.0037495,0.5099726,0.0332764,1,1,1,1,1,5,5,1,medium,ok
