route_name,N_arc,K_fbss,bw_eq_deg,edge_offset_deg,steering_mismatch_pct,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count,measured_snr_gain_db
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,12,1.000000,1.000000,1.000000,0.074173,-4.000000,-4.000000,-0.000833,0.074988,333.294350,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,14,1.000000,1.000000,1.000000,0.074051,-4.000000,-4.000000,-0.000861,0.074899,523.738366,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,16,1.000000,1.000000,1.000000,0.074112,-4.000000,-4.000000,-0.000852,0.074952,823.432061,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,18,1.000000,1.000000,1.000000,0.074128,-4.000000,-4.000000,-0.000767,0.074887,1280.077788,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,20,1.000000,1.000000,1.000000,0.074132,-4.000000,-4.000000,-0.000822,0.074947,1962.895374,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,22,1.000000,1.000000,1.000000,0.074136,-4.000000,-4.000000,-0.000887,0.075016,2945.303971,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,24,1.000000,1.000000,1.000000,0.074124,-4.000000,-4.000000,-0.000814,0.074933,4320.623992,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,26,1.000000,1.000000,1.000000,0.074124,-4.000000,-4.000000,-0.000844,0.074963,6064.177914,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,28,1.000000,1.000000,1.000000,0.074139,-4.000000,-4.000000,-0.000852,0.074986,8151.912104,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,1,3.590000,-1.795000,1.795000,30,1.000000,1.000000,1.000000,0.074124,-4.000000,-4.000000,-0.000864,0.074983,10330.940428,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,-4,1.000000,0.000000,0.915000,0.247832,6.000000,-4.000000,-0.022956,0.200843,1.293239,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,-2,1.000000,0.015000,1.000000,0.150880,6.000000,-4.000000,-0.013735,0.126758,1.545173,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,0,1.000000,0.180000,1.000000,0.106462,6.000000,-4.000000,-0.005587,0.087094,1.939324,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,2,1.000000,0.460000,1.000000,0.084826,6.000000,-4.000000,-0.014444,0.083999,2.585235,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,4,1.000000,0.800000,1.000000,0.069121,6.000000,-4.000000,-0.013850,0.075819,3.588016,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,6,1.000000,0.930000,1.000000,0.063565,6.000000,-4.000000,-0.013306,0.072000,5.182677,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,8,1.000000,0.965000,1.000000,0.060488,6.000000,-4.000000,-0.015453,0.071736,7.764201,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,10,1.000000,1.000000,1.000000,0.058023,6.000000,-4.000000,-0.013927,0.069104,11.792891,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,12,1.000000,1.000000,1.000000,0.056884,6.000000,-4.000000,-0.014137,0.068552,18.221514,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,14,1.000000,1.000000,1.000000,0.056151,6.000000,-4.000000,-0.013834,0.067851,28.370019,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,16,1.000000,1.000000,1.000000,0.055739,6.000000,-4.000000,-0.014087,0.067736,44.471503,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,18,1.000000,1.000000,1.000000,0.055563,6.000000,-4.000000,-0.014279,0.067822,69.859549,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,20,1.000000,1.000000,1.000000,0.055368,6.000000,-4.000000,-0.014147,0.067571,110.290122,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,22,1.000000,1.000000,1.000000,0.055204,6.000000,-4.000000,-0.013898,0.067263,173.265090,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,24,1.000000,1.000000,1.000000,0.055212,6.000000,-4.000000,-0.014227,0.067540,270.918960,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,26,1.000000,1.000000,1.000000,0.055050,6.000000,-4.000000,-0.013860,0.067112,421.789097,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,28,1.000000,1.000000,1.000000,0.055060,6.000000,-4.000000,-0.013904,0.067163,648.229174,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,2,1.795000,-0.897500,0.897500,30,1.000000,1.000000,1.000000,0.055034,6.000000,-4.000000,-0.013899,0.067140,976.942606,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,-4,0.870000,0.000000,0.000000,24.977646,16.000000,8.000000,-1.295560,14.607887,1.065987,197,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,-2,0.895000,0.000000,0.000000,21.070831,16.000000,8.000000,-0.568033,11.155914,1.067684,195,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,0,0.955000,0.000000,0.005000,14.220855,16.000000,8.000000,-0.303469,5.778598,1.097315,142,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,2,1.000000,0.000000,0.005000,1.008697,16.000000,8.000000,-0.019993,0.164131,1.180310,13,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,4,1.000000,0.000000,0.275000,0.306568,16.000000,8.000000,-0.027850,0.268085,1.359002,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,6,1.000000,0.005000,0.890000,0.181021,16.000000,8.000000,-0.024740,0.167744,1.642010,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,8,1.000000,0.055000,1.000000,0.127421,16.000000,8.000000,-0.019285,0.125698,2.096933,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,10,1.000000,0.330000,1.000000,0.090341,16.000000,8.000000,-0.016632,0.095028,2.830125,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,12,1.000000,0.585000,1.000000,0.077598,16.000000,8.000000,-0.017873,0.086870,3.983238,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,14,1.000000,0.810000,1.000000,0.067958,16.000000,8.000000,-0.016143,0.078284,5.846547,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,16,1.000000,0.955000,1.000000,0.063052,16.000000,8.000000,-0.015161,0.074604,8.772760,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,18,1.000000,0.990000,1.000000,0.060778,16.000000,8.000000,-0.017315,0.074404,13.417803,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,20,1.000000,1.000000,1.000000,0.059223,16.000000,8.000000,-0.017483,0.073272,20.735661,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,22,1.000000,1.000000,1.000000,0.057649,16.000000,8.000000,-0.015972,0.070896,32.377311,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,24,1.000000,1.000000,1.000000,0.057224,16.000000,8.000000,-0.016886,0.071280,50.767998,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,26,1.000000,1.000000,1.000000,0.056893,16.000000,8.000000,-0.016768,0.070969,79.991009,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,28,1.000000,1.000000,1.000000,0.056858,16.000000,8.000000,-0.017106,0.071227,125.643987,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,3,1.196667,-0.598333,0.598333,30,1.000000,1.000000,1.000000,0.056672,16.000000,8.000000,-0.016996,0.070994,196.956580,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,-4,0.870000,0.000000,0.000000,25.076916,NaN,22.000000,-1.573714,15.793726,1.061745,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,-2,0.870000,0.000000,0.000000,26.637128,NaN,22.000000,-0.678082,15.865558,1.065328,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,0,0.905000,0.000000,0.000000,26.407470,NaN,22.000000,-2.287031,17.124845,1.062785,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,2,0.860000,0.000000,0.000000,24.878844,NaN,22.000000,-0.491057,14.060111,1.062290,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,4,0.885000,0.000000,0.000000,23.328619,NaN,22.000000,-0.086507,12.899133,1.065322,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,6,0.880000,0.000000,0.000000,23.853659,NaN,22.000000,1.650221,14.347368,1.067626,199,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,8,0.915000,0.000000,0.000000,18.171475,NaN,22.000000,0.325371,8.609592,1.078071,178,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,10,0.990000,0.000000,0.000000,7.057080,NaN,22.000000,-0.166931,2.438327,1.120677,107,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,12,1.000000,0.000000,0.000000,0.323757,NaN,22.000000,-0.033609,0.195684,1.249911,2,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,14,1.000000,0.000000,0.000000,0.259242,NaN,22.000000,-0.022391,0.220978,1.474677,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,16,1.000000,0.000000,0.070000,0.233137,NaN,22.000000,-0.030159,0.236987,1.828143,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,18,1.000000,0.000000,0.340000,0.171068,NaN,22.000000,-0.015455,0.165215,2.397567,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,20,1.000000,0.050000,0.815000,0.129960,NaN,22.000000,-0.017394,0.136130,3.295669,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,22,1.000000,0.145000,0.990000,0.103335,NaN,22.000000,-0.019039,0.115696,4.746903,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,24,1.000000,0.310000,1.000000,0.091934,NaN,22.000000,-0.019900,0.106718,7.022216,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,26,1.000000,0.500000,1.000000,0.084632,NaN,22.000000,-0.018799,0.099552,10.659903,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,28,1.000000,0.615000,1.000000,0.080932,NaN,22.000000,-0.018583,0.096349,16.394501,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,5,0.718000,-0.359000,0.359000,30,1.000000,0.770000,1.000000,0.077888,NaN,22.000000,-0.018233,0.093408,25.459181,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,-4,0.885000,0.000000,0.000000,27.942519,NaN,NaN,-0.958865,16.996640,1.063555,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,-2,0.825000,0.000000,0.000000,26.450372,NaN,NaN,-1.147703,15.431612,1.063387,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,0,0.870000,0.000000,0.000000,27.045331,NaN,NaN,0.644522,15.885793,1.064028,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,2,0.855000,0.000000,0.000000,25.936396,NaN,NaN,-0.403705,15.191025,1.065162,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,4,0.885000,0.000000,0.000000,25.530330,NaN,NaN,1.582774,15.852517,1.062680,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,6,0.865000,0.000000,0.000000,28.063348,NaN,NaN,-0.143821,15.895838,1.063251,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,8,0.880000,0.000000,0.000000,25.801145,NaN,NaN,-0.859045,15.191713,1.066370,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,10,0.845000,0.000000,0.000000,24.084171,NaN,NaN,-0.184131,12.999444,1.065670,199,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,12,0.935000,0.000000,0.000000,21.986054,NaN,NaN,-0.996295,12.339055,1.067279,198,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,14,0.915000,0.000000,0.000000,17.168848,NaN,NaN,0.353478,8.195804,1.080223,184,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,16,0.995000,0.000000,0.000000,5.589453,NaN,NaN,0.119924,1.753832,1.132912,82,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,18,1.000000,0.000000,0.000000,0.386018,NaN,NaN,-0.018744,0.084496,1.256045,2,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,20,1.000000,0.000000,0.000000,0.208728,NaN,NaN,-0.018084,0.149101,1.490528,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,22,1.000000,0.000000,0.000000,0.192112,NaN,NaN,-0.019281,0.178853,1.854861,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,24,1.000000,0.000000,0.010000,0.188898,NaN,NaN,-0.023687,0.196309,2.430761,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,26,1.000000,0.010000,0.035000,0.175454,NaN,NaN,-0.020944,0.184945,3.369813,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,28,1.000000,0.035000,0.110000,0.158455,NaN,NaN,-0.017507,0.166532,4.831882,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,7,0.512857,-0.256429,0.256429,30,1.000000,0.015000,0.195000,0.137928,NaN,NaN,-0.018722,0.150717,7.180733,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,-4,0.910000,0.000000,0.000000,26.219163,NaN,NaN,0.434160,15.370249,1.065319,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,-2,0.870000,0.000000,0.000000,26.114529,NaN,NaN,0.006364,14.791967,1.064769,199,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,0,0.875000,0.000000,0.000000,26.510493,NaN,NaN,0.008306,15.222268,1.064658,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,2,0.855000,0.000000,0.000000,27.913229,NaN,NaN,1.594820,17.642397,1.063430,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,4,0.840000,0.000000,0.000000,27.247807,NaN,NaN,-0.722270,16.666214,1.065379,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,6,0.845000,0.000000,0.000000,27.619274,NaN,NaN,0.168101,15.932014,1.064448,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,8,0.910000,0.000000,0.000000,28.657761,NaN,NaN,0.253307,16.642858,1.064717,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,10,0.850000,0.000000,0.000000,24.836812,NaN,NaN,-0.463654,14.534464,1.066433,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,12,0.875000,0.000000,0.000000,26.321528,NaN,NaN,-1.589965,16.100970,1.063999,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,14,0.900000,0.000000,0.000000,27.535764,NaN,NaN,0.059886,15.858094,1.062265,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,16,0.895000,0.000000,0.000000,24.132014,NaN,NaN,-0.855105,13.550296,1.065451,200,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,18,0.940000,0.000000,0.000000,22.047328,NaN,NaN,-0.960262,12.547847,1.067123,197,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,20,0.910000,0.000000,0.000000,18.877634,NaN,NaN,-0.026833,8.845639,1.074953,189,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,22,0.985000,0.000000,0.000000,8.564949,NaN,NaN,-0.045161,2.993045,1.119999,116,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,24,1.000000,0.000000,0.000000,0.747486,NaN,NaN,-0.028471,0.118745,1.244077,7,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,26,1.000000,0.000000,0.000000,0.181681,NaN,NaN,-0.038855,0.101285,1.459747,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,28,1.000000,0.000000,0.000000,0.143870,NaN,NaN,-0.022032,0.124057,1.797232,0,15.051500
multilayer_coherent_proto14b_N48_main,48,44,3.590000,44.062500,9.569525,10,0.359000,-0.179500,0.179500,30,1.000000,0.000000,0.000000,0.143336,NaN,NaN,-0.016013,0.141257,2.359605,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,-4,1.000000,0.065000,1.000000,0.101115,NaN,-4.000000,-0.003826,0.104159,5.550118,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,-2,1.000000,0.060000,1.000000,0.100380,NaN,-4.000000,-0.003651,0.103583,8.327056,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,0,1.000000,0.110000,1.000000,0.100047,NaN,-4.000000,-0.003161,0.102959,12.715568,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,2,1.000000,0.130000,1.000000,0.099940,NaN,-4.000000,-0.002974,0.102764,19.689302,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,4,1.000000,0.090000,1.000000,0.099885,NaN,-4.000000,-0.003280,0.103038,30.769105,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,6,1.000000,0.070000,1.000000,0.099857,NaN,-4.000000,-0.003710,0.103457,48.255454,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,8,1.000000,0.065000,1.000000,0.099682,NaN,-4.000000,-0.003226,0.102833,75.905714,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,10,1.000000,0.045000,1.000000,0.099600,NaN,-4.000000,-0.003426,0.102952,119.706538,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,12,1.000000,0.030000,1.000000,0.099745,NaN,-4.000000,-0.003395,0.103073,188.665573,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,14,1.000000,0.010000,1.000000,0.099611,NaN,-4.000000,-0.003391,0.102936,296.803468,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,16,1.000000,0.000000,1.000000,0.099615,NaN,-4.000000,-0.003472,0.103022,462.488880,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,18,1.000000,0.000000,1.000000,0.099589,NaN,-4.000000,-0.003360,0.102890,713.959159,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,20,1.000000,0.000000,1.000000,0.099597,NaN,-4.000000,-0.003361,0.102900,1080.698765,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,22,1.000000,0.000000,1.000000,0.099602,NaN,-4.000000,-0.003440,0.102982,1599.440243,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,24,1.000000,0.000000,1.000000,0.099600,NaN,-4.000000,-0.003334,0.102878,2298.416028,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,26,1.000000,0.000000,1.000000,0.099605,NaN,-4.000000,-0.003398,0.102944,3162.738873,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,28,1.000000,0.000000,1.000000,0.099605,NaN,-4.000000,-0.003381,0.102928,4128.704333,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,1,2.680000,-1.340000,1.340000,30,1.000000,0.000000,1.000000,0.099603,NaN,-4.000000,-0.003360,0.102906,5102.880274,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,-4,0.970000,0.000000,0.000000,12.926448,NaN,2.000000,-0.967371,4.731689,1.099089,106,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,-2,1.000000,0.000000,0.135000,0.704958,NaN,2.000000,-0.068152,0.319765,1.209604,6,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,0,1.000000,0.000000,0.675000,0.251880,NaN,2.000000,-0.012084,0.228460,1.400422,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,2,1.000000,0.000000,0.985000,0.176665,NaN,2.000000,-0.020546,0.177468,1.735135,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,4,1.000000,0.000000,1.000000,0.136712,NaN,2.000000,-0.021770,0.148651,2.261950,0,15.051500
multilayer_coherent_proto14b_N64_main,64,60,2.680000,59.062500,16.792839,2,1.340000,-0.670000,0.670000,6,1.000000,0.000000,1.000000,0.124248,NaN,2.000000,-0.023166,0.141528,3.090741,0,15.051500
