case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,67,hard_phase,double_baseline,topK_miss_count,0,0,0,0.00149972133171346,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,1027,low_snr_hard,combined_int14,score_gap_norm_baseline,0.000605077844574171,0,1,0.000605077844574171,0.00943065298186065,0,see trial CSV for full fields
max_score_gap_rel_error,427,low_snr_hard,combined_int14,score_gap_rel_error,0.0542986974692458,0,1,0.000579352447328542,0.0542986974692458,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,67,hard_phase,double_baseline,max_clip_rate,0,0,0,0.00149972133171346,0,0,see trial CSV for full fields
