trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,double_baseline,425.42549387383,425.42549387383,425.42549387383,0.00149479576756967,0.00149479576756967,0,0,0,reliable
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,float32_all,425.42549387383,425.40625,425.40625,0.00149479576756967,0.00149472875608658,0.019243873830419,4.52344161493205e-05,0,reliable
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,combined_int16,425.42549387383,426.233891717187,426.233891717187,0.00149479576756967,0.00149764655541291,0.808397843356943,0.00190021015429952,0,reliable
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,combined_int18,425.42549387383,425.138448780956,425.138448780956,0.00149479576756967,0.00149378607913629,0.287045092874905,0.000674724709751491,0,reliable
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,combined_int24,425.42549387383,425.424172790808,425.424172790808,0.00149479576756967,0.00149479115336262,0.0013210830220487,3.10532170984679e-06,0,reliable
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,mixed_Z16_G24_Rz24,425.42549387383,425.40812794317,425.40812794317,0.00149479576756967,0.00149473137038807,0.0173659306601621,4.08201457369933e-05,0,reliable
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,combined_int14,425.42549387383,434.961772417999,434.961772417999,0.00149479576756967,0.0015283976279268,9.53627854416845,0.0224158605478323,0,reliable
89,cp00p00_hard_phase_t0029,89,89,120,formal_tps30,hard_phase,0,29,W_int18_G24_Z16,425.42549387383,425.408144021989,425.408144021989,0.00149479576756967,0.00149473137038811,0.0173498518415727,4.07823510612605e-05,0,reliable
209,cp00p00_medium_beta_coherent_t0029,209,89,120,formal_tps30,medium_beta_coherent,0,29,double_baseline,466.14369459491,466.14369459491,466.14369459491,0.00144411652638438,0.00144411652638438,0,0,0,reliable
209,cp00p00_medium_beta_coherent_t0029,209,89,120,formal_tps30,medium_beta_coherent,0,29,float32_all,466.14369459491,466.109375,466.109375,0.00144411652638438,0.00144401008343175,0.0343195949099027,7.3624496711743e-05,0,reliable
