stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,26.2637051,0.32829631375,0.377673,0.4094762,80
ranking_compare,13.3709483,0.16713685375,0.1875758,0.1981405,80
build_candidate_score_pack,8.1241958,0.81241958,0.8468953,0.8468953,10
build_step11_input,0.0645573,0.00645573,0.0089417,0.0089417,10
run_step11_backend,0,0,0,0,10
