quant_mode,is_fixed_candidate,recommendation_candidate_flag,num_trials,reliable_trial_count,overall_top1_preservation_rate,overall_topK_set_preservation_rate,overall_topK_miss_rate,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,mean_score_rank_spearman,min_score_rank_spearman,max_candidate_score_rel_l2_error,max_score_gap_rel_error,same_policy_rate,same_estimate_rate,same_confidence_rate,same_fallback_rate,boundary_state_same_rate,max_clip_rate,max_overflow_rate,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,mode_storage_cost_bits
double_baseline,0,0,10,4,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,16
float32_all,0,0,10,4,1,1,0,1,1,0,0,0,0.999999999677023,0.999999999577414,7.56570158870916e-07,0.00732188888725963,1,1,1,1,1,0,0,1,1,0,16
combined_int16,1,1,10,4,0.9,1,0,0.75,1,0,0.25,0,0.999999973497791,0.999999968185275,4.66139542720867e-05,0.0883755406276156,1,0.9,1,1,1,0,0,0,1,0,16
combined_int18,1,1,10,4,1,1,0,1,1,0,0,0,0.999999994120011,0.999999992363259,9.52176220053521e-06,0.025547274028016,1,1,1,1,1,0,0,1,1,0,18
combined_int24,1,1,10,4,1,1,0,1,1,0,0,0,0.999999999915483,0.999999999818892,1.48160471388665e-07,0.0002757352416363,1,1,1,1,1,0,0,1,1,0,24
mixed_Z16_G24_Rz24,1,1,10,4,1,1,0,1,1,0,0,0,0.999999999227271,0.999999998762426,3.01921835543476e-06,0.00150668066472193,1,1,1,1,1,0,0,1,1,0,24
combined_int14,1,1,10,4,0.6,1,0,0.75,1,0,0.25,0,0.999999847932258,0.999999754145227,0.000165298659460811,0.114043403186037,1,0.6,1,1,1,0,0,0,1,0,16
W_int18_G24_Z16,1,1,10,4,1,1,0,1,1,0,0,0,0.999999999272548,0.999999998913349,2.80163467493451e-06,0.00150666559415759,1,1,1,1,1,0,0,1,1,0,24
