case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,52,strong_coherent,double_baseline,topK_miss_count,0,0,0,0.00121734401119214,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,52,strong_coherent,combined_int16,score_gap_norm_baseline,0.00121734401119214,0,1,0.00121734401119214,0.00402288100902308,0,see trial CSV for full fields
max_score_gap_rel_error,892,low_margin_score_gap,combined_int14,score_gap_rel_error,0.114043403186037,0,1,0.00010959918170203,0.114043403186037,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,52,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00121734401119214,0,0,see trial CSV for full fields
