stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,28.4974487,0.35621810875,0.4235563,0.4400791,80
ranking_compare,14.7036352,0.18379544,0.2156478,0.2697219,80
build_candidate_score_pack,9.0532271,0.90532271,1.0271588,1.0271588,10
build_step11_input,0.0702472,0.00702472,0.0109333,0.0109333,10
run_step11_backend,0,0,0,0,10
