Step 08 Route B covariance residual refine prototype 3
Prototype scope: keep Route B baseline framing, add beamspace covariance residual cancellation and single-target second-pass refinement.
Route comparison: baseline_centerT vs cov_residual_refine_centerT.
Common experiment settings:
snr_list=[14 16 18 20 22 24 26 28], Metkl=200, T_snap=260, tol_deg=0.100
sep_factor_list=[8 9 10]
Route B internal settings: K_fbss=56, M_full=48, center_beam_count=37, search_scale_B=4.00
Residual refine rule: dominant peak chosen by baseline peak height, beamspace rank-1 covariance cancellation, PSD projection, and guard-band protected second-pass refinement.

=== sep_factor = 8, theta_sep = 0.3500 deg ===
SNR=14 dB | baseline raw=40 tol=34 raw_rate=0.200 tol_rate=0.170 RMSE=0.0650 mean_num_peaks=1.20
SNR=14 dB | proto3 raw=40 tol=0 raw_rate=0.200 tol_rate=0.000 RMSE=0.2027 mean_num_peaks=0.20 insufficient_first_pass=160 no_refined_peak=0
sample metkl=1 | doa_base=[NaN NaN] doa_proto3=[NaN NaN] dom=NaN other_init=NaN refined=NaN alpha=NaN guard=0.0525 eig_before=NaN neg=NaN eig_after=NaN reason=insufficient_first_pass_peaks
SNR=16 dB | baseline raw=120 tol=116 raw_rate=0.600 tol_rate=0.580 RMSE=0.0527 mean_num_peaks=1.60
SNR=16 dB | proto3 raw=120 tol=0 raw_rate=0.600 tol_rate=0.000 RMSE=0.2096 mean_num_peaks=0.60 insufficient_first_pass=80 no_refined_peak=0
sample metkl=1 | doa_base=[12.81 13.09] doa_proto3=[13.09 13.15] dom=13.0900 other_init=12.8100 refined=13.1500 alpha=3.678e+00 guard=0.0525 eig_before=-1.306e+01 neg=1 eig_after=0.000e+00 reason=ok
SNR=18 dB | baseline raw=185 tol=184 raw_rate=0.925 tol_rate=0.920 RMSE=0.0446 mean_num_peaks=1.93
SNR=18 dB | proto3 raw=185 tol=0 raw_rate=0.925 tol_rate=0.000 RMSE=0.2144 mean_num_peaks=0.93 insufficient_first_pass=15 no_refined_peak=0
sample metkl=1 | doa_base=[12.84 13.16] doa_proto3=[12.78 12.84] dom=12.8400 other_init=13.1600 refined=12.7800 alpha=3.647e+00 guard=0.0525 eig_before=-2.241e+01 neg=1 eig_after=0.000e+00 reason=ok
SNR=20 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0319 mean_num_peaks=2.00
SNR=20 dB | proto3 raw=200 tol=0 raw_rate=1.000 tol_rate=0.000 RMSE=0.2264 mean_num_peaks=1.00 insufficient_first_pass=0 no_refined_peak=0
sample metkl=1 | doa_base=[12.85 13.14] doa_proto3=[13.14 13.2] dom=13.1400 other_init=12.8500 refined=13.2000 alpha=3.653e+00 guard=0.0525 eig_before=-1.983e+01 neg=1 eig_after=0.000e+00 reason=ok
SNR=22 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0229 mean_num_peaks=2.00
SNR=22 dB | proto3 raw=200 tol=0 raw_rate=1.000 tol_rate=0.000 RMSE=0.2357 mean_num_peaks=1.00 insufficient_first_pass=0 no_refined_peak=0
sample metkl=1 | doa_base=[12.81 13.13] doa_proto3=[13.13 13.19] dom=13.1300 other_init=12.8100 refined=13.1900 alpha=3.657e+00 guard=0.0525 eig_before=-1.849e+01 neg=1 eig_after=0.000e+00 reason=ok
SNR=24 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0170 mean_num_peaks=2.00
