route_name,phase_offset_deg,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,lambda2_over_noise,degraded_sample_count,num_peaks_found
verify_coh_phase15_mild_decoherence,15,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.020205,12.000000,4.000000,0.012116,0.027662,524.780663,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,-4,0.930000,0.000000,0.000000,20.699210,14.000000,10.000000,0.740164,11.187678,1.080895,185,1.860000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,-2,0.940000,0.000000,0.000000,17.373784,14.000000,10.000000,0.696849,7.748085,1.104496,152,1.880000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,0,1.000000,0.000000,0.000000,7.357947,14.000000,10.000000,-0.343665,1.875284,1.171264,49,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,2,1.000000,0.000000,0.000000,0.537571,14.000000,10.000000,0.029533,0.138219,1.316660,5,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,4,1.000000,0.005000,0.065000,0.251027,14.000000,10.000000,0.010746,0.140550,1.561675,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,6,1.000000,0.065000,0.520000,0.177602,14.000000,10.000000,0.017283,0.108679,1.963116,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,8,1.000000,0.270000,0.880000,0.119109,14.000000,10.000000,0.006085,0.055053,2.576317,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,10,1.000000,0.635000,0.990000,0.080092,14.000000,10.000000,0.005147,0.039323,3.575827,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,12,1.000000,0.855000,1.000000,0.060287,14.000000,10.000000,0.007287,0.032273,5.154834,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,14,1.000000,0.960000,1.000000,0.044358,14.000000,10.000000,0.004369,0.024162,7.643723,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,16,1.000000,1.000000,1.000000,0.033747,14.000000,10.000000,0.010736,0.026232,11.613041,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,18,1.000000,1.000000,1.000000,0.029984,14.000000,10.000000,0.008737,0.022824,17.906620,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,20,1.000000,1.000000,1.000000,0.026111,14.000000,10.000000,0.007451,0.020660,27.689397,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,22,1.000000,1.000000,1.000000,0.020698,14.000000,10.000000,0.008398,0.020862,43.563903,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,24,1.000000,1.000000,1.000000,0.019554,14.000000,10.000000,0.008926,0.020913,68.426090,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,26,1.000000,1.000000,1.000000,0.018439,14.000000,10.000000,0.010310,0.021799,107.952288,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.016570,14.000000,10.000000,0.009460,0.020978,170.866700,0,2.000000
verify_coh_phase15_mild_decoherence,15,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.015759,14.000000,10.000000,0.009455,0.020771,269.482585,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,-4,0.905000,0.000000,0.000000,26.284770,16.000000,14.000000,-0.949669,16.514930,1.072817,199,1.810000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,-2,0.890000,0.000000,0.000000,26.556706,16.000000,14.000000,-4.310708,19.659398,1.071711,200,1.780000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,0,0.940000,0.000000,0.000000,19.926359,16.000000,14.000000,-0.108301,9.669446,1.088961,178,1.880000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,2,0.985000,0.000000,0.000000,9.938315,16.000000,14.000000,-0.489557,3.608156,1.125638,104,1.970000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,4,1.000000,0.000000,0.000000,0.999032,16.000000,14.000000,-0.005786,0.108856,1.239454,15,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,6,1.000000,0.000000,0.000000,0.262178,16.000000,14.000000,0.012124,0.092535,1.426278,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,8,1.000000,0.020000,0.060000,0.214666,16.000000,14.000000,0.028124,0.129639,1.736684,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,10,1.000000,0.095000,0.265000,0.153445,16.000000,14.000000,-0.009184,0.093845,2.232006,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,12,1.000000,0.385000,0.660000,0.104893,16.000000,14.000000,0.006368,0.059549,2.998077,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,14,1.000000,0.725000,0.920000,0.073878,16.000000,14.000000,0.008810,0.040302,4.246427,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,16,1.000000,0.930000,0.995000,0.052103,16.000000,14.000000,0.001991,0.025268,6.217346,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,18,1.000000,0.985000,1.000000,0.042780,16.000000,14.000000,0.005377,0.022324,9.328150,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,20,1.000000,1.000000,1.000000,0.034444,16.000000,14.000000,0.008649,0.021741,14.281395,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,22,1.000000,1.000000,1.000000,0.026733,16.000000,14.000000,0.007300,0.019010,22.069894,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,24,1.000000,1.000000,1.000000,0.022531,16.000000,14.000000,0.007723,0.017787,34.493061,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,26,1.000000,1.000000,1.000000,0.018198,16.000000,14.000000,0.006578,0.015905,54.234298,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,28,1.000000,1.000000,1.000000,0.015650,16.000000,14.000000,0.007283,0.016294,85.350728,0,2.000000
verify_coh_phase15_mild_decoherence,15,10,0.545000,-0.272500,0.272500,30,1.000000,1.000000,1.000000,0.014011,16.000000,14.000000,0.006688,0.015461,134.781533,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.062930,-4.000000,-4.000000,0.001235,0.063039,30.072647,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.062806,-4.000000,-4.000000,0.000314,0.062332,47.219801,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.062539,-4.000000,-4.000000,0.000022,0.062112,74.020396,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.062163,-4.000000,-4.000000,0.000357,0.062232,116.864521,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.062049,-4.000000,-4.000000,0.000914,0.062748,184.271244,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.062254,-4.000000,-4.000000,0.000547,0.062668,290.104518,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.062184,-4.000000,-4.000000,0.000507,0.062612,455.780818,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.061880,-4.000000,-4.000000,0.000591,0.062418,709.846202,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.061940,-4.000000,-4.000000,0.000328,0.062236,1097.417402,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.061937,-4.000000,-4.000000,0.000487,0.062404,1668.169866,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.061961,-4.000000,-4.000000,0.000385,0.062335,2489.697055,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.061967,-4.000000,-4.000000,0.000437,0.062394,3591.311388,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.061970,-4.000000,-4.000000,0.000525,0.062488,4987.991522,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.061960,-4.000000,-4.000000,0.000532,0.062486,6586.171571,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.061941,-4.000000,-4.000000,0.000542,0.062479,8274.325856,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.061955,-4.000000,-4.000000,0.000506,0.062457,9833.101037,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.061936,-4.000000,-4.000000,0.000499,0.062431,11182.732633,0,2.000000
verify_coh_phase30_typical_multipath,30,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.061944,-4.000000,-4.000000,0.000519,0.062459,12229.549157,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,-4,1.000000,0.860000,1.000000,0.056125,-2.000000,-4.000000,0.014714,0.052826,6.838414,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,-2,1.000000,0.945000,1.000000,0.051556,-2.000000,-4.000000,0.016906,0.054812,10.357960,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,0,1.000000,0.980000,1.000000,0.046254,-2.000000,-4.000000,0.011468,0.049274,15.916817,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,2,1.000000,1.000000,1.000000,0.042480,-2.000000,-4.000000,0.010932,0.048531,24.708566,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,4,1.000000,1.000000,1.000000,0.041463,-2.000000,-4.000000,0.010757,0.048216,38.620954,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.040453,-2.000000,-4.000000,0.011635,0.048482,60.794797,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.039835,-2.000000,-4.000000,0.011844,0.048730,95.628520,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.039635,-2.000000,-4.000000,0.011426,0.048705,151.187002,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.038730,-2.000000,-4.000000,0.010722,0.047450,238.939060,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.038845,-2.000000,-4.000000,0.011317,0.048222,377.198649,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.038880,-2.000000,-4.000000,0.011818,0.048678,595.830182,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.038864,-2.000000,-4.000000,0.011394,0.048437,941.199766,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.038705,-2.000000,-4.000000,0.011381,0.048302,1479.903075,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.038677,-2.000000,-4.000000,0.011282,0.048226,2304.199405,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.038757,-2.000000,-4.000000,0.011569,0.048527,3556.967571,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.038667,-2.000000,-4.000000,0.011399,0.048326,5397.549235,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.038677,-2.000000,-4.000000,0.011412,0.048357,8012.779302,0,2.000000
verify_coh_phase30_typical_multipath,30,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.038681,-2.000000,-4.000000,0.011441,0.048385,11517.688450,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,-4,1.000000,0.665000,1.000000,0.074958,2.000000,-4.000000,0.003930,0.035961,3.392347,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,-2,1.000000,0.845000,1.000000,0.064175,2.000000,-4.000000,0.013327,0.042109,4.859961,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,0,1.000000,0.870000,1.000000,0.054593,2.000000,-4.000000,0.008295,0.035561,7.185564,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,2,1.000000,0.970000,1.000000,0.044234,2.000000,-4.000000,0.007996,0.034399,10.881263,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,4,1.000000,0.995000,1.000000,0.035471,2.000000,-4.000000,0.011535,0.036959,16.680185,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,6,1.000000,1.000000,1.000000,0.033388,2.000000,-4.000000,0.008331,0.033554,25.921557,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,8,1.000000,1.000000,1.000000,0.031150,2.000000,-4.000000,0.009997,0.035006,40.678259,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,10,1.000000,1.000000,1.000000,0.029676,2.000000,-4.000000,0.009555,0.034952,63.828328,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.028629,2.000000,-4.000000,0.010063,0.035035,100.804879,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.027647,2.000000,-4.000000,0.009110,0.034099,158.986304,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.027392,2.000000,-4.000000,0.009320,0.034320,251.202297,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.027278,2.000000,-4.000000,0.009976,0.034886,397.934474,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.027127,2.000000,-4.000000,0.009913,0.034856,630.971951,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.026714,2.000000,-4.000000,0.009299,0.034151,994.246231,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.026849,2.000000,-4.000000,0.009477,0.034474,1571.752423,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.026688,2.000000,-4.000000,0.009374,0.034273,2474.863259,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.026720,2.000000,-4.000000,0.009337,0.034327,3882.589294,0,2.000000
verify_coh_phase30_typical_multipath,30,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.026668,2.000000,-4.000000,0.009397,0.034327,6022.493804,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,-4,1.000000,0.065000,0.795000,0.182026,4.000000,-2.000000,0.003891,0.090109,1.775635,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,-2,1.000000,0.320000,0.965000,0.118998,4.000000,-2.000000,-0.001890,0.050670,2.285360,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,0,1.000000,0.590000,1.000000,0.085334,4.000000,-2.000000,0.012763,0.046212,3.129934,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,2,1.000000,0.790000,1.000000,0.065838,4.000000,-2.000000,0.003477,0.027909,4.465870,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,4,1.000000,0.925000,1.000000,0.051390,4.000000,-2.000000,0.009741,0.031475,6.529896,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,6,1.000000,0.980000,1.000000,0.041621,4.000000,-2.000000,0.005623,0.023944,9.821844,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,8,1.000000,1.000000,1.000000,0.031813,4.000000,-2.000000,0.006122,0.023084,15.067913,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,10,1.000000,1.000000,1.000000,0.029015,4.000000,-2.000000,0.007146,0.023420,23.365566,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,12,1.000000,1.000000,1.000000,0.025800,4.000000,-2.000000,0.006285,0.022089,36.473483,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,14,1.000000,1.000000,1.000000,0.021601,4.000000,-2.000000,0.006093,0.021526,57.315228,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,16,1.000000,1.000000,1.000000,0.020229,4.000000,-2.000000,0.006564,0.022062,90.393151,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,18,1.000000,1.000000,1.000000,0.019147,4.000000,-2.000000,0.008110,0.023214,142.751121,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,20,1.000000,1.000000,1.000000,0.017443,4.000000,-2.000000,0.006273,0.021238,225.735246,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,22,1.000000,1.000000,1.000000,0.017103,4.000000,-2.000000,0.006485,0.021354,356.838266,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.016576,4.000000,-2.000000,0.005997,0.020825,566.443815,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.016325,4.000000,-2.000000,0.006008,0.020849,893.971742,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.016297,4.000000,-2.000000,0.006021,0.020910,1416.315371,0,2.000000
verify_coh_phase30_typical_multipath,30,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.016189,4.000000,-2.000000,0.006034,0.020885,2236.998643,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,-4,1.000000,0.000000,0.010000,0.341659,8.000000,2.000000,0.012038,0.134503,1.358542,2,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,-2,1.000000,0.015000,0.160000,0.243645,8.000000,2.000000,-0.020305,0.139106,1.617120,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,0,1.000000,0.110000,0.570000,0.162618,8.000000,2.000000,0.007256,0.088136,2.036693,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,2,1.000000,0.375000,0.905000,0.107538,8.000000,2.000000,0.003604,0.053273,2.707312,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,4,1.000000,0.695000,0.995000,0.075124,8.000000,2.000000,0.004001,0.034739,3.783502,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,6,1.000000,0.870000,0.995000,0.059246,8.000000,2.000000,0.009317,0.030270,5.493797,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,8,1.000000,0.960000,1.000000,0.046775,8.000000,2.000000,0.003910,0.019892,8.174231,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,10,1.000000,0.995000,1.000000,0.035156,8.000000,2.000000,0.003208,0.017477,12.445387,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,12,1.000000,1.000000,1.000000,0.028145,8.000000,2.000000,0.003563,0.016434,19.221770,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,14,1.000000,1.000000,1.000000,0.022529,8.000000,2.000000,0.002400,0.014790,29.935344,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,16,1.000000,1.000000,1.000000,0.018258,8.000000,2.000000,0.004875,0.015918,46.981613,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,18,1.000000,1.000000,1.000000,0.017143,8.000000,2.000000,0.004189,0.015400,73.997643,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,20,1.000000,1.000000,1.000000,0.015770,8.000000,2.000000,0.003789,0.014978,116.138903,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,22,1.000000,1.000000,1.000000,0.013705,8.000000,2.000000,0.004154,0.015055,184.145914,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,24,1.000000,1.000000,1.000000,0.013193,8.000000,2.000000,0.004392,0.015155,290.938365,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,26,1.000000,1.000000,1.000000,0.012657,8.000000,2.000000,0.004976,0.015471,460.636327,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,28,1.000000,1.000000,1.000000,0.012135,8.000000,2.000000,0.004652,0.015271,730.424131,0,2.000000
verify_coh_phase30_typical_multipath,30,7,0.778571,-0.389286,0.389286,30,1.000000,1.000000,1.000000,0.011804,8.000000,2.000000,0.004601,0.015105,1153.784276,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,-4,0.985000,0.000000,0.000000,10.375652,10.000000,8.000000,0.470763,3.441168,1.137503,90,1.970000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,-2,1.000000,0.000000,0.000000,1.113440,10.000000,8.000000,0.029781,0.100684,1.244349,16,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,0,1.000000,0.000000,0.010000,0.269618,10.000000,8.000000,0.003440,0.066983,1.464753,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,2,1.000000,0.020000,0.065000,0.198150,10.000000,8.000000,-0.000780,0.092660,1.785659,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,4,1.000000,0.195000,0.365000,0.147416,10.000000,8.000000,-0.003391,0.071604,2.324082,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,6,1.000000,0.475000,0.785000,0.094549,10.000000,8.000000,0.006669,0.053706,3.167063,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,8,1.000000,0.715000,0.920000,0.072303,10.000000,8.000000,0.013618,0.043785,4.502601,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,10,1.000000,0.925000,0.995000,0.051356,10.000000,8.000000,-0.002971,0.024952,6.620186,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,12,1.000000,0.985000,1.000000,0.039243,10.000000,8.000000,0.002731,0.017800,9.935875,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,14,1.000000,1.000000,1.000000,0.031230,10.000000,8.000000,0.004325,0.015642,15.264884,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,16,1.000000,1.000000,1.000000,0.024181,10.000000,8.000000,0.000948,0.011645,23.689417,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,18,1.000000,1.000000,1.000000,0.021106,10.000000,8.000000,0.002802,0.012589,36.994552,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,20,1.000000,1.000000,1.000000,0.017443,10.000000,8.000000,0.004180,0.012621,58.150937,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,22,1.000000,1.000000,1.000000,0.014447,10.000000,8.000000,0.003661,0.012170,91.520405,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,24,1.000000,1.000000,1.000000,0.012618,10.000000,8.000000,0.003781,0.011725,144.638938,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,26,1.000000,1.000000,1.000000,0.010910,10.000000,8.000000,0.003128,0.010830,228.998164,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,28,1.000000,1.000000,1.000000,0.009970,10.000000,8.000000,0.003517,0.011218,361.983222,0,2.000000
verify_coh_phase30_typical_multipath,30,10,0.545000,-0.272500,0.272500,30,1.000000,1.000000,1.000000,0.009428,10.000000,8.000000,0.003286,0.011011,573.336893,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.066764,-4.000000,-4.000000,0.000327,0.066540,87.717343,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.066866,-4.000000,-4.000000,0.000054,0.066514,138.770885,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.066863,-4.000000,-4.000000,0.000017,0.066661,218.512586,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.066607,-4.000000,-4.000000,0.000099,0.066557,346.054581,0,2.000000
verify_coh_phase60_strong_multipath,60,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.066416,-4.000000,-4.000000,0.000435,0.066750,546.667463,0,2.000000
