stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,42.4787434,0.5309842925,0.6481629,0.6933899,80
ranking_compare,21.5180659,0.26897582375,0.3420836,0.3719851,80
build_candidate_score_pack,12.5976664,1.25976664,1.4295344,1.4295344,10
build_step11_input,0.0858144,0.00858144,0.0136652,0.0136652,10
run_step11_backend,0,0,0,0,10
