case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,48,strong_coherent,double_baseline,topK_miss_count,0,0,0,0.00116745708911233,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,648,strong_coherent,combined_int14,score_gap_norm_baseline,0.00121219024033017,0,1,0.00121219024033017,0.00839534007826088,0,see trial CSV for full fields
max_score_gap_rel_error,888,low_margin_score_gap,combined_int14,score_gap_rel_error,1,0,1,3.66007471038577e-05,1,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,48,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00116745708911233,0,0,see trial CSV for full fields
