case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,49,strong_coherent,double_baseline,topK_miss_count,0,0,0,0.00117944578432132,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,889,low_margin_score_gap,combined_int14,score_gap_norm_baseline,0.00170479389433443,0,1,0.00170479389433443,0.00430513821460304,0,see trial CSV for full fields
max_score_gap_rel_error,1129,large_el_pair,combined_int14,score_gap_rel_error,0.0845916602882192,0,0,0.000266810779149803,0.0845916602882192,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,49,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00117944578432132,0,0,see trial CSV for full fields
