trial_global_id,trial_id,seed,topK,coarse_az_step,coarse_el_step,fine_az_step,fine_el_step,local_az_half_width,local_el_center_half_width,az_center_bias_deg,el_center_bias_deg,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,source_corr_empirical,true_orientation,az_hat_1,az_hat_2,el_hat_1,el_hat_2,az_true_1,az_true_2,el_true_1,el_true_2,az_rmse,el_rmse,combined_rmse,boundary_hit,num_pairs,full_num_pairs,coarse_num_pairs,refine_num_pairs,reduction_ratio_vs_full,full_grid_match,topK_miss,max_score,cond_best_GHG,B,L,phase_factor,phase_sign,az_diff_vs_full,el_diff_vs_full,score_gap_vs_full,full_combined_rmse,full_success_test_fail,full_el_sep_hat,test_el_sep_hat,el_sep_diff_vs_full,config_name,coarse_config_name,refine_config_name,sweep_phase,scenario_name,search_method,W_method,whitening_mode,search_param_mode,full_el_sep_deg_list_text,coarse_el_sep_deg_list_text,fine_el_sep_deg_list_text,joint_success
93,10,20311635,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.66,10.72,10,7.365,8.635,10.645,9.975,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,203801.188318656,1.37541412436198,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
94,10,20311635,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.62,10.66,9.94,7.365,8.635,10.645,9.975,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,13659,131461,5640,8019,9.62449666886302,0,0,203865.449902617,1.28104147168545,7,64,2,1,0.0400000000000009,0.0600000000000005,-64.2615839606151,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
95,10,20311635,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.66,10.72,10,7.365,8.635,10.645,9.975,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,203801.188318656,1.37541412436198,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
96,10,20311635,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.66,10.72,10,7.365,8.635,10.645,9.975,0.0206155281280884,0.0559016994374943,0.0595818764390646,0,20232,131461,10431,9801,6.49767694741004,1,0,203801.188318656,1.37541412436198,7,64,2,1,0,1.77635683940025e-15,0,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
97,10,20311635,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.66,10.72,10,7.365,8.635,10.645,9.975,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,203801.188318656,1.37541412436198,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
98,10,20311635,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.66,10.72,10,7.365,8.635,10.645,9.975,0.0206155281280884,0.0559016994374943,0.0595818764390646,0,18612,131461,7353,11259,7.06323877068558,1,0,203801.188318656,1.37541412436198,7,64,2,1,0,1.77635683940025e-15,0,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
99,10,20311635,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.66,10.72,10,7.365,8.635,10.645,9.975,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,203801.188318656,1.37541412436198,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
100,10,20311635,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.141451685732614,-1,7.38,8.66,10.72,10,7.365,8.635,10.645,9.975,0.0206155281280884,0.0559016994374943,0.0595818764390646,0,20718,131461,7353,13365,6.3452553335264,1,0,203801.188318656,1.37541412436198,7,64,2,1,0,1.77635683940025e-15,0,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
101,1,20312626,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK3__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
102,1,20312626,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,19998,131461,7353,12645,6.57370737073707,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK3__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
103,1,20312626,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
104,1,20312626,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.34,8.62,10.12,10.48,7.365,8.635,10.125,10.495,0.0206155281280887,0.0111803398874995,0.0234520787991178,0,21678,131461,5640,16038,6.06425869545161,0,0,199482.6431226,1.29637566559176,7,64,2,1,0.0400000000000009,0.0600000000000005,-101.344700731192,0.0543139024560002,0,0.36,0.36,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
105,1,20312626,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
106,1,20312626,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,21618,131461,10431,11187,6.08108983254695,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
107,1,20312626,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
108,1,20312626,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,20394,131461,7353,13041,6.44606256742179,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
109,1,20312626,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
110,1,20312626,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.99010676264332,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,20970,131461,7353,13617,6.26900333810205,1,0,199381.298421869,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
111,2,20312627,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK3__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
112,2,20312627,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,19998,131461,7353,12645,6.57370737073707,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,-2.91038304567337e-11,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK3__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
113,2,20312627,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
114,2,20312627,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.34,8.62,10.48,10.12,7.365,8.635,10.495,10.125,0.0206155281280887,0.0111803398874995,0.0234520787991178,0,21678,131461,5640,16038,6.06425869545161,0,0,192481.33672612,1.32984770741276,7,64,2,1,0.0400000000000009,0.0600000000000005,-110.465567794949,0.0543139024560002,0,0.36,0.36,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
115,2,20312627,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
116,2,20312627,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,23076,131461,10431,12645,5.69687120818166,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,-2.91038304567337e-11,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
117,2,20312627,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
118,2,20312627,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,20574,131461,7353,13221,6.3896665694566,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,-2.91038304567337e-11,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
119,2,20312627,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
120,2,20312627,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.990154489571726,-1,7.38,8.66,10.54,10.18,7.365,8.635,10.495,10.125,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,20970,131461,7353,13617,6.26900333810205,1,0,192370.871158325,1.31128580084684,7,64,2,1,0,0,-2.91038304567337e-11,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
121,3,20312628,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK3__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
122,3,20312628,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,19998,131461,7353,12645,6.57370737073707,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK3__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
123,3,20312628,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
124,3,20312628,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.34,8.62,10.12,10.48,7.365,8.635,10.125,10.495,0.0206155281280887,0.0111803398874995,0.0234520787991178,0,21678,131461,5640,16038,6.06425869545161,0,0,199370.783652604,1.29637566559176,7,64,2,1,0.0400000000000009,0.0600000000000005,-98.705530399835,0.0543139024560002,0,0.36,0.36,0,coarse_020_030_compact__topK3__refine_safe_fullsep,coarse_020_030_compact,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
125,3,20312628,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
126,3,20312628,3,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,21618,131461,10431,11187,6.08108983254695,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_compact__topK3__refine_safe_fullsep,coarse_016_024_compact,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
127,3,20312628,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
128,3,20312628,5,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,20574,131461,7353,13221,6.3896665694566,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK5__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
129,3,20312628,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,131461,131461,0,0,1,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
130,3,20312628,7,0.16,0.24,0.08,0.12,0.32,0.48,0,0,0.99,5,1,1.27,0.37,30,0.989976166069479,1,7.38,8.66,10.18,10.54,7.365,8.635,10.125,10.495,0.0206155281280884,0.0502493781056035,0.0543139024560002,0,20970,131461,7353,13617,6.26900333810205,1,0,199272.078122204,1.28086444896792,7,64,2,1,0,0,0,0.0543139024560002,0,0.36,0.36,0,coarse_016_024_minsep__topK7__refine_safe_fullsep,coarse_016_024_minsep,refine_safe_fullsep,confirmation,strong_coherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
