trial_global_id,trial_id,seed,topK,coarse_az_step,coarse_el_step,fine_az_step,fine_el_step,local_az_half_width,local_el_center_half_width,az_center_bias_deg,el_center_bias_deg,rho,phase_deg,beta,az_sep_deg,el_sep_deg,snr_db,source_corr_empirical,true_orientation,az_hat_1,az_hat_2,el_hat_1,el_hat_2,az_true_1,az_true_2,el_true_1,el_true_2,az_rmse,el_rmse,combined_rmse,boundary_hit,num_pairs,full_num_pairs,coarse_num_pairs,refine_num_pairs,reduction_ratio_vs_full,full_grid_match,topK_miss,max_score,cond_best_GHG,B,L,phase_factor,phase_sign,az_diff_vs_full,el_diff_vs_full,score_gap_vs_full,full_combined_rmse,full_success_test_fail,full_el_sep_hat,test_el_sep_hat,el_sep_diff_vs_full,config_name,coarse_config_name,refine_config_name,sweep_phase,scenario_name,search_method,W_method,whitening_mode,search_param_mode,full_el_sep_deg_list_text,coarse_el_sep_deg_list_text,fine_el_sep_deg_list_text,joint_success
143,1,20261626,10,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_minsep__topK10__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
144,1,20261626,10,0.16,0.24,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,103386,131461,7353,96033,1.27155514286267,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_016_024_minsep__topK10__refine_stage1_safe,coarse_016_024_minsep,refine_stage1_safe,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
145,1,20261626,3,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
146,1,20261626,3,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,5710,131461,3960,1750,23.022942206655,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.398774967121,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
147,1,20261626,3,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
148,1,20261626,3,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,8762,131461,3960,4802,15.0035380050217,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.398774967151,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
149,1,20261626,3,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
150,1,20261626,3,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,25254,131461,3960,21294,5.20555159578681,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
151,1,20261626,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
152,1,20261626,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,14166,131461,3960,10206,9.28003670760977,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
153,1,20261626,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
154,1,20261626,3,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,19998,131461,3960,16038,6.57370737073707,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
155,1,20261626,3,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
156,1,20261626,3,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,73898,131461,3960,69938,1.77895206906818,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK3__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
157,1,20261626,5,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
158,1,20261626,5,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,6585,131461,3960,2625,19.9637053910402,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.398774967151,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
159,1,20261626,5,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
160,1,20261626,5,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,11163,131461,3960,7203,11.7764937740751,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
161,1,20261626,5,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
162,1,20261626,5,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,31169,131461,3960,27209,4.21768423754371,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
163,1,20261626,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
164,1,20261626,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,19269,131461,3960,15309,6.822409050807,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
165,1,20261626,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
166,1,20261626,5,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,28017,131461,3960,24057,4.69218688653318,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
167,1,20261626,5,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
168,1,20261626,5,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,89793,131461,3960,85833,1.46404508146515,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK5__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
169,1,20261626,7,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
170,1,20261626,7,0.2,0.3,0.08,0.12,0.16,0.24,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,7460,131461,3960,3500,17.6221179624665,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.398774967151,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_small_compact,coarse_020_030_minsep,refine_small_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
171,1,20261626,7,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
172,1,20261626,7,0.2,0.3,0.08,0.12,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,13564,131461,3960,9604,9.69190504276025,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_mid_compact,coarse_020_030_minsep,refine_mid_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
173,1,20261626,7,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
174,1,20261626,7,0.2,0.3,0.04,0.06,0.24,0.36,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,33444,131461,3960,29484,3.93077981102739,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_mid_finer,coarse_020_030_minsep,refine_mid_finer,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
175,1,20261626,7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.36,0.48,0.72]",1
176,1,20261626,7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,24372,131461,3960,20412,5.39393566387658,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_safe_compact,coarse_020_030_minsep,refine_safe_compact,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.36,0.48,0.72]",1
177,1,20261626,7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
178,1,20261626,7,0.2,0.3,0.08,0.12,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,36036,131461,3960,32076,3.6480463980464,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_safe_fullsep,coarse_020_030_minsep,refine_safe_fullsep,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
179,1,20261626,7,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.66,10,10.72,7.365,8.635,9.975,10.645,0.0206155281280884,0.0559016994374932,0.0595818764390635,0,131461,131461,0,0,1,1,0,202623.647989713,1.31288222681484,7,64,2,1,0,0,0,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,easy_noncoherent,full_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.48,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
180,1,20261626,7,0.2,0.3,0.04,0.06,0.32,0.48,0,0,0,0,1,1.27,0.67,30,0.168421269648225,1,7.38,8.62,9.94,10.66,7.365,8.635,9.975,10.645,0.0150000000000001,0.0269258240356723,0.0308220700148447,0,94468,131461,3960,90508,1.39159292035398,0,0,202758.04676468,1.21681023108024,7,64,2,1,0.0400000000000009,0.0600000000000005,-134.39877496718,0.0595818764390635,0,0.72,0.72,0,coarse_020_030_minsep__topK7__refine_stage1_safe,coarse_020_030_minsep,refine_stage1_safe,screening,easy_noncoherent,coarse_to_fine,greedy_combined_B7,white,degree_based_el_sep,"[0,0.24,0.36,0.48,0.6,0.72]","[0,0.36,0.72]","[0,0.24,0.36,0.48,0.6,0.72]",1
