trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,double_baseline,848.263403391931,848.263403391931,848.263403391931,0.00258144928473442,0.00258144928473442,0,0,0,reliable
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,float32_all,848.263403391931,848.25,848.25,0.00258144928473442,0.00258140964709608,0.013403391931206,1.58009786554626e-05,0,reliable
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,combined_int16,848.263403391931,849.586507339875,849.586507339875,0.00258144928473442,0.00258548152681096,1.32310394794331,0.00155977959517367,0,reliable
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,combined_int18,848.263403391931,848.308101836388,848.308101836388,0.00258144928473442,0.0025815877338249,0.0446984444570262,5.26940621018089e-05,0,reliable
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,combined_int24,848.263403391931,848.263147389662,848.263147389662,0.00258144928473442,0.00258144846999073,0.000256002269452438,3.01795725748355e-07,0,reliable
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,mixed_Z16_G24_Rz24,848.263403391931,848.262019735586,848.262019735586,0.00258144928473442,0.00258144846999068,0.00138365634484217,1.63116355050727e-06,0,reliable
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,combined_int14,848.263403391931,844.652708176902,844.652708176902,0.00258144928473442,0.00257037943696456,3.61069521502941,0.00425657313588139,0,reliable
80,cp00p00_hard_phase_t0020,80,80,120,formal_tps30,hard_phase,0,20,W_int18_G24_Z16,848.263403391931,848.2619297122,848.2619297122,0.00258144928473442,0.00258144846999074,0.00147367973113433,1.73729023937795e-06,0,reliable
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,double_baseline,164.809403965279,164.809403965279,164.809403965279,0.000444902001685594,0.000444902001685594,0,0,0,weak_margin
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,float32_all,164.809403965279,164.8125,164.8125,0.000444902001685594,0.000444910332093422,0.00309603472123854,1.87855464964293e-05,0,weak_margin
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,combined_int16,164.809403965279,164.000494587235,164.000494587235,0.000444902001685594,0.0004427142966186,0.808909378043609,0.00490815061872335,0,weak_margin
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,combined_int18,164.809403965279,165.409715576825,165.409715576825,0.000444902001685594,0.000446522278408509,0.600311611546203,0.00364245969649083,0,weak_margin
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,combined_int24,164.809403965279,164.811687533191,164.811687533191,0.000444902001685594,0.000444908162928774,0.00228356791194528,1.38558107547454e-05,0,weak_margin
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,mixed_Z16_G24_Rz24,164.809403965279,164.811815558671,164.811815558671,0.000444902001685594,0.000444908162928824,0.00241159339202568,1.46326200690207e-05,0,weak_margin
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,combined_int14,164.809403965279,158.346447161486,158.346447161486,0.000444902001685594,0.000427480916030503,6.46295680379262,0.0392147331905539,0,weak_margin
200,cp00p00_medium_beta_coherent_t0020,200,80,120,formal_tps30,medium_beta_coherent,0,20,W_int18_G24_Z16,164.809403965279,164.811802360695,164.811802360695,0.000444902001685594,0.000444908162928754,0.00239839541609399,1.45525398332202e-05,0,weak_margin
320,cp04p00_easy_noncoherent_t0020,320,80,120,formal_tps30,easy_noncoherent,3.75,20,double_baseline,614.552932377439,614.552932377439,614.552932377439,0.00163851098583574,0.00163851098583574,0,0,0,reliable
320,cp04p00_easy_noncoherent_t0020,320,80,120,formal_tps30,easy_noncoherent,3.75,20,float32_all,614.552932377439,614.53125,614.53125,0.00163851098583574,0.00163845330341431,0.0216823774389923,3.52815458143085e-05,0,reliable
320,cp04p00_easy_noncoherent_t0020,320,80,120,formal_tps30,easy_noncoherent,3.75,20,combined_int16,614.552932377439,613.394828970486,613.394828970486,0.00163851098583574,0.00163541045745641,1.15810340695316,0.00188446486207943,0,reliable
320,cp04p00_easy_noncoherent_t0020,320,80,120,formal_tps30,easy_noncoherent,3.75,20,combined_int18,614.552932377439,614.809690457332,614.809690457332,0.00163851098583574,0.00163920019257736,0.256758079893189,0.000417796525516366,0,reliable
