trial_index,scenario_name,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
8,easy_noncoherent,Gcache_int24_only,690.90146961392,690.901851074217,690.901851074217,0.00186075413736367,0.00186075515084677,0.000381460296921432,5.52119677983308e-07,0,reliable
8,easy_noncoherent,W_int18_G24_Z16,690.90146961392,690.961498563498,690.961498563498,0.00186075413736367,0.00186091634379951,0.060028949577827,8.68849643804804e-05,0,reliable
9,easy_noncoherent,double_baseline,312.547459309659,312.547459309659,312.547459309659,0.000731627469858352,0.000731627469858352,0,0,0,weak_margin
9,easy_noncoherent,float32_all,312.547459309659,312.53125,312.53125,0.000731627469858352,0.000731589311027357,0.0162093096587341,5.18619146498153e-05,0,weak_margin
9,easy_noncoherent,W_int16_only,312.547459309659,312.550626810669,312.550626810669,0.000731627469858352,0.000731634867331898,0.00316750101046637,1.01344641145463e-05,0,weak_margin
9,easy_noncoherent,Gcache_int16_only,312.547459309659,312.730168642767,312.730168642767,0.000731627469858352,0.000732054146471891,0.182709333108505,0.000584581085739957,0,weak_margin
9,easy_noncoherent,Z_int16_only,312.547459309659,312.421810580854,312.421810580854,0.000731627469858352,0.000731335160579536,0.125648728804663,0.000402014878259418,0,weak_margin
9,easy_noncoherent,Rz_int18_only,312.547459309659,312.488014307048,312.488014307048,0.000731627469858352,0.000731487777350193,0.059445002611028,0.000190195123461658,0,weak_margin
9,easy_noncoherent,combined_int16,312.547459309659,313.122578459472,313.122578459472,0.000731627469858352,0.000732981095195907,0.575119149812963,0.00184010182352229,0,weak_margin
9,easy_noncoherent,combined_int18,312.547459309659,313.118224615551,313.118224615551,0.000731627469858352,0.000732964306165277,0.570765305892564,0.0018261716385513,0,weak_margin
9,easy_noncoherent,combined_int24,312.547459309659,312.555175391928,312.555175391928,0.000731627469858352,0.000731645573848464,0.00771608226932585,2.46877139438881e-05,0,weak_margin
9,easy_noncoherent,mixed_Z16_G24_score_float,312.547459309659,312.4375,312.4375,0.000731627469858352,0.000731371889218885,0.109959309658734,0.000351816360630822,0,weak_margin
9,easy_noncoherent,mixed_Z16_G24_Rz24,312.547459309659,312.426906978129,312.426906978129,0.000731627469858352,0.000731347114423808,0.120552331529325,0.000385708883366371,0,weak_margin
9,easy_noncoherent,combined_int14,312.547459309659,313.163953667943,313.163953667943,0.000731627469858352,0.000733048259010387,0.616494358284399,0.00197248238602254,0,weak_margin
9,easy_noncoherent,Gcache_int24_only,312.547459309659,312.547844308836,312.547844308836,0.000731627469858352,0.000731628373215004,0.000384999177185819,1.2318102922231e-06,0,weak_margin
9,easy_noncoherent,W_int18_G24_Z16,312.547459309659,312.42694479425,312.42694479425,0.000731627469858352,0.00073134711442377,0.120514515409013,0.000385587890156588,0,weak_margin
10,easy_noncoherent,double_baseline,426.377303926332,426.377303926332,426.377303926332,0.000995665349805439,0.000995665349805439,0,0,0,weak_margin
10,easy_noncoherent,float32_all,426.377303926332,426.375,426.375,0.000995665349805439,0.000995659714684091,0.00230392633238807,5.40349195694088e-06,0,weak_margin
10,easy_noncoherent,W_int16_only,426.377303926332,426.379370454262,426.379370454262,0.000995665349805439,0.000995670178687389,0.00206652792985551,4.84671184611777e-06,0,weak_margin
10,easy_noncoherent,Gcache_int16_only,426.377303926332,426.708608719404,426.708608719404,0.000995665349805439,0.0009964374501377,0.331304793071467,0.000777022580753287,0,weak_margin
10,easy_noncoherent,Z_int16_only,426.377303926332,426.392717639363,426.392717639363,0.000995665349805439,0.000995701856241131,0.0154137130302843,3.61504069009906e-05,0,weak_margin
10,easy_noncoherent,Rz_int18_only,426.377303926332,426.314693710505,426.314693710505,0.000995665349805439,0.000995518049756479,0.0626102158275899,0.000146842280888402,0,weak_margin
10,easy_noncoherent,combined_int16,426.377303926332,425.169061117689,425.169061117689,0.000995665349805439,0.000992836304205047,1.20824280864326,0.00283374090862026,0,weak_margin
10,easy_noncoherent,combined_int18,426.377303926332,426.793150456855,426.793150456855,0.000995665349805439,0.000996635876600461,0.415846530522685,0.000975301749631903,0,weak_margin
10,easy_noncoherent,combined_int24,426.377303926332,426.38048377572,426.38048377572,0.000995665349805439,0.000995672808836631,0.00317984938737936,7.45782985655532e-06,0,weak_margin
10,easy_noncoherent,mixed_Z16_G24_score_float,426.377303926332,426.390625,426.390625,0.000995665349805439,0.000995696964705974,0.0133210736676119,3.12424548514747e-05,0,weak_margin
10,easy_noncoherent,mixed_Z16_G24_Rz24,426.377303926332,426.380293911381,426.380293911381,0.000995665349805439,0.000995672808836667,0.0029899850487709,7.01253331553384e-06,0,weak_margin
10,easy_noncoherent,combined_int14,426.377303926332,418.661966402084,418.661966402084,0.000995665349805439,0.000977636563607465,7.71533752424875,0.0180950943054459,0,weak_margin
10,easy_noncoherent,Gcache_int24_only,426.377303926332,426.377709940425,426.377709940425,0.000995665349805439,0.000995666301453959,0.000406014092732221,9.52241334126852e-07,0,weak_margin
10,easy_noncoherent,W_int18_G24_Z16,426.377303926332,426.405923638085,426.405923638085,0.000995665349805439,0.000995732532244651,0.0286197117529809,6.71229718126032e-05,0,weak_margin
11,easy_noncoherent,double_baseline,587.503172454017,587.503172454017,587.503172454017,0.0015573467486655,0.0015573467486655,0,0,0,reliable
11,easy_noncoherent,float32_all,587.503172454017,587.484375,587.484375,0.0015573467486655,0.0015572973727239,0.0187974540167488,3.1995493638326e-05,0,reliable
11,easy_noncoherent,W_int16_only,587.503172454017,587.504810511251,587.504810511251,0.0015573467486655,0.00155735126529183,0.00163805723423138,2.78816747046518e-06,0,reliable
11,easy_noncoherent,Gcache_int16_only,587.503172454017,587.808452101104,587.808452101104,0.0015573467486655,0.00155815652715855,0.305279647087445,0.000519622125293867,0,reliable
11,easy_noncoherent,Z_int16_only,587.503172454017,587.485811260442,587.485811260442,0.0015573467486655,0.00155730278196917,0.0173611935751978,2.95508082155193e-05,0,reliable
11,easy_noncoherent,Rz_int18_only,587.503172454017,587.660832116264,587.660832116264,0.0015573467486655,0.00155776421826203,0.15765966224717,0.000268355422811797,0,reliable
11,easy_noncoherent,combined_int16,587.503172454017,588.078125455679,588.078125455679,0.0015573467486655,0.00155887027754003,0.574953001661925,0.000978638122514863,0,reliable
11,easy_noncoherent,combined_int18,587.503172454017,588.06383268733,588.06383268733,0.0015573467486655,0.00155883454193957,0.560660233313683,0.000954310137546646,0,reliable
