trial_index,scenario_name,quant_mode,candidate_count,topK_default,top1_same_flag,topK_order_same_flag,topK_set_same_flag,topK_jaccard,topK_miss_count,topK_miss_rate,selected_candidate_same_flag,score_rank_spearman,score_rank_kendall_if_easy,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_margin_bin,argmax_changed_flag,score_gap_sign_flip_flag,reliable_margin_flag,reliable_top1_same_flag,reliable_topK_same_flag,candidate_score_max_abs_diff,candidate_score_p95_abs_diff,candidate_score_rel_l2_error,same_policy_flag,same_estimate_flag,same_confidence_flag,same_fallback_flag,boundary_state_same_flag,false_high_rate_if_available,boundary_missed_rate_if_available,az_rmse_gap_if_available,el_rmse_gap_if_available,W_scale,Gcache_scale,Z_scale,Rz_scale,score_scale,W_clip_rate,Gcache_clip_rate,Z_clip_rate,Rz_clip_rate,score_clip_rate,max_clip_rate,max_overflow_rate,W_relative_error,Gcache_relative_error,Z_relative_error,Rz_relative_error,score_relative_error
3,easy_noncoherent,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.999999999154827,NaN,374.570548328222,374.602970698412,0.000876404342835275,0.000876479088289917,0.0324223701900337,8.65587813423687e-05,weak_margin,0,0,0,0,0,0.468634625140112,0.367319963421323,1.73296360924308e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00147431462873311,NaN,0.0254970712427457,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,2.72791840287131e-05,0,6.19143564810503e-08
4,easy_noncoherent,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,131.092471590207,131.092471590207,0.000310931674487987,0.000310931674487987,0,0,weak_margin,0,0,0,0,0,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
4,easy_noncoherent,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999607598,NaN,131.092471590207,131.15625,0.000310931674487987,0.000311082843280881,0.063778409792576,0.000486514664182594,weak_margin,0,0,0,0,0,1.24004169895488,0.103702955268091,6.63144165974366e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
4,easy_noncoherent,W_int16_only,7353,10,1,1,1,1,0,0,1,0.999999999849077,NaN,131.092471590207,131.09577182823,0.000310931674487987,0.000310939493990012,0.00330023802234791,2.5174885958855e-05,weak_margin,0,0,0,0,0,0.219015697861323,0.0810377672460163,3.46112562307097e-07,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,1.89921494063163e-05,0,0,0,0
4,easy_noncoherent,Gcache_int16_only,7353,10,1,1,1,1,0,0,1,0.999999988167579,NaN,131.092471590207,131.335323677136,0.000310931674487987,0.000311507271876406,0.242852086928906,0.00185252504574067,weak_margin,0,0,0,0,0,18.0450274488539,3.8810882894104,1.71043399481704e-05,1,1,1,1,1,NaN,NaN,0,0,NaN,0.00123168326408523,NaN,NaN,NaN,0,0,0,0,0,0,0,0,3.11345193977878e-05,0,0,0
4,easy_noncoherent,Z_int16_only,7353,10,1,1,1,1,0,0,1,0.999999998973719,NaN,131.092471590207,131.131145838677,0.000310931674487987,0.000311022784786924,0.0386742484697606,0.000295015022606757,weak_margin,0,0,0,0,0,0.685305748949759,0.541915111534763,2.90327855157905e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,0.00147487703463245,NaN,NaN,0,0,0,0,0,0,0,0,0,2.73127959510255e-05,0,0
4,easy_noncoherent,Rz_int18_only,7353,10,1,1,1,1,0,0,1,0.999999998490763,NaN,131.092471590207,131.097031797835,0.000310931674487987,0.000310943073327542,0.00456020762794651,3.47861900277663e-05,weak_margin,0,0,0,0,0,0.924805519491201,0.550492082704295,2.45402442956955e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,0.815366613796417,NaN,0,0,0,0,0,0,0,0,0,0,1.56197761055214e-05,0
4,easy_noncoherent,combined_int16,7353,10,1,1,1,1,0,0,1,0.99999997431278,NaN,131.092471590207,128.71024637096,0.000310931674487987,0.000305278261135042,2.38222521924763,0.0181720978355982,weak_margin,0,0,0,0,0,19.7846066502971,5.92371364049905,2.63629505886566e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00147487728859455,3.26154109299053,6.43551231854762,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697831e-05,2.72883569796965e-05,5.66429039121724e-05,1.59751901395421e-05
4,easy_noncoherent,combined_int18,7353,10,1,1,1,1,0,0,1,0.999999995442103,NaN,131.092471590207,130.315311344515,0.000310931674487987,0.000309088342027295,0.777160245692357,0.00592833620622964,weak_margin,0,0,0,0,0,3.85640993158449,1.41861711468664,6.3273452969728e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000368710819224698,0.815366739642963,1.60883100425298,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768042514e-06,7.18247235769378e-06,1.55589223256116e-05,3.9903499270222e-06
4,easy_noncoherent,combined_int24,7353,10,1,1,1,1,0,0,1,1,NaN,131.092471590207,131.093832045532,0.000310931674487987,0.000310934910024775,0.00136045532417484,1.03778295402622e-05,weak_margin,0,0,0,0,0,0.0833810063777491,0.0241676070727408,1.08784372941902e-07,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,5.76106329327327e-06,0.0127400076852043,0.0251378393184115,0,0,0,0,0,0,0,7.42029538126525e-08,1.20625332464326e-07,1.10102763426311e-07,2.53383501799933e-07,6.18991683490368e-08
4,easy_noncoherent,mixed_Z16_G24_score_float,7353,10,1,1,1,1,0,0,1,0.999999998973719,NaN,131.092471590207,131.140625,0.000310931674487987,0.000311045264405337,0.048153409792576,0.000367323990527104,weak_margin,0,0,0,0,0,0.679355795844458,0.544633077515755,2.9089282287652e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00147487703463245,NaN,NaN,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.73127959510255e-05,0,2.54158983106061e-08
4,easy_noncoherent,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999998943534,NaN,131.092471590207,131.144385592837,0.000310931674487987,0.000311054193486907,0.0519140026299283,0.000396010556519298,weak_margin,0,0,0,0,0,0.683972349797841,0.546113837481244,2.91369812131941e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00147487703463245,0.0127400132437155,0.0251378925805715,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.73127959510255e-05,2.25358597184934e-07,6.26706071913722e-08
