case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,4,easy_noncoherent,double_baseline,topK_miss_count,0,0,0,0.00174335701451058,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,244,cache_boundary_center,combined_int14,score_gap_norm_baseline,0.00118101261095003,0,1,0.00118101261095003,0.0167859579467418,0,see trial CSV for full fields
max_score_gap_rel_error,124,low_snr_hard,combined_int16,score_gap_rel_error,0.0863009497308392,0,0,0.000116917874333795,0.0863009497308392,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,4,easy_noncoherent,double_baseline,max_clip_rate,0,0,0,0.00174335701451058,0,0,see trial CSV for full fields
