case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,1061,near_tie_close_sep,combined_int14,topK_miss_count,1,1,1,0.000559242515175028,0.0170978773475122,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,1181,low_margin_score_gap,combined_int14,score_gap_norm_baseline,0.00175033212597727,0,1,0.00175033212597727,0.0131712154693376,0,see trial CSV for full fields
max_score_gap_rel_error,701,weak_secondary,combined_int14,score_gap_rel_error,0.0364014848839637,0,0,0.000633905180356716,0.0364014848839637,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,101,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000628331296537667,0,0,see trial CSV for full fields
