quant_mode,is_fixed_candidate,recommendation_candidate_flag,num_trials,reliable_trial_count,overall_top1_preservation_rate,overall_topK_set_preservation_rate,overall_topK_miss_rate,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,mean_score_rank_spearman,min_score_rank_spearman,max_candidate_score_rel_l2_error,max_score_gap_rel_error,same_policy_rate,same_estimate_rate,same_confidence_rate,same_fallback_rate,boundary_state_same_rate,max_clip_rate,max_overflow_rate,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,mode_storage_cost_bits
double_baseline,0,0,10,6,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,16
float32_all,0,0,10,6,1,1,0,1,1,0,0,0,0.999999999701171,0.999999999517044,7.24275572220563e-07,0.000250750663398003,1,1,1,1,1,0,0,1,1,0,16
combined_int16,1,1,10,6,1,1,0,1,1,0,0,0,0.999999973853971,0.999999968939894,3.89951149845264e-05,0.0429917184869194,1,1,1,1,1,0,0,1,1,0,16
combined_int18,1,1,10,6,1,1,0,1,1,0,0,0,0.999999994361489,0.999999993298986,8.6798801210535e-06,0.0140155452152001,1,1,1,1,1,0,0,1,1,0,18
combined_int24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999915483,0.999999999758522,1.46944476661516e-07,8.37338677163916e-05,1,1,1,1,1,0,0,1,1,0,24
mixed_Z16_G24_Rz24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999314806,0.999999998973719,2.96795799849809e-06,0.000428374677471252,1,1,1,1,1,0,0,1,1,0,24
combined_int14,1,1,10,6,0.9,1,0,0.833333333333333,1,0,0.166666666666667,0,0.999999845915917,0.999999795649256,0.000147811380203109,0.0728728777198132,1,0.9,1,1,1,0,0,0,1,0,16
W_int18_G24_Z16,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999384231,0.999999998883164,2.60319317531616e-06,0.000428347013753045,1,1,1,1,1,0,0,1,1,0,24
