quant_mode,is_fixed_candidate,recommendation_candidate_flag,num_trials,reliable_trial_count,overall_top1_preservation_rate,overall_topK_set_preservation_rate,overall_topK_miss_rate,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,mean_score_rank_spearman,min_score_rank_spearman,max_candidate_score_rel_l2_error,max_score_gap_rel_error,same_policy_rate,same_estimate_rate,same_confidence_rate,same_fallback_rate,boundary_state_same_rate,max_clip_rate,max_overflow_rate,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,mode_storage_cost_bits
double_baseline,0,0,10,6,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,16
float32_all,0,0,10,6,1,1,0,1,1,0,0,0,0.999999999674005,0.999999999547229,8.87951433951065e-07,0.00017592604356053,1,1,1,1,1,0,0,1,1,0,16
combined_int16,1,1,10,6,0.8,1,0,0.833333333333333,1,0,0.166666666666667,0,0.999999976006144,0.999999971898,3.84755128200724e-05,0.0099065287932278,1,0.8,1,1,1,0,0,0,1,0,16
combined_int18,1,1,10,6,1,1,0,1,1,0,0,0,0.999999994590893,0.999999993721573,9.64901815114101e-06,0.00223075114812122,1,1,1,1,1,0,0,1,1,0,18
combined_int24,1,1,10,6,1,1,0,1,1,0,0,0,0.99999999992152,0.999999999879261,1.4239434282347e-07,8.05890541145006e-05,1,1,1,1,1,0,0,1,1,0,24
mixed_Z16_G24_Rz24,1,1,10,6,1,1,0,1,1,0,0,0,0.99999999920916,0.999999998702056,4.3491217247776e-06,0.000325913452643939,1,1,1,1,1,0,0,1,1,0,24
combined_int14,1,1,10,6,0.5,1,0,0.666666666666667,1,0,0.333333333333333,0,0.999999851943811,0.999999821668508,0.000168363604379418,0.0248252964742421,1,0.5,1,1,1,0,0,0,1,0,16
W_int18_G24_Z16,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999194067,0.999999998611502,4.36565518362444e-06,0.000325848057606824,1,1,1,1,1,0,0,1,1,0,24
