trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,candidate_count,topK_default,top1_same_flag,topK_order_same_flag,topK_set_same_flag,topK_jaccard,topK_miss_count,topK_miss_rate,selected_candidate_same_flag,score_rank_spearman,score_rank_kendall_if_easy,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_margin_bin,argmax_changed_flag,score_gap_sign_flip_flag,reliable_margin_flag,reliable_top1_same_flag,reliable_topK_same_flag,candidate_score_max_abs_diff,candidate_score_p95_abs_diff,candidate_score_rel_l2_error,same_policy_flag,same_estimate_flag,same_confidence_flag,same_fallback_flag,boundary_state_same_flag,false_high_rate_if_available,boundary_missed_rate_if_available,az_rmse_gap_if_available,el_rmse_gap_if_available,W_scale,Gcache_scale,Z_scale,Rz_scale,score_scale,W_clip_rate,Gcache_clip_rate,Z_clip_rate,Rz_clip_rate,score_clip_rate,max_clip_rate,max_overflow_rate,W_relative_error,Gcache_relative_error,Z_relative_error,Rz_relative_error,score_relative_error
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,615.068295512581,615.068295512581,0.00163945838920148,0.00163945838920148,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999547229,NaN,615.068295512581,615.046875,0.00163945838920148,0.00163940181887265,0.0214205125812441,3.4826234318244e-05,reliable,0,0,1,1,1,1.2111613064917,0.0952667866513366,6.12990935270616e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999975157953,NaN,615.068295512581,613.556740565691,0.00163945838920148,0.00163541045745637,1.5115549468901,0.00245754001290281,reliable,0,0,1,1,1,20.1710629017034,5.08709982146684,2.60721961705641e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00132895402210607,2.58698020026532,5.73417514547388,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,2.64033215725419e-05,5.39621337190511e-05,1.59261647570277e-05
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,combined_int18,7353,10,1,1,1,1,0,0,1,0.999999994476191,NaN,615.068295512581,614.970858264744,0.00163945838920148,0.00163920019257741,0.0974372478376608,0.00015841695718759,reliable,0,0,1,1,1,5.48462032698444,1.21890477035049,6.3259039694944e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000332230821312651,0.646729248366591,1.43349850411358,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,6.53417484008503e-06,1.1595264098679e-05,3.96732160363241e-06
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,combined_int24,7353,10,1,1,1,1,0,0,1,0.999999999969815,NaN,615.068295512581,615.056555114425,0.00163945838920148,0.00163942706263032,0.0117403981566895,1.90879585931272e-05,reliable,0,0,1,1,1,0.109498090823763,0.0212724578159396,1.08476010154933e-07,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,5.19106915128184e-06,0.0101050724859513,0.0223982722182963,0,0,0,0,0,0,0,7.42029538126525e-08,1.2062533238579e-07,1.01330755100983e-07,2.25703882853161e-07,6.24780233123769e-08
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999999124642,NaN,615.068295512581,615.170252283046,0.00163945838920148,0.00163972606395479,0.101956770464312,0.000165764958473992,reliable,0,0,1,1,1,0.6923461224942,0.529082986307913,2.75669546865914e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00132895409930347,0.0101050958956566,0.0223983343267078,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.64017539578661e-05,1.95980178962254e-07,6.27381043378531e-08
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,combined_int14,7353,10,0,0,1,1,0,0,0,0.999999843160049,NaN,615.068295512581,619.339304445195,0.00163945838920148,0.00165087129318246,4.27100893261377,0.00694395884778035,reliable,1,0,1,0,1,72.7536768925638,21.0046560955161,0.000105564109459863,1,0,1,1,1,NaN,NaN,0,0,4.09344945261897e-06,0.00492718452979009,0.00531630912109611,10.3487869013439,22.9384927572301,0,0,0,0,0,0,0,7.59786814574564e-05,0.000125043022251653,0.000103549143218818,0.000188536823759303,6.31503404298634e-05
16,cp00p00_easy_noncoherent_t0016,16,16,120,formal_tps30,easy_noncoherent,0,16,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.999999999154827,NaN,615.068295512581,615.169835132663,0.00163945838920148,0.00163972606395482,0.101539620081894,0.000165086740485093,reliable,0,0,1,1,1,0.605124714551494,0.433475321755395,2.16581096110394e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00132895370281901,NaN,0.0223983191382719,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,2.63873792310929e-05,0,6.22127840437827e-08
136,cp00p00_low_snr_hard_t0016,136,16,120,formal_tps30,low_snr_hard,0,16,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,30.0889741286082,30.0889741286082,0.000143580948681775,0.000143580948681775,0,0,weak_margin,0,0,0,0,0,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
136,cp00p00_low_snr_hard_t0016,136,16,120,formal_tps30,low_snr_hard,0,16,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999607598,NaN,30.0889741286082,30.1015625,0.000143580948681775,0.000143641068073676,0.0125883713917574,0.000418371571524883,weak_margin,0,0,0,0,0,0.666877737137838,0.0660327329023858,7.04536695082779e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
136,cp00p00_low_snr_hard_t0016,136,16,120,formal_tps30,low_snr_hard,0,16,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999976486082,NaN,30.0889741286082,28.7836204198393,0.000143580948681775,0.000137352155665819,1.30535370876896,0.0433831244358659,weak_margin,0,0,0,0,0,20.3545236810169,4.12199510800565,3.3927891221351e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00116028037088352,2.82810951518315,3.19818004664782,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,3.15215081718735e-05,7.27214396446948e-05,1.43472914806476e-05
136,cp00p00_low_snr_hard_t0016,136,16,120,formal_tps30,low_snr_hard,0,16,combined_int18,7353,10,1,1,1,1,0,0,1,0.999999993480095,NaN,30.0889741286082,30.3822406432155,0.000143580948681775,0.000144980618380469,0.29326651460724,0.00974664384879793,weak_margin,0,0,0,0,0,4.83292839476053,0.97832936510531,8.08729214974832e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000290063375506656,0.707012061894168,0.799532648505788,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,7.85726150193054e-06,1.7439994393099e-05,3.61465723320731e-06
