Step 08 Route B FFT-guided adaptive window prototype 4b
Prototype scope: keep FFT coarse center fixed, adapt theta_search_B and routeB_beam_span from FFT peak FWHM.
Route comparison: baseline_true_centerT vs fft_guided_centerT vs fft_guided_centerT_adaptive_window.
Common experiment settings:
snr_list=[14 16 18 20 22 24 26 28], Metkl=200, T_snap=260, tol_deg=0.100
sep_factor_list=[6 7 8 9 10]
Route B internal settings: K_fbss=56, M_full=48, center_beam_count=37, search_scale_B=4.00
FFT settings: Nfft_spatial=4096, FWHM-driven adaptive window with gamma_search=1.20, gamma_span=1.50.
Adaptive bounds: search in [0.60, 1.60] x fixed, span in [0.80, 1.60] x fixed.

=== sep_factor = 6, theta_sep = 0.4667 deg ===
SNR=14 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0327 mean_num_peaks=2.00
SNR=14 dB | fft-guided raw=126 tol=126 raw_rate=0.630 tol_rate=0.630 RMSE=0.0332 mean_num_peaks=1.51 mean_fft_err=-3.7112 std_fft_err=20.8262
SNR=14 dB | adaptive-window raw=138 tol=136 raw_rate=0.690 tol_rate=0.680 RMSE=3.8126 mean_num_peaks=1.63 mean_fwhm=2.2278 mean_search_adapt=2.5037 mean_span_adapt=3.7556
sample metkl=1 | center_true=13.0000 center_fft=-0.5622 err_fft=-13.5622 fwhm=1.9790 search_fixed=1.8667 search_adapt=2.3749 span_fixed=2.8000 span_adapt=3.5623 fallback_fwhm=0 doa_true=[12.81 13.21] doa_fft=[NaN NaN] doa_adapt=[NaN NaN]
SNR=16 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0232 mean_num_peaks=2.00
SNR=16 dB | fft-guided raw=180 tol=180 raw_rate=0.900 tol_rate=0.900 RMSE=0.0234 mean_num_peaks=1.87 mean_fft_err=-0.7584 std_fft_err=9.6908
SNR=16 dB | adaptive-window raw=187 tol=186 raw_rate=0.935 tol_rate=0.930 RMSE=3.2000 mean_num_peaks=1.92 mean_fwhm=2.0697 mean_search_adapt=2.4327 mean_span_adapt=3.6490
sample metkl=1 | center_true=13.0000 center_fft=13.0763 err_fft=0.0763 fwhm=1.9400 search_fixed=1.8667 search_adapt=2.3280 span_fixed=2.8000 span_adapt=3.4919 fallback_fwhm=0 doa_true=[12.74 13.18] doa_fft=[12.74 13.17] doa_adapt=[12.74 13.17]
SNR=18 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0199 mean_num_peaks=2.00
SNR=18 dB | fft-guided raw=199 tol=199 raw_rate=0.995 tol_rate=0.995 RMSE=0.0200 mean_num_peaks=2.00 mean_fft_err=-0.0055 std_fft_err=0.2450
SNR=18 dB | adaptive-window raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0200 mean_num_peaks=2.00 mean_fwhm=2.0004 mean_search_adapt=2.3935 mean_span_adapt=3.5902
sample metkl=1 | center_true=13.0000 center_fft=13.1103 err_fft=0.1103 fwhm=1.9664 search_fixed=1.8667 search_adapt=2.3597 span_fixed=2.8000 span_adapt=3.5396 fallback_fwhm=0 doa_true=[12.77 13.23] doa_fft=[12.77 13.23] doa_adapt=[12.77 13.23]
SNR=20 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0144 mean_num_peaks=2.00
SNR=20 dB | fft-guided raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0146 mean_num_peaks=2.00 mean_fft_err=-0.0046 std_fft_err=0.1850
SNR=20 dB | adaptive-window raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0144 mean_num_peaks=2.00 mean_fwhm=1.9821 mean_search_adapt=2.3785 mean_span_adapt=3.5678
sample metkl=1 | center_true=13.0000 center_fft=13.2461 err_fft=0.2461 fwhm=1.9508 search_fixed=1.8667 search_adapt=2.3409 span_fixed=2.8000 span_adapt=3.5114 fallback_fwhm=0 doa_true=[12.76 13.23] doa_fft=[12.76 13.22] doa_adapt=[12.76 13.23]
SNR=22 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0118 mean_num_peaks=2.00
SNR=22 dB | fft-guided raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0119 mean_num_peaks=2.00 mean_fft_err=-0.0143 std_fft_err=0.1410
SNR=22 dB | adaptive-window raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0118 mean_num_peaks=2.00 mean_fwhm=1.9568 mean_search_adapt=2.3482 mean_span_adapt=3.5222
sample metkl=1 | center_true=13.0000 center_fft=12.8727 err_fft=-0.1273 fwhm=2.0971 search_fixed=1.8667 search_adapt=2.5165 span_fixed=2.8000 span_adapt=3.7748 fallback_fwhm=0 doa_true=[12.76 13.22] doa_fft=[12.75 13.21] doa_adapt=[12.75 13.21]
SNR=24 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0088 mean_num_peaks=2.00
SNR=24 dB | fft-guided raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0088 mean_num_peaks=2.00 mean_fft_err=-0.0051 std_fft_err=0.1235
SNR=24 dB | adaptive-window raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0091 mean_num_peaks=2.00 mean_fwhm=1.9538 mean_search_adapt=2.3445 mean_span_adapt=3.5168
sample metkl=1 | center_true=13.0000 center_fft=13.1103 err_fft=0.1103 fwhm=2.0420 search_fixed=1.8667 search_adapt=2.4504 span_fixed=2.8000 span_adapt=3.6756 fallback_fwhm=0 doa_true=[12.77 13.23] doa_fft=[12.77 13.22] doa_adapt=[12.77 13.23]
SNR=26 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0073 mean_num_peaks=2.00
