obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_easy_noncoherent_t0012,12,120,formal_tps30,easy_noncoherent,0,12,,build_step11_input,0.0147584,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_easy_noncoherent_t0012,12,120,formal_tps30,easy_noncoherent,0,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_easy_noncoherent_t0012,12,120,formal_tps30,easy_noncoherent,0,12,,build_candidate_score_pack,0.9068803,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_low_snr_hard_t0012,12,120,formal_tps30,low_snr_hard,0,12,,build_step11_input,0.0060619,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_low_snr_hard_t0012,12,120,formal_tps30,low_snr_hard,0,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_low_snr_hard_t0012,12,120,formal_tps30,low_snr_hard,0,12,,build_candidate_score_pack,0.8642594,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_cache_boundary_center_t0012,12,120,formal_tps30,cache_boundary_center,0,12,,build_step11_input,0.0061592,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_cache_boundary_center_t0012,12,120,formal_tps30,cache_boundary_center,0,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_cache_boundary_center_t0012,12,120,formal_tps30,cache_boundary_center,0,12,,build_candidate_score_pack,0.8082256,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_hard_phase_t0012,12,120,formal_tps30,hard_phase,4,12,,build_step11_input,0.0058378,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_hard_phase_t0012,12,120,formal_tps30,hard_phase,4,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_hard_phase_t0012,12,120,formal_tps30,hard_phase,4,12,,build_candidate_score_pack,0.8160088,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_medium_beta_coherent_t0012,12,120,formal_tps30,medium_beta_coherent,4,12,,build_step11_input,0.007311,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_medium_beta_coherent_t0012,12,120,formal_tps30,medium_beta_coherent,4,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_medium_beta_coherent_t0012,12,120,formal_tps30,medium_beta_coherent,4,12,,build_candidate_score_pack,0.862364,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_easy_noncoherent_t0012,12,120,formal_tps30,easy_noncoherent,8,12,,build_step11_input,0.0062816,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_easy_noncoherent_t0012,12,120,formal_tps30,easy_noncoherent,8,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_easy_noncoherent_t0012,12,120,formal_tps30,easy_noncoherent,8,12,,build_candidate_score_pack,0.8106148,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_low_snr_hard_t0012,12,120,formal_tps30,low_snr_hard,8,12,,build_step11_input,0.0052854,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_low_snr_hard_t0012,12,120,formal_tps30,low_snr_hard,8,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_low_snr_hard_t0012,12,120,formal_tps30,low_snr_hard,8,12,,build_candidate_score_pack,0.8281071,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_cache_boundary_center_t0012,12,120,formal_tps30,cache_boundary_center,8,12,,build_step11_input,0.006148,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_cache_boundary_center_t0012,12,120,formal_tps30,cache_boundary_center,8,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_cache_boundary_center_t0012,12,120,formal_tps30,cache_boundary_center,8,12,,build_candidate_score_pack,0.8316271,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_hard_phase_t0012,12,120,formal_tps30,hard_phase,15,12,,build_step11_input,0.0061797,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_hard_phase_t0012,12,120,formal_tps30,hard_phase,15,12,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_hard_phase_t0012,12,120,formal_tps30,hard_phase,15,12,,build_candidate_score_pack,0.9259324,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_medium_beta_coherent_t0012,12,120,formal_tps30,medium_beta_coherent,15,12,,build_step11_input,0.0069709,NaN,10,NaN,Step11.7 frontend-like input builder
