case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,94,weak_secondary,double_baseline,topK_miss_count,0,0,0,0.000133538420078762,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,94,weak_secondary,combined_int16,score_gap_norm_baseline,0.000133538420078762,0,1,0.000133538420078762,0.0285635519504517,0,see trial CSV for full fields
max_score_gap_rel_error,1174,low_margin_score_gap,combined_int16,score_gap_rel_error,1,0,1,6.08719097956994e-06,1,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,94,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000133538420078762,0,0,see trial CSV for full fields
