stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,23.5773971,0.29471746375,0.3006659,0.3148224,80
ranking_compare,12.0384453,0.15048056625,0.1559804,0.164482,80
build_candidate_score_pack,7.8544134,0.78544134,0.8604665,0.8604665,10
build_step11_input,0.0623456,0.00623456,0.0081205,0.0081205,10
run_step11_backend,0,0,0,0,10
