obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,,build_step11_input,0.0129535,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,,build_candidate_score_pack,1.478422,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,,build_step11_input,0.0074002,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,,build_candidate_score_pack,1.1352055,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,4,18,,build_step11_input,0.0069643,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,4,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,4,18,,build_candidate_score_pack,1.2106038,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,4,18,,build_step11_input,0.0072373,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,4,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,4,18,,build_candidate_score_pack,1.3426747,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_low_margin_score_gap_t0018,108,120,formal_tps30,low_margin_score_gap,4,18,,build_step11_input,0.0076896,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_low_margin_score_gap_t0018,108,120,formal_tps30,low_margin_score_gap,4,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_low_margin_score_gap_t0018,108,120,formal_tps30,low_margin_score_gap,4,18,,build_candidate_score_pack,1.1761807,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,8,18,,build_step11_input,0.006712,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,8,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,8,18,,build_candidate_score_pack,1.19021,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,8,18,,build_step11_input,0.0092715,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,8,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,8,18,,build_candidate_score_pack,1.3796452,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,15,18,,build_step11_input,0.0077813,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,15,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,15,18,,build_candidate_score_pack,1.1511332,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,15,18,,build_step11_input,0.0090394,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,15,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,15,18,,build_candidate_score_pack,1.0871738,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_low_margin_score_gap_t0018,108,120,formal_tps30,low_margin_score_gap,15,18,,build_step11_input,0.0074916,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_low_margin_score_gap_t0018,108,120,formal_tps30,low_margin_score_gap,15,18,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_low_margin_score_gap_t0018,108,120,formal_tps30,low_margin_score_gap,15,18,,build_candidate_score_pack,1.4265978,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,double_baseline,score_recompute,0.5032995,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,double_baseline,ranking_compare,0.2493242,7353,10,NaN,ranking and topK comparison
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,float32_all,score_recompute,0.578527,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,float32_all,ranking_compare,0.2580746,7353,10,NaN,ranking and topK comparison
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int16,score_recompute,0.4290044,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int16,ranking_compare,0.2143313,7353,10,NaN,ranking and topK comparison
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int18,score_recompute,0.4477124,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int18,ranking_compare,0.3155028,7353,10,NaN,ranking and topK comparison
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int24,score_recompute,0.6429363,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int24,ranking_compare,0.3212238,7353,10,NaN,ranking and topK comparison
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,mixed_Z16_G24_Rz24,score_recompute,0.509258,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,mixed_Z16_G24_Rz24,ranking_compare,0.258837,7353,10,NaN,ranking and topK comparison
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int14,score_recompute,0.4785732,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,combined_int14,ranking_compare,0.2213893,7353,10,NaN,ranking and topK comparison
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,W_int18_G24_Z16,score_recompute,0.4493932,7353,10,NaN,Step12 quantized score recompute
cp00p00_weak_secondary_t0018,108,120,formal_tps30,weak_secondary,0,18,W_int18_G24_Z16,ranking_compare,0.2115578,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,double_baseline,score_recompute,0.4313023,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,double_baseline,ranking_compare,0.2475338,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,float32_all,score_recompute,0.5664703,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,float32_all,ranking_compare,0.3445287,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int16,score_recompute,0.5561852,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int16,ranking_compare,0.2559597,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int18,score_recompute,0.4849489,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int18,ranking_compare,0.2416556,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int24,score_recompute,0.4715961,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int24,ranking_compare,0.2186413,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,mixed_Z16_G24_Rz24,score_recompute,0.4302556,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,mixed_Z16_G24_Rz24,ranking_compare,0.2231636,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int14,score_recompute,0.5772622,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,combined_int14,ranking_compare,0.2907966,7353,10,NaN,ranking and topK comparison
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,W_int18_G24_Z16,score_recompute,0.6230957,7353,10,NaN,Step12 quantized score recompute
cp00p00_large_el_pair_t0018,108,120,formal_tps30,large_el_pair,0,18,W_int18_G24_Z16,ranking_compare,0.2766094,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,double_baseline,score_recompute,0.5205508,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,double_baseline,ranking_compare,0.2729594,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,float32_all,score_recompute,0.4338785,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,float32_all,ranking_compare,0.2099291,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int16,score_recompute,0.5471151,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int16,ranking_compare,0.2160404,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int18,score_recompute,0.5650318,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int18,ranking_compare,0.2968337,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int24,score_recompute,0.6131211,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int24,ranking_compare,0.2547323,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,mixed_Z16_G24_Rz24,score_recompute,0.5126032,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,mixed_Z16_G24_Rz24,ranking_compare,0.2449398,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int14,score_recompute,0.4667182,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,combined_int14,ranking_compare,0.2367359,7353,10,NaN,ranking and topK comparison
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,W_int18_G24_Z16,score_recompute,0.4292955,7353,10,NaN,Step12 quantized score recompute
cp04p00_strong_coherent_t0018,108,120,formal_tps30,strong_coherent,3.75,18,W_int18_G24_Z16,ranking_compare,0.2176263,7353,10,NaN,ranking and topK comparison
cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,3.75,18,double_baseline,score_recompute,0.4972044,7353,10,NaN,Step12 quantized score recompute
cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,3.75,18,double_baseline,ranking_compare,0.3031594,7353,10,NaN,ranking and topK comparison
cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,3.75,18,float32_all,score_recompute,0.6407538,7353,10,NaN,Step12 quantized score recompute
cp04p00_near_tie_close_sep_t0018,108,120,formal_tps30,near_tie_close_sep,3.75,18,float32_all,ranking_compare,0.2615826,7353,10,NaN,ranking and topK comparison
