stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,42.9415432,0.53676929,0.6630878,0.7800406,80
ranking_compare,21.5347018,0.2691837725,0.3445287,0.4039509,80
build_candidate_score_pack,12.5778467,1.25778467,1.478422,1.478422,10
build_step11_input,0.0825407,0.00825407,0.0129535,0.0129535,10
run_step11_backend,0,0,0,0,10
