route_name,manifold_type,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,degraded_sample_count,num_peaks_found,lambda2_over_noise
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.014969,-4.000000,-4.000000,0.000038,0.015000,0,2.000000,8121.253117
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.014990,-4.000000,-4.000000,0.000012,0.015000,0,2.000000,11728.161471
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.015000,-4.000000,-4.000000,0.000000,0.015000,0,2.000000,16311.774470
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.015000,-4.000000,-4.000000,0.000000,0.015000,0,2.000000,21627.879871
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,-4,1.000000,0.135000,1.000000,0.158030,2.000000,-4.000000,-0.016763,0.097375,0,2.000000,1.702293
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,-2,1.000000,0.515000,1.000000,0.091088,2.000000,-4.000000,-0.011375,0.051200,0,2.000000,2.182946
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,0,1.000000,0.830000,1.000000,0.061230,2.000000,-4.000000,-0.013200,0.033775,0,2.000000,2.936368
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,2,1.000000,0.980000,1.000000,0.043821,2.000000,-4.000000,-0.010550,0.019075,0,2.000000,4.155721
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,4,1.000000,1.000000,1.000000,0.033208,2.000000,-4.000000,-0.009800,0.013650,0,2.000000,6.046702
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,6,1.000000,1.000000,1.000000,0.026814,2.000000,-4.000000,-0.012537,0.012550,0,2.000000,9.102319
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.021427,2.000000,-4.000000,-0.010725,0.012450,0,2.000000,13.887143
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.018635,2.000000,-4.000000,-0.012150,0.014600,0,2.000000,21.517107
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.015692,2.000000,-4.000000,-0.011125,0.015025,0,2.000000,33.539111
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.014217,2.000000,-4.000000,-0.011162,0.015250,0,2.000000,52.584738
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.014526,2.000000,-4.000000,-0.012287,0.016675,0,2.000000,82.758793
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.013096,2.000000,-4.000000,-0.011150,0.015600,0,2.000000,130.880501
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.013351,2.000000,-4.000000,-0.011687,0.016550,0,2.000000,207.140255
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,22,1.000000,1.000000,1.000000,0.012610,2.000000,-4.000000,-0.011175,0.015875,0,2.000000,325.949436
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,24,1.000000,1.000000,1.000000,0.012942,2.000000,-4.000000,-0.011712,0.016450,0,2.000000,512.976135
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,26,1.000000,1.000000,1.000000,0.012913,2.000000,-4.000000,-0.011775,0.016475,0,2.000000,801.526604
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,28,1.000000,1.000000,1.000000,0.013034,2.000000,-4.000000,-0.011962,0.016825,0,2.000000,1245.821263
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,2,2.725000,-1.362500,1.362500,30,1.000000,1.000000,1.000000,0.013110,2.000000,-4.000000,-0.012100,0.016925,0,2.000000,1908.946758
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,-4,0.005000,0.000000,0.000000,3.119061,10.000000,4.000000,-2.602500,4.321667,200,1.005000,1.090449
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,-2,0.000000,0.000000,0.000000,NaN,10.000000,4.000000,NaN,NaN,200,1.000000,1.147930
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,0,0.095000,0.000000,0.070000,0.375179,10.000000,4.000000,-0.050395,0.366754,181,1.095000,1.273861
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,2,0.690000,0.005000,0.675000,0.274754,10.000000,4.000000,0.001757,0.236159,62,1.690000,1.475428
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,4,0.975000,0.035000,0.970000,0.189464,10.000000,4.000000,-0.012872,0.156462,5,1.975000,1.821570
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,6,1.000000,0.300000,1.000000,0.110628,10.000000,4.000000,-0.010000,0.080283,0,2.000000,2.358787
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,8,1.000000,0.635000,1.000000,0.074863,10.000000,4.000000,-0.016063,0.056283,0,2.000000,3.232692
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,10,1.000000,0.945000,1.000000,0.047370,10.000000,4.000000,-0.014500,0.038858,0,2.000000,4.595423
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,12,1.000000,1.000000,1.000000,0.037441,10.000000,4.000000,-0.017025,0.030533,0,2.000000,6.802734
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,14,1.000000,1.000000,1.000000,0.028956,10.000000,4.000000,-0.016162,0.025233,0,2.000000,10.229503
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,16,1.000000,1.000000,1.000000,0.022683,10.000000,4.000000,-0.013375,0.019283,0,2.000000,15.662417
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,18,1.000000,1.000000,1.000000,0.019981,10.000000,4.000000,-0.014450,0.018458,0,2.000000,24.350190
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,20,1.000000,1.000000,1.000000,0.017623,10.000000,4.000000,-0.014450,0.017308,0,2.000000,38.153700
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,22,1.000000,1.000000,1.000000,0.016697,10.000000,4.000000,-0.014400,0.016258,0,2.000000,59.733380
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,24,1.000000,1.000000,1.000000,0.015585,10.000000,4.000000,-0.014012,0.015558,0,2.000000,94.190849
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,26,1.000000,1.000000,1.000000,0.015447,10.000000,4.000000,-0.014375,0.015758,0,2.000000,148.568773
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,28,1.000000,1.000000,1.000000,0.014649,10.000000,4.000000,-0.014063,0.015283,0,2.000000,234.653117
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,3,1.816667,-0.908333,0.908333,30,1.000000,1.000000,1.000000,0.014236,10.000000,4.000000,-0.013850,0.014883,0,2.000000,369.657412
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,-4,0.020000,0.000000,0.000000,3.220956,22.000000,18.000000,-2.525625,4.518750,200,1.020000,1.071995
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,-2,0.030000,0.000000,0.000000,2.948152,22.000000,18.000000,-0.002917,1.798333,200,1.030000,1.072371
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,0,0.005000,0.000000,0.000000,2.162212,22.000000,18.000000,1.762500,3.015000,200,1.005000,1.071981
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,2,0.025000,0.000000,0.000000,3.050234,22.000000,18.000000,1.474000,3.338000,200,1.025000,1.075041
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,4,0.010000,0.000000,0.000000,2.960838,22.000000,18.000000,-2.327500,4.127500,200,1.010000,1.078890
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,6,0.000000,0.000000,0.000000,NaN,22.000000,18.000000,NaN,NaN,200,1.000000,1.106039
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,8,0.000000,0.000000,0.000000,NaN,22.000000,18.000000,NaN,NaN,200,1.000000,1.200124
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,10,0.010000,0.000000,0.010000,0.232675,22.000000,18.000000,0.005000,0.237500,198,1.010000,1.349879
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,12,0.070000,0.000000,0.050000,0.216900,22.000000,18.000000,0.008750,0.211071,186,1.070000,1.608790
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,14,0.480000,0.020000,0.430000,0.182293,22.000000,18.000000,-0.002813,0.166562,104,1.480000,2.040300
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,16,0.915000,0.120000,0.895000,0.139797,22.000000,18.000000,-0.009372,0.128033,17,1.915000,2.710935
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,18,1.000000,0.475000,1.000000,0.087495,22.000000,18.000000,-0.017750,0.088200,0,2.000000,3.777464
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,20,1.000000,0.840000,1.000000,0.061437,22.000000,18.000000,-0.017025,0.062200,0,2.000000,5.473054
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,22,1.000000,0.985000,1.000000,0.042314,22.000000,18.000000,-0.013125,0.042800,0,2.000000,8.138744
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,24,1.000000,1.000000,1.000000,0.032661,22.000000,18.000000,-0.013525,0.035750,0,2.000000,12.439041
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,26,1.000000,1.000000,1.000000,0.027844,22.000000,18.000000,-0.016313,0.033150,0,2.000000,19.126781
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,28,1.000000,1.000000,1.000000,0.025000,22.000000,18.000000,-0.016975,0.030650,0,2.000000,29.847767
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,5,1.090000,-0.545000,0.545000,30,1.000000,1.000000,1.000000,0.020456,22.000000,18.000000,-0.013487,0.025925,0,2.000000,46.651162
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,-4,0.020000,0.000000,0.000000,3.220594,28.000000,26.000000,-1.361250,3.431964,200,1.020000,1.071114
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,-2,0.000000,0.000000,0.000000,NaN,28.000000,26.000000,NaN,NaN,200,1.000000,1.072531
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,0,0.000000,0.000000,0.000000,NaN,28.000000,26.000000,NaN,NaN,200,1.000000,1.071840
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,2,0.005000,0.000000,0.000000,3.162060,28.000000,26.000000,-2.417500,4.455714,200,1.005000,1.072312
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,4,0.005000,0.000000,0.000000,3.549990,28.000000,26.000000,-2.695000,5.005714,200,1.005000,1.070107
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,6,0.015000,0.000000,0.000000,2.985411,28.000000,26.000000,-0.561667,2.442381,200,1.015000,1.070581
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,8,0.020000,0.000000,0.000000,3.260848,28.000000,26.000000,-0.064375,2.159464,200,1.020000,1.073136
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,10,0.010000,0.000000,0.000000,3.469082,28.000000,26.000000,2.637500,4.888214,200,1.010000,1.081074
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,12,0.010000,0.000000,0.000000,2.704182,28.000000,26.000000,0.170000,1.878214,200,1.010000,1.112362
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,14,0.000000,0.000000,0.000000,NaN,28.000000,26.000000,NaN,NaN,200,1.000000,1.195407
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,16,0.000000,0.000000,0.000000,NaN,28.000000,26.000000,NaN,NaN,200,1.000000,1.362343
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,18,0.005000,0.000000,0.000000,0.265041,28.000000,26.000000,0.020000,0.284286,199,1.005000,1.626226
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,20,0.055000,0.000000,0.050000,0.151378,28.000000,26.000000,0.006364,0.151104,189,1.055000,2.058792
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,22,0.400000,0.015000,0.365000,0.136855,28.000000,26.000000,-0.003125,0.132286,120,1.400000,2.743580
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,24,0.830000,0.285000,0.805000,0.111559,28.000000,26.000000,-0.009639,0.107719,34,1.830000,3.841112
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,26,0.990000,0.660000,0.985000,0.078944,28.000000,26.000000,-0.012386,0.079740,2,1.990000,5.568586
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,28,1.000000,0.925000,1.000000,0.057837,28.000000,26.000000,-0.013962,0.062561,0,2.000000,8.318036
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,7,0.778571,-0.389286,0.389286,30,1.000000,0.995000,1.000000,0.045210,28.000000,26.000000,-0.014687,0.051361,0,2.000000,12.660534
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,-4,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.072766
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,-2,0.005000,0.000000,0.000000,3.189362,NaN,NaN,-2.385000,4.502500,200,1.005000,1.072574
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,0,0.020000,0.000000,0.000000,3.391889,NaN,NaN,1.218125,3.472500,200,1.020000,1.072213
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,2,0.005000,0.000000,0.000000,3.581572,NaN,NaN,-2.667500,5.057500,200,1.005000,1.069103
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,4,0.020000,0.000000,0.000000,3.476175,NaN,NaN,-2.590625,4.907500,200,1.020000,1.072920
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,6,0.005000,0.000000,0.000000,3.316630,NaN,NaN,2.477500,4.682500,200,1.005000,1.072111
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,8,0.005000,0.000000,0.000000,3.556667,NaN,NaN,-2.647500,5.022500,200,1.005000,1.074740
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,10,0.010000,0.000000,0.000000,3.439750,NaN,NaN,-2.561250,4.852500,200,1.010000,1.074776
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,12,0.015000,0.000000,0.000000,3.199705,NaN,NaN,-0.560833,2.667500,200,1.015000,1.073014
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,14,0.010000,0.000000,0.000000,3.613294,NaN,NaN,0.022500,2.437500,200,1.010000,1.074165
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,16,0.020000,0.000000,0.000000,3.295193,NaN,NaN,-0.225625,2.405000,200,1.020000,1.080089
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,18,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.103383
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,20,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.185384
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,22,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.336717
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,24,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,1.598875
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,26,0.000000,0.000000,0.000000,NaN,NaN,NaN,NaN,NaN,200,1.000000,2.005561
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,28,0.015000,0.005000,0.010000,0.112611,NaN,NaN,0.034167,0.114167,197,1.015000,2.650455
multilayer_coherent_proto15_grid_music_real_manifold_main,real_xy_grid_music,10,0.545000,-0.272500,0.272500,30,0.150000,0.015000,0.120000,0.114897,NaN,NaN,-0.003667,0.112833,170,1.150000,3.685537
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,-4,1.000000,1.000000,1.000000,0.051144,-4.000000,-4.000000,0.001750,0.051075,0,2.000000,15.746036
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,-2,1.000000,1.000000,1.000000,0.050715,-4.000000,-4.000000,0.000925,0.050625,0,2.000000,24.505209
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,0,1.000000,1.000000,1.000000,0.050313,-4.000000,-4.000000,0.000712,0.050400,0,2.000000,38.171113
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,2,1.000000,1.000000,1.000000,0.049731,-4.000000,-4.000000,0.000875,0.050175,0,2.000000,60.077646
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,4,1.000000,1.000000,1.000000,0.049756,-4.000000,-4.000000,0.000787,0.050250,0,2.000000,94.702564
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,6,1.000000,1.000000,1.000000,0.049865,-4.000000,-4.000000,0.001300,0.050950,0,2.000000,149.313542
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,8,1.000000,1.000000,1.000000,0.049717,-4.000000,-4.000000,0.001313,0.050900,0,2.000000,236.409031
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,10,1.000000,1.000000,1.000000,0.049536,-4.000000,-4.000000,0.001312,0.050750,0,2.000000,373.136297
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,12,1.000000,1.000000,1.000000,0.049519,-4.000000,-4.000000,0.001150,0.050600,0,2.000000,590.897156
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,14,1.000000,1.000000,1.000000,0.049425,-4.000000,-4.000000,0.001112,0.050475,0,2.000000,932.862056
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,16,1.000000,1.000000,1.000000,0.049666,-4.000000,-4.000000,0.000850,0.050475,0,2.000000,1469.093834
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,18,1.000000,1.000000,1.000000,0.049530,-4.000000,-4.000000,0.000650,0.050150,0,2.000000,2295.536315
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,20,1.000000,1.000000,1.000000,0.049661,-4.000000,-4.000000,0.000487,0.050125,0,2.000000,3561.604235
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,22,1.000000,1.000000,1.000000,0.049727,-4.000000,-4.000000,0.000312,0.050025,0,2.000000,5435.538146
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,24,1.000000,1.000000,1.000000,0.049881,-4.000000,-4.000000,0.000125,0.050000,0,2.000000,8121.253117
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,26,1.000000,1.000000,1.000000,0.049881,-4.000000,-4.000000,0.000125,0.050000,0,2.000000,11728.161471
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,28,1.000000,1.000000,1.000000,0.049976,-4.000000,-4.000000,0.000025,0.050000,0,2.000000,16311.774470
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,1,5.450000,-2.725000,2.725000,30,1.000000,1.000000,1.000000,0.050000,-4.000000,-4.000000,0.000000,0.050000,0,2.000000,21627.879871
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,-4,1.000000,0.030000,1.000000,0.174965,4.000000,-4.000000,-0.015875,0.131250,0,2.000000,1.702293
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,-2,1.000000,0.220000,1.000000,0.110171,4.000000,-4.000000,-0.011075,0.087125,0,2.000000,2.182946
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,0,1.000000,0.575000,1.000000,0.080500,4.000000,-4.000000,-0.012500,0.070225,0,2.000000,2.936368
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,2,1.000000,0.785000,1.000000,0.062071,4.000000,-4.000000,-0.009975,0.055975,0,2.000000,4.155721
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,4,1.000000,0.925000,1.000000,0.052197,4.000000,-4.000000,-0.009438,0.050725,0,2.000000,6.046702
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,6,1.000000,0.985000,1.000000,0.046110,4.000000,-4.000000,-0.011962,0.049900,0,2.000000,9.102319
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,8,1.000000,1.000000,1.000000,0.041408,4.000000,-4.000000,-0.009950,0.045875,0,2.000000,13.887143
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,10,1.000000,1.000000,1.000000,0.039321,4.000000,-4.000000,-0.011400,0.046550,0,2.000000,21.517107
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,12,1.000000,1.000000,1.000000,0.036971,4.000000,-4.000000,-0.010538,0.044550,0,2.000000,33.539111
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,14,1.000000,1.000000,1.000000,0.036118,4.000000,-4.000000,-0.010550,0.044250,0,2.000000,52.584738
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,16,1.000000,1.000000,1.000000,0.035965,4.000000,-4.000000,-0.011738,0.045175,0,2.000000,82.758793
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,18,1.000000,1.000000,1.000000,0.035196,4.000000,-4.000000,-0.010600,0.043775,0,2.000000,130.880501
multilayer_coherent_proto15_grid_music_ula_assumption_ablation,ula_grid_music_ablation,2,2.725000,-1.362500,1.362500,20,1.000000,1.000000,1.000000,0.035258,4.000000,-4.000000,-0.011125,0.044325,0,2.000000,207.140255
