obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_weak_secondary_t0017,107,120,formal_tps30,weak_secondary,0,17,,build_step11_input,0.012774,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_weak_secondary_t0017,107,120,formal_tps30,weak_secondary,0,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_weak_secondary_t0017,107,120,formal_tps30,weak_secondary,0,17,,build_candidate_score_pack,1.3338629,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_large_el_pair_t0017,107,120,formal_tps30,large_el_pair,0,17,,build_step11_input,0.0072522,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_large_el_pair_t0017,107,120,formal_tps30,large_el_pair,0,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_large_el_pair_t0017,107,120,formal_tps30,large_el_pair,0,17,,build_candidate_score_pack,1.2096128,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_strong_coherent_t0017,107,120,formal_tps30,strong_coherent,4,17,,build_step11_input,0.0076911,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_strong_coherent_t0017,107,120,formal_tps30,strong_coherent,4,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_strong_coherent_t0017,107,120,formal_tps30,strong_coherent,4,17,,build_candidate_score_pack,1.4444212,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_near_tie_close_sep_t0017,107,120,formal_tps30,near_tie_close_sep,4,17,,build_step11_input,0.0082162,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_near_tie_close_sep_t0017,107,120,formal_tps30,near_tie_close_sep,4,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_near_tie_close_sep_t0017,107,120,formal_tps30,near_tie_close_sep,4,17,,build_candidate_score_pack,1.3170508,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_low_margin_score_gap_t0017,107,120,formal_tps30,low_margin_score_gap,4,17,,build_step11_input,0.0086107,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_low_margin_score_gap_t0017,107,120,formal_tps30,low_margin_score_gap,4,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_low_margin_score_gap_t0017,107,120,formal_tps30,low_margin_score_gap,4,17,,build_candidate_score_pack,1.3238532,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_weak_secondary_t0017,107,120,formal_tps30,weak_secondary,8,17,,build_step11_input,0.0077956,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_weak_secondary_t0017,107,120,formal_tps30,weak_secondary,8,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_weak_secondary_t0017,107,120,formal_tps30,weak_secondary,8,17,,build_candidate_score_pack,1.6042752,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_large_el_pair_t0017,107,120,formal_tps30,large_el_pair,8,17,,build_step11_input,0.0090926,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_large_el_pair_t0017,107,120,formal_tps30,large_el_pair,8,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_large_el_pair_t0017,107,120,formal_tps30,large_el_pair,8,17,,build_candidate_score_pack,1.3564083,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_strong_coherent_t0017,107,120,formal_tps30,strong_coherent,15,17,,build_step11_input,0.0068819,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_strong_coherent_t0017,107,120,formal_tps30,strong_coherent,15,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_strong_coherent_t0017,107,120,formal_tps30,strong_coherent,15,17,,build_candidate_score_pack,1.0009988,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_near_tie_close_sep_t0017,107,120,formal_tps30,near_tie_close_sep,15,17,,build_step11_input,0.0069483,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_near_tie_close_sep_t0017,107,120,formal_tps30,near_tie_close_sep,15,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_near_tie_close_sep_t0017,107,120,formal_tps30,near_tie_close_sep,15,17,,build_candidate_score_pack,1.4544783,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp15p00_low_margin_score_gap_t0017,107,120,formal_tps30,low_margin_score_gap,15,17,,build_step11_input,0.0098403,NaN,10,NaN,Step11.7 frontend-like input builder
cp15p00_low_margin_score_gap_t0017,107,120,formal_tps30,low_margin_score_gap,15,17,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp15p00_low_margin_score_gap_t0017,107,120,formal_tps30,low_margin_score_gap,15,17,,build_candidate_score_pack,1.400714,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_weak_secondary_t0017,107,120,formal_tps30,weak_secondary,0,17,double_baseline,score_recompute,0.5590787,7353,10,NaN,Step12 quantized score recompute
