case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,807,medium_beta_coherent,combined_int14,topK_miss_count,1,1,1,0.0014419789451181,0.0174792458831494,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,807,medium_beta_coherent,combined_int14,score_gap_norm_baseline,0.0014419789451181,1,1,0.0014419789451181,0.0174792458831494,0,see trial CSV for full fields
max_score_gap_rel_error,1047,low_snr_hard,combined_int14,score_gap_rel_error,0.0441369392386272,0,1,0.000584972919007208,0.0441369392386272,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,87,hard_phase,double_baseline,max_clip_rate,0,0,0,0.00149062731725334,0,0,see trial CSV for full fields
