trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,candidate_count,topK_default,top1_same_flag,topK_order_same_flag,topK_set_same_flag,topK_jaccard,topK_miss_count,topK_miss_rate,selected_candidate_same_flag,score_rank_spearman,score_rank_kendall_if_easy,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_margin_bin,argmax_changed_flag,score_gap_sign_flip_flag,reliable_margin_flag,reliable_top1_same_flag,reliable_topK_same_flag,candidate_score_max_abs_diff,candidate_score_p95_abs_diff,candidate_score_rel_l2_error,same_policy_flag,same_estimate_flag,same_confidence_flag,same_fallback_flag,boundary_state_same_flag,false_high_rate_if_available,boundary_missed_rate_if_available,az_rmse_gap_if_available,el_rmse_gap_if_available,W_scale,Gcache_scale,Z_scale,Rz_scale,score_scale,W_clip_rate,Gcache_clip_rate,Z_clip_rate,Rz_clip_rate,score_clip_rate,max_clip_rate,max_overflow_rate,W_relative_error,Gcache_relative_error,Z_relative_error,Rz_relative_error,score_relative_error
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,424.24266080698,424.24266080698,0.00149062731725334,0.00149062731725334,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999818892,NaN,424.24266080698,424.25,0.00149062731725334,0.00149065365865656,0.00733919302001595,1.72995167578282e-05,reliable,0,0,1,1,1,1.07370683763293,0.0992820835963357,8.43785258370717e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999975550354,NaN,424.24266080698,426.231764236203,0.00149062731725334,0.00149764655541286,1.98910342922318,0.00468859832587221,reliable,0,0,1,1,1,19.3426760888105,5.72421189560919,3.77850566889947e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.0012913802225041,2.78644647846668,4.34930371669613,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,2.98464768892545e-05,5.73678451986903e-05,1.57949637274151e-05
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,combined_int18,7353,10,1,1,1,1,0,0,1,0.99999999523081,NaN,424.24266080698,424.052843323356,0.00149062731725334,0.00148995996210157,0.189817483624211,0.000447426676193163,reliable,0,0,1,1,1,5.26150036981562,1.27910929475911,8.54492611666622e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000322837637394524,0.696596965694238,1.08731498288037,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,7.27272522683186e-06,1.33413834166339e-05,3.95941286376716e-06
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,combined_int24,7353,10,1,1,1,1,0,0,1,0.999999999879261,NaN,424.24266080698,424.236689273326,0.00149062731725334,0.0014906063623838,0.00597153365379199,1.40757500493542e-05,reliable,0,0,1,1,1,0.150955215831345,0.0203626612201333,1.34192990940174e-07,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,5.04430021414887e-06,0.0108842460571079,0.0169891750139496,0,0,0,0,0,0,0,7.42029538126525e-08,1.2062533238579e-07,1.14940363576985e-07,2.34576960961176e-07,6.17994301942611e-08
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999999185012,NaN,424.24266080698,424.252989286237,0.00149062731725334,0.0014906661448659,0.0103284792567138,2.43456875295551e-05,reliable,0,0,1,1,1,0.533706462869304,0.365032099565724,2.44946142697876e-06,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00129138010902766,0.0108842237708642,0.0169891474165556,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.98380418360508e-05,2.22844146557386e-07,6.21203207587858e-08
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,combined_int14,7353,10,1,1,1,1,0,0,1,0.9999998513703,NaN,424.24266080698,417.586505109997,0.00149062731725334,0.00146717202592002,6.65615569698275,0.0156895011084497,reliable,0,0,1,1,1,79.7021158398857,20.8777991301031,0.000136176379424749,1,1,1,1,1,NaN,NaN,0,0,4.09344945261897e-06,0.00492718452979009,0.00516599537669132,11.1468968830383,17.3994377129167,0,0,0,0,0,0,0,7.59786814574564e-05,0.000125043022251653,0.000118788718867611,0.00020587683189637,6.34083113687866e-05
87,cp00p00_hard_phase_t0027,87,87,120,formal_tps30,hard_phase,0,27,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.999999999154827,NaN,424.24266080698,424.269995768758,0.00149062731725334,0.00149072592735502,0.0273349617782515,6.44323739773266e-05,reliable,0,0,1,1,1,0.545108011778211,0.360165948135545,2.3881605131654e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00129138010714858,NaN,0.01698914811071,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,2.98425172556475e-05,0,6.15591689650879e-08
207,cp00p00_medium_beta_coherent_t0027,207,87,120,formal_tps30,medium_beta_coherent,0,27,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,466.250757880392,466.250757880392,0.00144025403054006,0.00144025403054006,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
207,cp00p00_medium_beta_coherent_t0027,207,87,120,formal_tps30,medium_beta_coherent,0,27,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999758522,NaN,466.250757880392,466.21875,0.00144025403054006,0.00144015522284324,0.0320078803924844,6.86494978324418e-05,reliable,0,0,1,1,1,0.889523371239193,0.0976030209858436,6.4598615383956e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
