K_phi,P_phi,sep_factor,snr_db,metkl_num,subarray_index,subarray_center_phi_deg,num_peaks,peak1_deg,peak2_deg,target1_deg,target2_deg,peak_error_max_deg,peak_separation_deg,peak_to_valley_ratio,is_two_peak_valid
24,42,10,30,1,30,15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,31,17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,32,19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,33,21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,34,23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,35,25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,36,27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,37,29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,38,30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,39,32.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,40,34.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,41,36.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
24,42,10,30,1,42,38.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,7,24,1,1,-34.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,2,-32.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,3,-30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,4,-29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,5,-27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,6,-25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,7,-23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,8,-21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,9,-19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,10,-17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,11,-15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,12,-14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,13,-12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,14,-10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,15,-8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,16,-6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,17,-4.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,18,-2.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,19,-0.937500000,2,-0.097754449,0.092245551,-0.188411032,0.188411032,0.096165481,0.190000000,1.000703480,1
28,38,7,24,1,20,0.937500000,2,-0.097754449,0.092245551,-0.188411032,0.188411032,0.096165481,0.190000000,1.000818100,1
28,38,7,24,1,21,2.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,22,4.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,23,6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,24,8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,25,10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,26,12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,27,14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,28,15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,29,17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,30,19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,31,21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,32,23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,33,25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,34,27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,35,29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,36,30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,37,32.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,24,1,38,34.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,1,-34.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,2,-32.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,3,-30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,4,-29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,5,-27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,6,-25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,7,-23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,8,-21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,9,-19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,10,-17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,11,-15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,12,-14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,13,-12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,14,-10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,15,-8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,16,-6.562500000,2,-0.062754449,0.067245551,-0.188411032,0.188411032,0.125656583,0.130000000,1.013932741,0
28,38,7,28,1,17,-4.687500000,2,-0.077754449,0.077245551,-0.188411032,0.188411032,0.111165481,0.155000000,1.037125027,0
28,38,7,28,1,18,-2.812500000,2,-0.082754449,0.087245551,-0.188411032,0.188411032,0.105656583,0.170000000,1.057932831,0
28,38,7,28,1,19,-0.937500000,2,-0.087754449,0.087245551,-0.188411032,0.188411032,0.101165481,0.175000000,1.070189967,0
28,38,7,28,1,20,0.937500000,2,-0.087754449,0.087245551,-0.188411032,0.188411032,0.101165481,0.175000000,1.069885599,0
28,38,7,28,1,21,2.812500000,2,-0.082754449,0.087245551,-0.188411032,0.188411032,0.105656583,0.170000000,1.057183750,0
28,38,7,28,1,22,4.687500000,2,-0.077754449,0.082245551,-0.188411032,0.188411032,0.110656583,0.160000000,1.036130332,0
28,38,7,28,1,23,6.562500000,2,-0.062754449,0.067245551,-0.188411032,0.188411032,0.125656583,0.130000000,1.013231565,0
28,38,7,28,1,24,8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,25,10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,26,12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,27,14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,28,15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,29,17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,30,19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,31,21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,32,23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,33,25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,34,27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,35,29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,36,30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,37,32.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,28,1,38,34.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,1,-34.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,2,-32.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,3,-30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,4,-29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,5,-27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,6,-25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,7,-23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,8,-21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,9,-19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,10,-17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,11,-15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,12,-14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,13,-12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,14,-10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,15,-8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,16,-6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,17,-4.687500000,2,-0.092754449,0.087245551,-0.188411032,0.188411032,0.101165481,0.180000000,1.015987444,0
28,38,7,30,1,18,-2.812500000,2,-0.097754449,0.097245551,-0.188411032,0.188411032,0.091165481,0.195000000,1.038701408,1
28,38,7,30,1,19,-0.937500000,2,-0.097754449,0.102245551,-0.188411032,0.188411032,0.090656583,0.200000000,1.053062064,1
28,38,7,30,1,20,0.937500000,2,-0.097754449,0.102245551,-0.188411032,0.188411032,0.090656583,0.200000000,1.053519145,1
28,38,7,30,1,21,2.812500000,2,-0.097754449,0.097245551,-0.188411032,0.188411032,0.091165481,0.195000000,1.039829730,1
28,38,7,30,1,22,4.687500000,2,-0.092754449,0.087245551,-0.188411032,0.188411032,0.101165481,0.180000000,1.017229102,0
28,38,7,30,1,23,6.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,24,8.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,25,10.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,26,12.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,27,14.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,28,15.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,29,17.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,30,19.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,31,21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,32,23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,33,25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,34,27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,35,29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,36,30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,37,32.812500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,7,30,1,38,34.687500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
28,38,10,24,1,1,-34.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,2,-32.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,3,-30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,4,-29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,5,-27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,6,-25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,7,-23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,8,-21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,9,-19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,10,-17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,11,-15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,12,-14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,13,-12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,14,-10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,15,-8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,16,-6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,17,-4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,18,-2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,19,-0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,20,0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,21,2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,22,4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,23,6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,24,8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,25,10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,26,12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,27,14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,28,15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,29,17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,30,19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,31,21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,32,23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,33,25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,34,27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,35,29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,36,30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,37,32.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,24,1,38,34.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,1,-34.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,2,-32.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,3,-30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,4,-29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,5,-27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,6,-25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,7,-23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,8,-21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,9,-19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,10,-17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,11,-15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,12,-14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,13,-12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,14,-10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,15,-8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,16,-6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,17,-4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,18,-2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,19,-0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,20,0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,21,2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,22,4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,23,6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,24,8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,25,10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,26,12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,27,14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,28,15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,29,17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,30,19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,31,21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,32,23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,33,25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,34,27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,35,29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,36,30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,37,32.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,28,1,38,34.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,1,-34.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,2,-32.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,3,-30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,4,-29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,5,-27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,6,-25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,7,-23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,8,-21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,9,-19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,10,-17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,11,-15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,12,-14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,13,-12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,14,-10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,15,-8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,16,-6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,17,-4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,18,-2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,19,-0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,20,0.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,21,2.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,22,4.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,23,6.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,24,8.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,25,10.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,26,12.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,27,14.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,28,15.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,29,17.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,30,19.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,31,21.562500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,32,23.437500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,33,25.312500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,34,27.187500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,35,29.062500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,36,30.937500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,37,32.812500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
28,38,10,30,1,38,34.687500000,1,NaN,NaN,-0.131887722,0.131887722,NaN,NaN,NaN,0
32,34,7,24,1,1,-30.937500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,2,-29.062500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,3,-27.187500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,4,-25.312500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,5,-23.437500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
32,34,7,24,1,6,-21.562500000,1,NaN,NaN,-0.188411032,0.188411032,NaN,NaN,NaN,0
