stage_name,total_elapsed_sec,mean_elapsed_sec,p95_elapsed_sec,max_elapsed_sec,num_calls
score_recompute,29.5586416,0.36948302,0.5326556,0.6513232,80
ranking_compare,14.9748465,0.18718558125,0.2522777,0.4032433,80
build_candidate_score_pack,8.6133209,0.86133209,0.9547641,0.9547641,10
build_step11_input,0.0748394,0.00748394,0.0115642,0.0115642,10
run_step11_backend,0,0,0,0,10
