trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,double_baseline,459.186864600895,459.186864600895,459.186864600895,0.00115180714071197,0.00115180714071197,0,0,0,reliable
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,float32_all,459.186864600895,459.140625,459.140625,0.00115180714071197,0.00115169060616708,0.0462396008952055,0.000100698875468476,0,reliable
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,combined_int16,459.186864600895,456.778891233174,456.778891233174,0.00115180714071197,0.00114575535831593,2.40797336772084,0.00524399444616898,0,reliable
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,combined_int18,459.186864600895,459.811923128465,459.811923128465,0.00115180714071197,0.0011533761075466,0.625058527570218,0.00136122911118873,0,reliable
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,combined_int24,459.186864600895,459.189630222972,459.189630222972,0.00115180714071197,0.00115181414009091,0.00276562207727693,6.02286844524764e-06,0,reliable
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,mixed_Z16_G24_Rz24,459.186864600895,459.142589116265,459.142589116265,0.00115180714071197,0.00115169465602938,0.0442754846299067,9.6421496438904e-05,0,reliable
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,combined_int14,459.186864600895,462.922162832576,462.922162832576,0.00115180714071197,0.0011611562671882,3.73529823168064,0.00813459295036063,0,reliable
31,cp00p00_strong_coherent_t0001,31,31,120,formal_tps30,strong_coherent,0,1,W_int18_G24_Z16,459.186864600895,459.142571726348,459.142571726348,0.00115180714071197,0.00115169465602936,0.0442928745469544,9.64593675506197e-05,0,reliable
151,cp00p00_near_tie_close_sep_t0001,151,31,120,formal_tps30,near_tie_close_sep,0,1,double_baseline,156.596387848636,156.596387848636,156.596387848636,0.000470816794078716,0.000470816794078716,0,0,0,weak_margin
151,cp00p00_near_tie_close_sep_t0001,151,31,120,formal_tps30,near_tie_close_sep,0,1,float32_all,156.596387848636,156.546875,156.546875,0.000470816794078716,0.000470667864969481,0.0495128486363683,0.000316181294578944,0,weak_margin
