case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,751,near_tie_close_sep,combined_int16,topK_miss_count,1,1,1,0.000528789207513926,0.010538102549315,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,271,low_margin_score_gap,combined_int14,score_gap_norm_baseline,0.00168697420065682,0,1,0.00168697420065682,0.0148833619122692,0,see trial CSV for full fields
max_score_gap_rel_error,511,large_el_pair,combined_int14,score_gap_rel_error,1.06943972884559,0,0,2.94984269484321e-05,1.06943972884559,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,31,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00115180714071197,0,0,see trial CSV for full fields
