case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,50,strong_coherent,double_baseline,topK_miss_count,0,0,0,0.00118749772722855,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,1130,large_el_pair,combined_int14,score_gap_norm_baseline,0.00460589311979081,0,1,0.00460589311979081,0.00144537736206223,0,see trial CSV for full fields
max_score_gap_rel_error,290,low_margin_score_gap,combined_int14,score_gap_rel_error,0.339467303967027,0,1,9.24252005388585e-05,0.339467303967027,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,50,strong_coherent,double_baseline,max_clip_rate,0,0,0,0.00118749772722855,0,0,see trial CSV for full fields
