obs_id,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,stage_name,elapsed_sec,num_candidates,num_topK,score_lanes_assumed,comment
cp00p00_strong_coherent_t0020,50,120,formal_tps30,strong_coherent,0,20,,build_step11_input,0.0101686,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_strong_coherent_t0020,50,120,formal_tps30,strong_coherent,0,20,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_strong_coherent_t0020,50,120,formal_tps30,strong_coherent,0,20,,build_candidate_score_pack,1.09704,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_near_tie_close_sep_t0020,50,120,formal_tps30,near_tie_close_sep,0,20,,build_step11_input,0.0066558,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_near_tie_close_sep_t0020,50,120,formal_tps30,near_tie_close_sep,0,20,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_near_tie_close_sep_t0020,50,120,formal_tps30,near_tie_close_sep,0,20,,build_candidate_score_pack,1.0794815,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp00p00_low_margin_score_gap_t0020,50,120,formal_tps30,low_margin_score_gap,0,20,,build_step11_input,0.0069451,NaN,10,NaN,Step11.7 frontend-like input builder
cp00p00_low_margin_score_gap_t0020,50,120,formal_tps30,low_margin_score_gap,0,20,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp00p00_low_margin_score_gap_t0020,50,120,formal_tps30,low_margin_score_gap,0,20,,build_candidate_score_pack,1.2332692,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_weak_secondary_t0020,50,120,formal_tps30,weak_secondary,4,20,,build_step11_input,0.0100046,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_weak_secondary_t0020,50,120,formal_tps30,weak_secondary,4,20,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_weak_secondary_t0020,50,120,formal_tps30,weak_secondary,4,20,,build_candidate_score_pack,1.2901772,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp04p00_large_el_pair_t0020,50,120,formal_tps30,large_el_pair,4,20,,build_step11_input,0.0080591,NaN,10,NaN,Step11.7 frontend-like input builder
cp04p00_large_el_pair_t0020,50,120,formal_tps30,large_el_pair,4,20,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp04p00_large_el_pair_t0020,50,120,formal_tps30,large_el_pair,4,20,,build_candidate_score_pack,1.1186143,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_strong_coherent_t0020,50,120,formal_tps30,strong_coherent,8,20,,build_step11_input,0.0073475,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_strong_coherent_t0020,50,120,formal_tps30,strong_coherent,8,20,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_strong_coherent_t0020,50,120,formal_tps30,strong_coherent,8,20,,build_candidate_score_pack,1.1907962,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
cp08p00_near_tie_close_sep_t0020,50,120,formal_tps30,near_tie_close_sep,8,20,,build_step11_input,0.0080406,NaN,10,NaN,Step11.7 frontend-like input builder
cp08p00_near_tie_close_sep_t0020,50,120,formal_tps30,near_tie_close_sep,8,20,,run_step11_backend,0,NaN,10,NaN,Skipped full Step11.7 backend; using Step12 score-core adapter
cp08p00_near_tie_close_sep_t0020,50,120,formal_tps30,near_tie_close_sep,8,20,,build_candidate_score_pack,1.3629883,7353,10,NaN,Build W/Y/Z/Rz/G_cache candidate score pack
