case_type,trial_index,scenario_name,quant_mode,metric_name,metric_value,topK_miss_count,argmax_changed_flag,score_gap_norm_baseline,score_gap_rel_error,max_clip_rate,note
max_topK_miss_count,92,weak_secondary,double_baseline,topK_miss_count,0,0,0,0.000135331374056282,0,0,see trial CSV for full fields
argmax_changed_largest_baseline_gap,332,strong_coherent,combined_int14,score_gap_norm_baseline,0.00120804023535898,0,1,0.00120804023535898,0.0118102292979203,0,see trial CSV for full fields
max_score_gap_rel_error,692,weak_secondary,combined_int14,score_gap_rel_error,0.119421878730971,0,0,0.000138662791232152,0.119421878730971,0,see trial CSV for full fields
policy_changed_sample,NaN,,,same_policy_flag,NaN,NaN,0,NaN,NaN,NaN,no matching sample
max_clip_or_overflow_sample,92,weak_secondary,double_baseline,max_clip_rate,0,0,0,0.000135331374056282,0,0,see trial CSV for full fields
