trial_id,scenario_name,SNR,mc,quant_mode,double_route,quant_route,double_confidence,quant_confidence,double_success,quant_success,double_az_est,quant_az_est,az_diff,double_el_est,quant_el_est,el_diff,true_az1,true_az2,true_el1,true_el2,frontend_state,coarse_peak_count,in_scope_shared_center_flag,low_confidence_double,boundary_double,ywork_snr_quant_db,steering_rel_err_aligned,score_margin_if_available,peak_margin_if_available,failure_hypothesis
12,single_target_sanity,8,12,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.12;0.12,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
29,single_target_sanity,8,29,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.04;0.04,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
961,weak_target_boundary,8,1,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.32;0.04,-0.4;0.12,0.0799999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,weak_target_case
997,weak_target_boundary,16,7,coeff_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,0,0,-0.38;0.1,-0.3;0.02,0.0799999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,weak_target_case
123,close_coherent_pair,8,3,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.2;0.2,-0.14;0.14,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
149,close_coherent_pair,8,29,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.1;0.1,-0.16;0.16,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
169,close_coherent_pair,16,19,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.18;0.18,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
185,close_coherent_pair,8,5,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.32;0.62,0.26;0.68,0.0600000000000001,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
246,close_coherent_pair,8,6,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.76;-0.16,-0.7;-0.22,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
248,close_coherent_pair,8,8,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.74;-0.2,-0.68;-0.26,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
258,close_coherent_pair,8,18,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.74;-0.2,-0.68;-0.26,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
264,close_coherent_pair,8,24,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.76;-0.18,-0.7;-0.24,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
290,close_coherent_pair,16,20,coeff_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.74;-0.2,-0.68;-0.26,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,Inf,0.000157891847008353,NaN,NaN,rank1_objective_flat
91,close_coherent_pair,16,1,ywork_int16_only,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-1.28;-0.42,-0.5;-0.44,0.78,-0.00320613032;-0.00320613032,0;0,0.00320613032490735,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,94.9713966065131,0,NaN,NaN,boundary_case
109,close_coherent_pair,16,19,ywork_int16_only,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,-1.34;-0.42,-0.58;-0.36,0.76,-0.000779395824;-0.000779395824,0;0,0.000779395824497599,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,95.0521721119021,0,NaN,NaN,boundary_case
860,medium_beta_pair,8,20,ywork_int16_only,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-1.24;-0.08,-0.52;0.24,0.72,0.00329090006;0.00329090006,0;0,0.00329090006213949,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,92.613690058047,0,NaN,NaN,boundary_case
115,close_coherent_pair,16,25,ywork_int16_only,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,-1.18;-0.42,-0.58;-0.36,0.6,0.000440113391;0.000440113391,0;0,0.000440113391230475,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,94.9499425140851,0,NaN,NaN,boundary_case
847,medium_beta_pair,8,7,ywork_int16_only,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.92;-0.02,-0.52;0.24,0.4,0.00128080915;0.00128080915,0;0,0.00128080915284532,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,92.2280993540179,0,NaN,NaN,boundary_case
100,close_coherent_pair,16,10,ywork_int16_only,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.58;-0.36,-0.96;-0.4,0.38,0;0,-0.00139486273;-0.00139486273,0.00139486273005923,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,95.0498009999664,0,NaN,NaN,rank1_objective_flat
868,medium_beta_pair,8,28,ywork_int16_only,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.5;0.22,-0.48;0.04,0.18,0;0,0.000181751139;0.000181751139,0.000181751139177672,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,92.2889773695449,0,NaN,NaN,rank1_objective_flat
338,close_coherent_pair,16,8,ywork_int16_only,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.22;0.22,-0.08;0.34,0.14,0;0,0.00155126807;0.00155126807,0.00155126807189187,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.0566780772864,0,NaN,NaN,rank1_objective_flat
186,close_coherent_pair,8,6,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.28;0.66,0.4;0.54,0.12,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,91.8951038386293,0,NaN,NaN,rank1_objective_flat
604,medium_beta_pair,8,4,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.76;-0.34,-0.66;-0.46,0.12,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,91.9151479148451,0,NaN,NaN,rank1_objective_flat
658,medium_beta_pair,16,28,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.86;-0.24,-0.76;-0.34,0.1,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,95.2428861607818,0,NaN,NaN,rank1_objective_flat
128,close_coherent_pair,8,8,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.06;0.06,0.0999999999999999,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,91.8212097770446,0,NaN,NaN,rank1_objective_flat
670,medium_beta_pair,8,10,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.36;0.18,-0.28;0.1,0.0800000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,92.3499580145608,0,NaN,NaN,rank1_objective_flat
681,medium_beta_pair,8,21,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.32;0.16,-0.24;0.08,0.0800000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,92.4288245079322,0,NaN,NaN,rank1_objective_flat
94,close_coherent_pair,16,4,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,1,1,-0.6;-0.34,-0.52;-0.42,0.08,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,94.9163983887125,0,NaN,NaN,rank1_objective_flat
648,medium_beta_pair,16,18,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.74;-0.36,-0.82;-0.28,0.08,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,94.9189556361478,0,NaN,NaN,rank1_objective_flat
9,single_target_sanity,8,9,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.06;0.06,-0.14;0.14,0.0799999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.2308695178702,0,NaN,NaN,rank1_objective_flat
997,weak_target_boundary,16,7,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,0,0,-0.38;0.1,-0.3;0.02,0.0799999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.154319398074,0,NaN,NaN,weak_target_case
66,close_coherent_pair,8,6,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.62;-0.32,-0.56;-0.38,0.0600000000000001,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,92.0678345693246,0,NaN,NaN,rank1_objective_flat
167,close_coherent_pair,16,17,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.1;0.1,0.0600000000000001,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,94.7798259449283,0,NaN,NaN,rank1_objective_flat
192,close_coherent_pair,8,12,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.38;0.56,0.32;0.62,0.0600000000000001,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,92.283883078746,0,NaN,NaN,rank1_objective_flat
194,close_coherent_pair,8,14,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.28;0.66,0.34;0.6,0.0600000000000001,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,92.3752188311251,0,NaN,NaN,rank1_objective_flat
601,medium_beta_pair,8,1,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.78;-0.32,-0.84;-0.26,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,91.9458140503613,0,NaN,NaN,rank1_objective_flat
607,medium_beta_pair,8,7,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.78;-0.32,-0.84;-0.26,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,92.5111670236311,0,NaN,NaN,rank1_objective_flat
635,medium_beta_pair,16,5,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.8;-0.3,-0.86;-0.24,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,95.1926217964208,0,NaN,NaN,rank1_objective_flat
651,medium_beta_pair,16,21,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,-0.8;-0.3,-0.86;-0.24,0.0600000000000001,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,94.9447099263824,0,NaN,NaN,rank1_objective_flat
1002,weak_target_boundary,16,12,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.28;0,-0.34;0.06,0.0600000000000001,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,94.8362836117818,0,NaN,NaN,weak_target_case
722,medium_beta_pair,8,2,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,0.12;0.64,0.06;0.7,0.0599999999999999,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,92.3137043937325,0,NaN,NaN,rank1_objective_flat
11,single_target_sanity,8,11,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.06;0.06,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.0999020464635,0,NaN,NaN,rank1_objective_flat
22,single_target_sanity,8,22,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.06;0.06,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,91.8808781023764,0,NaN,NaN,rank1_objective_flat
26,single_target_sanity,8,26,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.1;0.1,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.2248235993973,0,NaN,NaN,rank1_objective_flat
39,single_target_sanity,16,9,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.04;0.04,-0.1;0.1,0.0599999999999998,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,95.2001587306917,0,NaN,NaN,rank1_objective_flat
996,weak_target_boundary,16,6,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.38;0.1,-0.32;0.04,0.0599999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.1052469722537,0,NaN,NaN,weak_target_case
1001,weak_target_boundary,16,11,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,0,0,-0.32;0.04,-0.38;0.1,0.0599999999999998,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.1565974047017,0,NaN,NaN,weak_target_case
16,single_target_sanity,8,16,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.08;0.08,-0.04;0.04,0.04,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.0591015945758,0,NaN,NaN,rank1_objective_flat
23,single_target_sanity,8,23,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.08;0.08,-0.04;0.04,0.04,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.3819167165529,0,NaN,NaN,rank1_objective_flat
28,single_target_sanity,8,28,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.14;0.14,-0.1;0.1,0.04,0;0,0;0,0,0,NaN,0,NaN,single_peak_in_scope,1,1,0,0,92.5195322249029,0,NaN,NaN,rank1_objective_flat
140,close_coherent_pair,8,20,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.16;0.16,0.04,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,92.53225386949,0,NaN,NaN,rank1_objective_flat
144,close_coherent_pair,8,24,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.14;0.14,-0.18;0.18,0.04,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,92.3108556295534,0,NaN,NaN,rank1_objective_flat
147,close_coherent_pair,8,27,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.12;0.12,-0.16;0.16,0.04,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,92.1709243291086,0,NaN,NaN,rank1_objective_flat
151,close_coherent_pair,16,1,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.16;0.16,-0.12;0.12,0.04,0;0,0;0,0,-0.131887722466676,0.131887722466676,0,0,single_peak_in_scope,1,1,0,0,94.4025052171484,0,NaN,NaN,rank1_objective_flat
213,close_coherent_pair,16,3,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.3;0.64,0.34;0.6,0.04,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,94.7842985306734,0,NaN,NaN,rank1_objective_flat
315,close_coherent_pair,8,15,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.28;0.28,-0.24;0.24,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,91.4052527770146,0,NaN,NaN,rank1_objective_flat
326,close_coherent_pair,8,26,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.22;0.22,-0.26;0.26,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,91.8826506343399,0,NaN,NaN,rank1_objective_flat
332,close_coherent_pair,16,2,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.22;0.22,-0.26;0.26,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.0839695838407,0,NaN,NaN,rank1_objective_flat
341,close_coherent_pair,16,11,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.24;0.24,-0.28;0.28,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.0245450427436,0,NaN,NaN,rank1_objective_flat
357,close_coherent_pair,16,27,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.22;0.22,-0.26;0.26,0.04,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.0425780174105,0,NaN,NaN,rank1_objective_flat
404,close_coherent_pair,16,14,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.26;0.68,0.22;0.72,0.04,0;0,0;0,0,0.21875,0.71875,0,0,single_peak_in_scope,1,1,0,0,94.8348066258276,0,NaN,NaN,rank1_objective_flat
499,close_coherent_pair,8,19,ywork_int16_only,common_el_refocus_power_rank1,common_el_refocus_power_rank1,medium,medium,1,1,-0.36;0.36,-0.4;0.4,0.04,0;0,0;0,0,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,92.3719475647435,0,NaN,NaN,rank1_objective_flat
545,close_coherent_pair,8,5,ywork_int16_only,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,0.12;0.82,0.08;0.86,0.04,0;0,0;0,0,0.06875,0.86875,0,0,single_peak_in_scope,1,1,0,0,92.5239856698617,0,NaN,NaN,rank1_objective_flat
95,close_coherent_pair,16,5,combined_int16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,-1.46;-0.42,-0.52;-0.42,0.94,-0.00145523976;-0.00145523976,0;0,0.00145523976366516,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,95.185009616532,0.000157891847008353,NaN,NaN,boundary_case
234,close_coherent_pair,16,24,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,0.3;0.64,0.42;1.46,0.82,0;0,0.000984473269;0.000984473269,0.000984473269266817,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,95.0964989308482,0.000157891847008353,NaN,NaN,rank1_objective_flat
239,close_coherent_pair,16,29,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,0.38;0.56,0.42;1.32,0.76,0;0,-0.000204284765;-0.000204284765,0.0002042847654533,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,95.0719198085008,0.000157891847008353,NaN,NaN,rank1_objective_flat
97,close_coherent_pair,16,7,combined_int16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,1,-1.34;-0.42,-0.6;-0.34,0.74,0.00012644905;0.00012644905,0;0,0.000126449050213281,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,1,1,94.7839499289061,0.000157891847008353,NaN,NaN,boundary_case
113,close_coherent_pair,16,23,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.58;-0.36,-1.22;-0.42,0.64,0;0,-0.000219505517;-0.000219505517,0.000219505517140196,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,95.1135691078175,0.000157891847008353,NaN,NaN,rank1_objective_flat
227,close_coherent_pair,16,17,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,0.32;0.62,0.42;1.26,0.64,0;0,0.00143463643;0.00143463643,0.00143463642647577,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,94.6943044439703,0.000157891847008353,NaN,NaN,rank1_objective_flat
94,close_coherent_pair,16,4,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.6;-0.34,-1.12;-0.4,0.52,0;0,-0.00023519084;-0.00023519084,0.000235190840102799,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,94.9163983887125,0.000157891847008353,NaN,NaN,rank1_objective_flat
847,medium_beta_pair,8,7,combined_int16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.92;-0.02,-0.52;0.24,0.4,0.00128080915;0.00128080915,0;0,0.00128080915284532,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,92.2280993540179,0.000157891847008353,NaN,NaN,boundary_case
867,medium_beta_pair,8,27,combined_int16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.58;0.02,-0.54;0.26,0.24,0.0014856323;0.0014856323,0;0,0.00148563229506895,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,91.7191127652942,0.000157891847008353,NaN,NaN,boundary_case
859,medium_beta_pair,8,19,combined_int16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.66;0.02,-0.5;0.22,0.2,9.61591314e-05;9.61591314e-05,0;0,9.61591314107762e-05,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,91.7060276026455,0.000157891847008353,NaN,NaN,boundary_case
875,medium_beta_pair,16,5,combined_int16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.68;0.02,-0.5;0.22,0.2,-0.000250979845;-0.000250979845,0;0,0.000250979845145113,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,94.9596062999804,0.000157891847008353,NaN,NaN,boundary_case
882,medium_beta_pair,16,12,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.52;0.24,-0.66;0.04,0.2,0;0,-0.000271862632;-0.000271862632,0.000271862632334252,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,95.0039111117599,0.000157891847008353,NaN,NaN,rank1_objective_flat
856,medium_beta_pair,8,16,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.5;0.22,-0.56;0.04,0.18,0;0,-0.000116778225;-0.000116778225,0.000116778224640291,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,91.9764001472543,0.000157891847008353,NaN,NaN,rank1_objective_flat
845,medium_beta_pair,8,5,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,0,0,-0.52;0.24,-0.44;0.08,0.16,0;0,-0.00208399376;-0.00208399376,0.00208399376251133,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,92.4643368407574,0.000157891847008353,NaN,NaN,rank1_objective_flat
873,medium_beta_pair,16,3,combined_int16,boundary_unreliable,common_el_refocus_power_rank1,low,medium,0,0,-0.52;0.08,-0.52;0.24,0.16,0.0011687976;0.0011687976,0;0,0.00116879759964465,-0.4,0.4,0,0,single_peak_in_scope,1,1,1,1,95.023407928408,0.000157891847008353,NaN,NaN,boundary_case
200,close_coherent_pair,8,20,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,0.3;0.64,0.44;0.5,0.14,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,91.9487319962005,0.000157891847008353,NaN,NaN,rank1_objective_flat
334,close_coherent_pair,16,4,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.24;0.24,-0.1;0.36,0.14,0;0,0.00128331568;0.00128331568,0.00128331568347427,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,95.1586768202454,0.000157891847008353,NaN,NaN,rank1_objective_flat
482,close_coherent_pair,8,2,combined_int16,common_el_refocus_power_rank1,boundary_unreliable,medium,low,1,0,-0.38;0.38,-0.24;0.36,0.14,0;0,-0.00323061251;-0.00323061251,0.00323061250853341,-0.4,0.4,0,0,single_peak_in_scope,1,1,0,0,91.788511413165,0.000157891847008353,NaN,NaN,rank1_objective_flat
707,medium_beta_pair,16,17,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.36;0.2,-0.24;0.08,0.12,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,94.9243922854203,0.000157891847008353,NaN,NaN,rank1_objective_flat
974,weak_target_boundary,8,14,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.3;0.02,-0.18;-0.1,0.12,0;0,0;0,0,-0.25,0.25,0,0,single_peak_in_scope,1,1,0,0,92.319854530358,0.000157891847008353,NaN,NaN,weak_target_case
79,close_coherent_pair,8,19,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,1,-0.54;-0.4,-0.64;-0.3,0.1,0;0,0;0,0,-0.600637722466676,-0.336862277533324,0,0,single_peak_in_scope,1,1,0,0,92.12839641497,0.000157891847008353,NaN,NaN,rank1_objective_flat
187,close_coherent_pair,8,7,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,1,0,0.32;0.62,0.22;0.72,0.1,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,92.1172160017051,0.000157891847008353,NaN,NaN,rank1_objective_flat
218,close_coherent_pair,16,8,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,1,0.44;0.5,0.34;0.6,0.1,0;0,0;0,0,0.336862277533324,0.600637722466676,0,0,single_peak_in_scope,1,1,0,0,95.2261345906898,0.000157891847008353,NaN,NaN,rank1_objective_flat
614,medium_beta_pair,8,14,combined_int16,level2_rank1_fallback,level2_rank1_fallback,medium,medium,0,0,-0.72;-0.38,-0.82;-0.28,0.1,0;0,0;0,0,-0.71875,-0.21875,0,0,single_peak_in_scope,1,1,0,0,92.4098013784615,0.000157891847008353,NaN,NaN,rank1_objective_flat
