Step 08 Route B FFT-guided centerT parabolic prototype 4a
Prototype scope: keep Route B unchanged, compare true center, coarse FFT center, and parabolic-refined FFT center.
Route comparison: baseline_true_centerT vs fft_guided_centerT vs fft_guided_centerT_parabolic.
Common experiment settings:
snr_list=[14 16 18 20 22 24 26 28], Metkl=200, T_snap=260, tol_deg=0.100
sep_factor_list=[6 7 8 9 10]
Route B internal settings: K_fbss=56, M_full=48, center_beam_count=37, search_scale_B=4.00
FFT settings: Nfft_spatial=4096, FFT input = mean(y,2), center pick = max spatial FFT bin + optional 3-point parabolic refinement.

=== sep_factor = 6, theta_sep = 0.4667 deg ===
SNR=14 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0327 mean_num_peaks=2.00
SNR=14 dB | fft-guided raw=126 tol=126 raw_rate=0.630 tol_rate=0.630 RMSE=0.0332 mean_num_peaks=1.51 mean_fft_err=-3.7112 std_fft_err=20.8262
SNR=14 dB | parabolic raw=126 tol=126 raw_rate=0.630 tol_rate=0.630 RMSE=0.0330 mean_num_peaks=1.50 mean_para_err=-3.7118 std_para_err=20.8299
sample metkl=1 | center_true=13.0000 center_fft=-0.5622 center_para=-0.5593 err_fft=-13.5622 err_para=-13.5593 delta_bin=-0.0881 used_parabolic=1 doa_true=[12.81 13.21] doa_fft=[NaN NaN] doa_para=[NaN NaN]
SNR=16 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0232 mean_num_peaks=2.00
SNR=16 dB | fft-guided raw=180 tol=180 raw_rate=0.900 tol_rate=0.900 RMSE=0.0234 mean_num_peaks=1.87 mean_fft_err=-0.7584 std_fft_err=9.6908
SNR=16 dB | parabolic raw=180 tol=180 raw_rate=0.900 tol_rate=0.900 RMSE=0.0229 mean_num_peaks=1.87 mean_para_err=-0.7583 std_para_err=9.6895
sample metkl=1 | center_true=13.0000 center_fft=13.0763 center_para=13.0621 err_fft=0.0763 err_para=0.0621 delta_bin=0.4186 used_parabolic=1 doa_true=[12.74 13.18] doa_fft=[12.74 13.17] doa_para=[12.74 13.18]
SNR=18 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0199 mean_num_peaks=2.00
SNR=18 dB | fft-guided raw=199 tol=199 raw_rate=0.995 tol_rate=0.995 RMSE=0.0200 mean_num_peaks=2.00 mean_fft_err=-0.0055 std_fft_err=0.2450
SNR=18 dB | parabolic raw=199 tol=199 raw_rate=0.995 tol_rate=0.995 RMSE=0.0200 mean_num_peaks=2.00 mean_para_err=-0.0058 std_para_err=0.2443
sample metkl=1 | center_true=13.0000 center_fft=13.1103 center_para=13.0968 err_fft=0.1103 err_para=0.0968 delta_bin=0.3964 used_parabolic=1 doa_true=[12.77 13.23] doa_fft=[12.77 13.23] doa_para=[12.76 13.22]
SNR=20 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0144 mean_num_peaks=2.00
SNR=20 dB | fft-guided raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0146 mean_num_peaks=2.00 mean_fft_err=-0.0046 std_fft_err=0.1850
SNR=20 dB | parabolic raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0144 mean_num_peaks=2.00 mean_para_err=-0.0050 std_para_err=0.1843
sample metkl=1 | center_true=13.0000 center_fft=13.2461 center_para=13.2298 err_fft=0.2461 err_para=0.2298 delta_bin=0.4793 used_parabolic=1 doa_true=[12.76 13.23] doa_fft=[12.76 13.22] doa_para=[12.76 13.23]
SNR=22 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0118 mean_num_peaks=2.00
SNR=22 dB | fft-guided raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0119 mean_num_peaks=2.00 mean_fft_err=-0.0143 std_fft_err=0.1410
SNR=22 dB | parabolic raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0117 mean_num_peaks=2.00 mean_para_err=-0.0147 std_para_err=0.1404
sample metkl=1 | center_true=13.0000 center_fft=12.8727 center_para=12.8657 err_fft=-0.1273 err_para=-0.1343 delta_bin=0.2070 used_parabolic=1 doa_true=[12.76 13.22] doa_fft=[12.75 13.21] doa_para=[12.75 13.21]
SNR=24 dB | baseline raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0088 mean_num_peaks=2.00
SNR=24 dB | fft-guided raw=200 tol=200 raw_rate=1.000 tol_rate=1.000 RMSE=0.0088 mean_num_peaks=2.00 mean_fft_err=-0.0051 std_fft_err=0.1235
