quant_mode,is_fixed_candidate,recommendation_candidate_flag,num_trials,reliable_trial_count,overall_top1_preservation_rate,overall_topK_set_preservation_rate,overall_topK_miss_rate,reliable_top1_preservation_rate,reliable_topK_set_preservation_rate,reliable_topK_miss_rate,argmax_changed_rate_on_reliable_margin,reliable_score_gap_sign_flip_rate,mean_score_rank_spearman,min_score_rank_spearman,max_candidate_score_rel_l2_error,max_score_gap_rel_error,same_policy_rate,same_estimate_rate,same_confidence_rate,same_fallback_rate,boundary_state_same_rate,max_clip_rate,max_overflow_rate,ranking_pass_flag,topK_pass_flag,fixed_point_pass_flag,mode_storage_cost_bits
double_baseline,0,0,10,6,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,16
float32_all,0,0,10,6,1,1,0,1,1,0,0,0,0.999999999670986,0.999999999547229,7.2499224504644e-07,0.00114912101747332,1,1,1,1,1,0,0,1,1,0,16
combined_int16,1,1,10,6,0.9,1,0,1,1,0,0,0,0.999999974128653,0.999999967400472,3.61739937078727e-05,0.0477344970138041,1,0.9,1,1,1,0,0,1,1,0,16
combined_int18,1,1,10,6,1,1,0,1,1,0,0,0,0.999999994225658,0.999999992906584,8.7012524756646e-06,0.0149797636765715,1,1,1,1,1,0,0,1,1,0,18
combined_int24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999903409,0.999999999818892,1.43663859497724e-07,0.000135172583899454,1,1,1,1,1,0,0,1,1,0,24
mixed_Z16_G24_Rz24,1,1,10,6,1,1,0,1,1,0,0,0,0.999999999360083,0.999999998883164,5.13776503841791e-06,0.000532168119665598,1,1,1,1,1,0,0,1,1,0,24
combined_int14,1,1,10,6,0.8,1,0,0.833333333333333,1,0,0.166666666666667,0,0.999999835251645,0.999999760272731,0.000150579281629898,0.113391929415902,1,0.8,1,1,1,0,0,0,1,0,16
W_int18_G24_Z16,1,1,10,6,1,1,0,1,1,0,0,0,0.99999999938725,0.999999998883164,5.09465712973618e-06,0.000532199614698177,1,1,1,1,1,0,0,1,1,0,24
