route_name,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_count,tol_success_count,tol_success_count_rel,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,rmse_valid_count,mean_num_peaks,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,mean_az_a_est,mean_az_b_est,lambda2_over_noise,degraded_sample_count,measured_snr_gain_db
cylindrical_singlelayer_proto10_baseline,10,0.545000,-0.272500,0.272500,28,185,0,0,0.925000,0.000000,0.000000,26.320312,185,1.850000,NaN,NaN,-0.081478,15.031608,-15.304108,15.141151,1.071614,199,0.000000
cylindrical_singlelayer_proto10_baseline,10,0.545000,-0.272500,0.272500,30,169,0,0,0.845000,0.000000,0.000000,26.054673,169,1.690000,NaN,NaN,2.395059,17.252692,-12.735075,17.525192,1.073822,200,0.000000
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,-4,200,200,200,1.000000,1.000000,1.000000,0.050746,200,2.000000,-4.000000,-4.000000,0.001757,0.050685,-2.674315,2.677828,15.746036,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,-2,200,200,200,1.000000,1.000000,1.000000,0.050294,200,2.000000,-4.000000,-4.000000,0.000820,0.050105,-2.674895,2.676536,24.505209,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,0,200,200,200,1.000000,1.000000,1.000000,0.049909,200,2.000000,-4.000000,-4.000000,0.000790,0.050090,-2.674910,2.676490,38.171113,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,2,200,200,200,1.000000,1.000000,1.000000,0.049377,200,2.000000,-4.000000,-4.000000,0.000940,0.049903,-2.675097,2.676978,60.077646,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,4,200,200,200,1.000000,1.000000,1.000000,0.049497,200,2.000000,-4.000000,-4.000000,0.000771,0.049996,-2.675004,2.676546,94.702564,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,6,200,200,200,1.000000,1.000000,1.000000,0.049470,200,2.000000,-4.000000,-4.000000,0.001227,0.050504,-2.674496,2.676950,149.313542,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,8,200,200,200,1.000000,1.000000,1.000000,0.049400,200,2.000000,-4.000000,-4.000000,0.001303,0.050589,-2.674411,2.677016,236.409031,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,10,200,200,200,1.000000,1.000000,1.000000,0.049261,200,2.000000,-4.000000,-4.000000,0.001383,0.050569,-2.674431,2.677197,373.136297,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,12,200,200,200,1.000000,1.000000,1.000000,0.049219,200,2.000000,-4.000000,-4.000000,0.001262,0.050428,-2.674572,2.677096,590.897156,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,14,200,200,200,1.000000,1.000000,1.000000,0.049192,200,2.000000,-4.000000,-4.000000,0.001257,0.050407,-2.674593,2.677106,932.862056,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,16,200,200,200,1.000000,1.000000,1.000000,0.049290,200,2.000000,-4.000000,-4.000000,0.001206,0.050464,-2.674536,2.676947,1469.093834,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,18,200,200,200,1.000000,1.000000,1.000000,0.049240,200,2.000000,-4.000000,-4.000000,0.001203,0.050419,-2.674581,2.676987,2295.536315,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,20,200,200,200,1.000000,1.000000,1.000000,0.049248,200,2.000000,-4.000000,-4.000000,0.001214,0.050441,-2.674559,2.676988,3561.604235,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,22,200,200,200,1.000000,1.000000,1.000000,0.049213,200,2.000000,-4.000000,-4.000000,0.001219,0.050412,-2.674588,2.677025,5435.538146,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,24,200,200,200,1.000000,1.000000,1.000000,0.049236,200,2.000000,-4.000000,-4.000000,0.001195,0.050413,-2.674587,2.676976,8121.253117,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,26,200,200,200,1.000000,1.000000,1.000000,0.049226,200,2.000000,-4.000000,-4.000000,0.001247,0.050455,-2.674545,2.677038,11728.161471,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,28,200,200,200,1.000000,1.000000,1.000000,0.049223,200,2.000000,-4.000000,-4.000000,0.001229,0.050435,-2.674565,2.677023,16311.774470,0,15.051500
cylindrical_multilayer_coherent_proto14_main,1,5.450000,-2.725000,2.725000,30,200,200,200,1.000000,1.000000,1.000000,0.049222,200,2.000000,-4.000000,-4.000000,0.001191,0.050397,-2.674603,2.676984,21627.879871,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,-4,200,40,200,1.000000,0.200000,1.000000,0.151653,200,2.000000,4.000000,-4.000000,-0.016801,0.084830,-1.311273,1.277670,1.702293,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,-2,200,87,200,1.000000,0.435000,1.000000,0.094931,200,2.000000,4.000000,-4.000000,-0.011207,0.062214,-1.322700,1.300286,2.182946,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,0,200,143,200,1.000000,0.715000,1.000000,0.070308,200,2.000000,4.000000,-4.000000,-0.012702,0.054551,-1.333354,1.307949,2.936368,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,2,200,176,200,1.000000,0.880000,1.000000,0.055544,200,2.000000,4.000000,-4.000000,-0.010082,0.046526,-1.336137,1.315974,4.155721,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,4,200,193,200,1.000000,0.965000,1.000000,0.047042,200,2.000000,4.000000,-4.000000,-0.009319,0.043642,-1.337496,1.318858,6.046702,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,6,200,199,200,1.000000,0.995000,1.000000,0.041572,200,2.000000,4.000000,-4.000000,-0.012001,0.044291,-1.342210,1.318209,9.102319,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,8,200,200,200,1.000000,1.000000,1.000000,0.037611,200,2.000000,4.000000,-4.000000,-0.010040,0.041460,-1.341120,1.321040,13.887143,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,10,200,200,200,1.000000,1.000000,1.000000,0.035941,200,2.000000,4.000000,-4.000000,-0.011411,0.042687,-1.342636,1.319813,21.517107,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,12,200,200,200,1.000000,1.000000,1.000000,0.033658,200,2.000000,4.000000,-4.000000,-0.010545,0.040902,-1.342688,1.321598,33.539111,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,14,200,200,200,1.000000,1.000000,1.000000,0.033002,200,2.000000,4.000000,-4.000000,-0.010624,0.040945,-1.342803,1.321555,52.584738,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,16,200,200,200,1.000000,1.000000,1.000000,0.032950,200,2.000000,4.000000,-4.000000,-0.011707,0.041907,-1.344006,1.320593,82.758793,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,18,200,200,200,1.000000,1.000000,1.000000,0.032278,200,2.000000,4.000000,-4.000000,-0.010501,0.040620,-1.342882,1.321880,130.880501,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,20,200,200,200,1.000000,1.000000,1.000000,0.032175,200,2.000000,4.000000,-4.000000,-0.011017,0.040985,-1.343550,1.321515,207.140255,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,22,200,200,200,1.000000,1.000000,1.000000,0.031989,200,2.000000,4.000000,-4.000000,-0.010615,0.040635,-1.343094,1.321865,325.949436,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,24,200,200,200,1.000000,1.000000,1.000000,0.032141,200,2.000000,4.000000,-4.000000,-0.011188,0.041220,-1.343656,1.321280,512.976135,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,26,200,200,200,1.000000,1.000000,1.000000,0.032124,200,2.000000,4.000000,-4.000000,-0.011276,0.041285,-1.343767,1.321215,801.526604,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,28,200,200,200,1.000000,1.000000,1.000000,0.032024,200,2.000000,4.000000,-4.000000,-0.011201,0.041160,-1.343741,1.321340,1245.821263,0,15.051500
cylindrical_multilayer_coherent_proto14_main,2,2.725000,-1.362500,1.362500,30,200,200,200,1.000000,1.000000,1.000000,0.031989,200,2.000000,4.000000,-4.000000,-0.011104,0.041079,-1.343629,1.321421,1908.946758,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,-4,189,0,0,0.945000,0.000000,0.000000,17.067505,189,1.890000,12.000000,2.000000,-0.756644,8.377185,-9.285519,7.772230,1.090449,151,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,-2,198,0,11,0.990000,0.000000,0.055000,9.883794,198,1.980000,12.000000,2.000000,-1.206802,3.068994,-3.977327,1.563723,1.147930,52,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,0,200,0,90,1.000000,0.000000,0.450000,0.421816,200,2.000000,12.000000,2.000000,-0.063003,0.332485,-0.701854,0.575848,1.273861,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,2,200,1,190,1.000000,0.005000,0.950000,0.234361,200,2.000000,12.000000,2.000000,-0.003029,0.146149,-0.768243,0.762185,1.475428,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,4,200,18,200,1.000000,0.090000,1.000000,0.152391,200,2.000000,12.000000,2.000000,-0.011674,0.096199,-0.835482,0.812134,1.821570,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,6,200,75,200,1.000000,0.375000,1.000000,0.101598,200,2.000000,12.000000,2.000000,-0.010884,0.064749,-0.865353,0.843585,2.358787,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,8,200,124,200,1.000000,0.620000,1.000000,0.075036,200,2.000000,12.000000,2.000000,-0.016223,0.057509,-0.883270,0.850824,3.232692,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,10,200,179,200,1.000000,0.895000,1.000000,0.052939,200,2.000000,12.000000,2.000000,-0.014333,0.049083,-0.887916,0.859250,4.595423,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,12,200,197,200,1.000000,0.985000,1.000000,0.045148,200,2.000000,12.000000,2.000000,-0.016740,0.046217,-0.895597,0.862116,6.802734,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,14,200,200,200,1.000000,1.000000,1.000000,0.038444,200,2.000000,12.000000,2.000000,-0.015901,0.043344,-0.896793,0.864990,10.229503,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,16,200,200,200,1.000000,1.000000,1.000000,0.033775,200,2.000000,12.000000,2.000000,-0.013158,0.039252,-0.895398,0.869081,15.662417,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,18,200,200,200,1.000000,1.000000,1.000000,0.031617,200,2.000000,12.000000,2.000000,-0.014141,0.039306,-0.897310,0.869027,24.350190,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,20,200,200,200,1.000000,1.000000,1.000000,0.029776,200,2.000000,12.000000,2.000000,-0.013955,0.038573,-0.897670,0.869760,38.153700,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,22,200,200,200,1.000000,1.000000,1.000000,0.029023,200,2.000000,12.000000,2.000000,-0.013929,0.038139,-0.898053,0.870195,59.733380,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,24,200,200,200,1.000000,1.000000,1.000000,0.028337,200,2.000000,12.000000,2.000000,-0.013507,0.037615,-0.897734,0.870719,94.190849,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,26,200,200,200,1.000000,1.000000,1.000000,0.028171,200,2.000000,12.000000,2.000000,-0.014009,0.037914,-0.898437,0.870419,148.568773,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,28,200,200,200,1.000000,1.000000,1.000000,0.027730,200,2.000000,12.000000,2.000000,-0.013601,0.037501,-0.898034,0.870833,234.653117,0,15.051500
cylindrical_multilayer_coherent_proto14_main,3,1.816667,-0.908333,0.908333,30,200,200,200,1.000000,1.000000,1.000000,0.027598,200,2.000000,12.000000,2.000000,-0.013707,0.037501,-0.898247,0.870833,369.657412,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,-4,176,0,0,0.880000,0.000000,0.000000,25.044289,176,1.760000,22.000000,14.000000,0.101226,14.558016,-14.900565,15.103016,1.071995,200,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,-2,173,0,0,0.865000,0.000000,0.000000,26.633601,173,1.730000,22.000000,14.000000,0.649374,16.012088,-15.258341,16.557088,1.072371,200,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,0,177,0,0,0.885000,0.000000,0.000000,26.709298,177,1.770000,22.000000,14.000000,0.268573,15.295994,-15.303848,15.840994,1.071981,199,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,2,174,0,0,0.870000,0.000000,0.000000,25.626582,174,1.740000,22.000000,14.000000,-0.196996,14.130229,-14.675229,14.281236,1.075041,194,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,4,185,0,0,0.925000,0.000000,0.000000,23.263125,185,1.850000,22.000000,14.000000,0.647726,12.416431,-11.665980,12.961431,1.078890,187,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,6,185,0,0,0.925000,0.000000,0.000000,15.610784,185,1.850000,22.000000,14.000000,-1.074186,6.823635,-7.368635,5.220263,1.106039,133,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,8,200,0,0,1.000000,0.000000,0.000000,3.906761,200,2.000000,22.000000,14.000000,-0.005482,0.259291,-0.804291,0.793327,1.200124,14,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,10,200,0,10,1.000000,0.000000,0.050000,0.369069,200,2.000000,22.000000,14.000000,-0.012786,0.258130,-0.312443,0.286870,1.349879,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,12,200,2,71,1.000000,0.010000,0.355000,0.267191,200,2.000000,22.000000,14.000000,-0.017035,0.195618,-0.383452,0.349382,1.608790,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,14,200,15,180,1.000000,0.075000,0.900000,0.155741,200,2.000000,22.000000,14.000000,-0.018804,0.123524,-0.459084,0.421476,2.040300,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,16,200,60,200,1.000000,0.300000,1.000000,0.101772,200,2.000000,22.000000,14.000000,-0.014861,0.084052,-0.490670,0.460948,2.710935,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,18,200,137,200,1.000000,0.685000,1.000000,0.071214,200,2.000000,22.000000,14.000000,-0.020606,0.068947,-0.517266,0.476053,3.777464,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,20,200,178,200,1.000000,0.890000,1.000000,0.055659,200,2.000000,22.000000,14.000000,-0.018077,0.055838,-0.525316,0.489162,5.473054,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,22,200,196,200,1.000000,0.980000,1.000000,0.042903,200,2.000000,22.000000,14.000000,-0.013512,0.044479,-0.527545,0.500521,8.138744,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,24,200,200,200,1.000000,1.000000,1.000000,0.036267,200,2.000000,22.000000,14.000000,-0.013808,0.041501,-0.531115,0.503499,12.439041,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,26,200,200,200,1.000000,1.000000,1.000000,0.033255,200,2.000000,22.000000,14.000000,-0.016235,0.041380,-0.536090,0.503620,19.126781,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,28,200,200,200,1.000000,1.000000,1.000000,0.031341,200,2.000000,22.000000,14.000000,-0.016922,0.040549,-0.538295,0.504451,29.847767,0,15.051500
cylindrical_multilayer_coherent_proto14_main,5,1.090000,-0.545000,0.545000,30,200,200,200,1.000000,1.000000,1.000000,0.028196,200,2.000000,22.000000,14.000000,-0.013566,0.036694,-0.535438,0.508306,46.651162,0,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,-4,175,0,0,0.875000,0.000000,0.000000,28.171015,175,1.750000,28.000000,24.000000,1.897714,18.453072,-15.046930,18.842358,1.071114,200,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,-2,174,0,0,0.870000,0.000000,0.000000,27.234797,174,1.740000,28.000000,24.000000,3.418696,19.334563,-12.886456,19.723848,1.072531,200,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,0,178,0,0,0.890000,0.000000,0.000000,28.367721,178,1.780000,28.000000,24.000000,-1.105232,17.991643,-18.380928,16.170465,1.071840,200,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,2,182,0,0,0.910000,0.000000,0.000000,27.477864,182,1.820000,28.000000,24.000000,1.440517,17.841196,-15.349448,18.230482,1.072312,200,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,4,173,0,0,0.865000,0.000000,0.000000,25.967905,173,1.730000,28.000000,24.000000,-2.225626,17.524193,-17.913479,13.462228,1.070107,200,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,6,180,0,0,0.900000,0.000000,0.000000,27.673030,180,1.800000,28.000000,24.000000,-1.090224,17.440739,-17.830025,15.649577,1.070581,200,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,8,169,0,0,0.845000,0.000000,0.000000,24.186333,169,1.690000,28.000000,24.000000,-0.488409,13.952764,-14.342050,13.365231,1.073136,200,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,10,186,0,0,0.930000,0.000000,0.000000,21.713839,186,1.860000,28.000000,24.000000,0.491934,11.695567,-11.100986,12.084853,1.081074,191,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,12,192,0,0,0.960000,0.000000,0.000000,13.845440,192,1.920000,28.000000,24.000000,-0.450906,5.740538,-6.129824,5.228012,1.112362,139,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,14,199,0,0,0.995000,0.000000,0.000000,1.964569,199,1.990000,28.000000,24.000000,-0.137894,0.329172,-0.718457,0.442669,1.195407,23,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,16,200,0,0,1.000000,0.000000,0.000000,0.348317,200,2.000000,28.000000,24.000000,-0.007322,0.141950,-0.261980,0.247336,1.362343,4,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,18,200,0,11,1.000000,0.000000,0.055000,0.253314,200,2.000000,28.000000,24.000000,0.001480,0.185959,-0.203327,0.206287,1.626226,0,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,20,200,3,66,1.000000,0.015000,0.330000,0.197435,200,2.000000,28.000000,24.000000,-0.011901,0.151870,-0.261217,0.237416,2.058792,0,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,22,200,34,164,1.000000,0.170000,0.820000,0.125646,200,2.000000,28.000000,24.000000,-0.013079,0.104006,-0.311437,0.285280,2.743580,0,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,24,200,101,199,1.000000,0.505000,0.995000,0.082763,200,2.000000,28.000000,24.000000,-0.012668,0.074242,-0.340380,0.315044,3.841112,0,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,26,200,174,200,1.000000,0.870000,1.000000,0.060341,200,2.000000,28.000000,24.000000,-0.015781,0.061557,-0.359291,0.327729,5.568586,0,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,28,200,198,200,1.000000,0.990000,1.000000,0.048306,200,2.000000,28.000000,24.000000,-0.016464,0.054252,-0.367961,0.335034,8.318036,0,15.051500
cylindrical_multilayer_coherent_proto14_main,7,0.778571,-0.389286,0.389286,30,200,199,200,1.000000,0.995000,1.000000,0.042075,200,2.000000,28.000000,24.000000,-0.016157,0.048845,-0.372755,0.340441,12.660534,0,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,-4,176,0,0,0.880000,0.000000,0.000000,27.143015,176,1.760000,NaN,NaN,-0.577119,16.852033,-17.124533,15.970294,1.072766,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,-2,177,0,0,0.885000,0.000000,0.000000,28.472678,177,1.770000,NaN,NaN,-3.256823,20.411159,-20.683659,14.170012,1.072574,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,0,176,0,0,0.880000,0.000000,0.000000,27.235403,176,1.760000,NaN,NaN,0.049278,16.380958,-16.554902,16.653458,1.072213,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,2,171,0,0,0.855000,0.000000,0.000000,31.266867,171,1.710000,NaN,NaN,-1.329082,20.134480,-20.406980,17.748817,1.069103,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,4,181,0,0,0.905000,0.000000,0.000000,27.668524,181,1.810000,NaN,NaN,1.228308,17.862408,-15.678292,18.134908,1.072920,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,6,172,0,0,0.860000,0.000000,0.000000,29.570641,172,1.720000,NaN,NaN,-0.285781,17.713003,-17.985503,17.413941,1.072111,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,8,176,0,0,0.880000,0.000000,0.000000,26.513224,176,1.760000,NaN,NaN,-0.031652,15.848119,-16.120619,16.057314,1.074740,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,10,167,0,0,0.835000,0.000000,0.000000,26.462177,167,1.670000,NaN,NaN,-1.248112,16.466548,-16.739048,14.242824,1.074776,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,12,177,0,0,0.885000,0.000000,0.000000,28.351312,177,1.770000,NaN,NaN,0.269373,16.591199,-16.324954,16.863699,1.073014,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,14,177,0,0,0.885000,0.000000,0.000000,26.087417,177,1.770000,NaN,NaN,-0.129068,14.913268,-15.185768,14.927633,1.074165,200,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,16,178,0,0,0.890000,0.000000,0.000000,23.186122,178,1.780000,NaN,NaN,-0.973343,12.963388,-13.235888,11.289202,1.080089,192,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,18,193,0,0,0.965000,0.000000,0.000000,16.234022,193,1.930000,NaN,NaN,-0.371960,7.436726,-7.709226,6.965306,1.103383,157,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,20,200,0,0,1.000000,0.000000,0.000000,2.722166,200,2.000000,NaN,NaN,-0.055760,0.541747,-0.814247,0.702728,1.185384,42,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,22,200,0,0,1.000000,0.000000,0.000000,0.341479,200,2.000000,NaN,NaN,-0.014604,0.048536,-0.253173,0.223964,1.336717,4,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,24,200,0,0,1.000000,0.000000,0.000000,0.224641,200,2.000000,NaN,NaN,-0.020990,0.143537,-0.170943,0.128963,1.598875,0,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,26,200,1,6,1.000000,0.005000,0.030000,0.189627,200,2.000000,NaN,NaN,-0.011054,0.149109,-0.145498,0.123391,2.005561,0,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,28,200,6,23,1.000000,0.030000,0.115000,0.157982,200,2.000000,NaN,NaN,-0.012758,0.137516,-0.160500,0.134984,2.650455,0,15.051500
cylindrical_multilayer_coherent_proto14_main,10,0.545000,-0.272500,0.272500,30,200,34,105,1.000000,0.170000,0.525000,0.120344,200,2.000000,NaN,NaN,-0.012919,0.110476,-0.187862,0.162024,3.685537,0,15.051500
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,-4,200,175,200,1.000000,0.875000,1.000000,0.060056,200,2.000000,-2.000000,-4.000000,0.002120,0.051558,-2.673442,2.677682,4.017013,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,-2,200,191,200,1.000000,0.955000,1.000000,0.056283,200,2.000000,-2.000000,-4.000000,-0.001277,0.050964,-2.676590,2.674036,5.870627,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,0,200,200,200,1.000000,1.000000,1.000000,0.053051,200,2.000000,-2.000000,-4.000000,0.002565,0.052058,-2.672942,2.678071,8.788799,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,2,200,200,200,1.000000,1.000000,1.000000,0.051582,200,2.000000,-2.000000,-4.000000,0.001766,0.050938,-2.674062,2.677595,13.406828,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,4,200,200,200,1.000000,1.000000,1.000000,0.051076,200,2.000000,-2.000000,-4.000000,-0.000688,0.050410,-2.675966,2.674590,20.746525,0,8.308688
cylindrical_multilayer_el_mismatch_2deg_proto14b,1,5.450000,-2.725000,2.725000,6,200,200,200,1.000000,1.000000,1.000000,0.050317,200,2.000000,-2.000000,-4.000000,0.002179,0.051670,-2.673330,2.677687,32.368957,0,8.308688
