trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_same_baseline_pair_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_gap_sign_flip_flag,score_margin_bin
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,double_baseline,543.12405994843,543.12405994843,543.12405994843,0.00143267567472112,0.00143267567472112,0,0,0,reliable
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,float32_all,543.12405994843,543.109375,543.109375,0.00143267567472112,0.00143263706240612,0.014684948429931,2.70379265306812e-05,0,reliable
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int16,543.12405994843,544.546667833289,544.546667833289,0.00143267567472112,0.00143643031784839,1.42260788485873,0.00261930558737135,0,reliable
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int18,543.12405994843,543.083878355275,543.083878355275,0.00143267567472112,0.0014325717145401,0.040181593154557,7.39823478974073e-05,0,reliable
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int24,543.12405994843,543.125880332256,543.125880332256,0.00143267567472112,0.00143268049135894,0.0018203838262707,3.35169063665408e-06,0,reliable
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,mixed_Z16_G24_Rz24,543.12405994843,543.12620295235,543.12620295235,0.00143267567472112,0.00143268049135892,0.00214300391962752,3.94569874115133e-06,0,reliable
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int14,543.12405994843,533.000652413117,533.000652413117,0.00143267567472112,0.00140595390916313,10.1234075353132,0.0186392175965734,0,reliable
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,W_int18_G24_Z16,543.12405994843,543.148971034505,543.148971034505,0.00143267567472112,0.00143274026692549,0.0249110860750079,4.58662908017245e-05,0,reliable
4,cp00p00_strong_coherent_t0001,4,2,2,chunk_pilot_tps3,strong_coherent,0,1,double_baseline,459.186864600895,459.186864600895,459.186864600895,0.00115180714071197,0.00115180714071197,0,0,0,reliable
4,cp00p00_strong_coherent_t0001,4,2,2,chunk_pilot_tps3,strong_coherent,0,1,float32_all,459.186864600895,459.140625,459.140625,0.00115180714071197,0.00115169060616708,0.0462396008952055,0.000100698875468476,0,reliable
