trial_index,obs_id,obs_global_index,chunk_id,total_chunks,run_tag,scenario_name,center_az,trial_id,quant_mode,candidate_count,topK_default,top1_same_flag,topK_order_same_flag,topK_set_same_flag,topK_jaccard,topK_miss_count,topK_miss_rate,selected_candidate_same_flag,score_rank_spearman,score_rank_kendall_if_easy,score_gap_top1_top2_baseline,score_gap_top1_top2_quant,score_gap_norm_baseline,score_gap_norm_quant,score_gap_abs_error,score_gap_rel_error,score_margin_bin,argmax_changed_flag,score_gap_sign_flip_flag,reliable_margin_flag,reliable_top1_same_flag,reliable_topK_same_flag,candidate_score_max_abs_diff,candidate_score_p95_abs_diff,candidate_score_rel_l2_error,same_policy_flag,same_estimate_flag,same_confidence_flag,same_fallback_flag,boundary_state_same_flag,false_high_rate_if_available,boundary_missed_rate_if_available,az_rmse_gap_if_available,el_rmse_gap_if_available,W_scale,Gcache_scale,Z_scale,Rz_scale,score_scale,W_clip_rate,Gcache_clip_rate,Z_clip_rate,Rz_clip_rate,score_clip_rate,max_clip_rate,max_overflow_rate,W_relative_error,Gcache_relative_error,Z_relative_error,Rz_relative_error,score_relative_error
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,543.12405994843,543.12405994843,0.00143267567472112,0.00143267567472112,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999577414,NaN,543.12405994843,543.109375,0.00143267567472112,0.00143263706240612,0.014684948429931,2.70379265306812e-05,reliable,0,0,1,1,1,1.14807917991129,0.0922074886475457,6.18313799122177e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int16,7353,10,1,1,1,1,0,0,1,0.999999973014835,NaN,543.12405994843,544.546667833289,0.00143267567472112,0.00143643031784839,1.42260788485873,0.00261930558737135,reliable,0,0,1,1,1,23.0311084599962,4.97873592752148,2.57129329834505e-05,1,1,1,1,1,NaN,NaN,0,0,1.02326866867281e-06,0.0012316833403547,0.00133681541706406,2.7184649695765,5.79304965780105,0,0,0,0,0,0,0,1.89921494063163e-05,3.11406035697417e-05,2.61726572510227e-05,4.87194374139483e-05,1.588871335887e-05
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int18,7353,10,1,1,1,1,0,0,1,0.999999994778039,NaN,543.12405994843,543.083878355275,0.00143267567472112,0.0014325717145401,0.040181593154557,7.39823478974073e-05,reliable,0,0,1,1,1,5.52849124056229,1.30916791108029,6.69397964163896e-06,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,0.000307913774244636,0.000334196140933338,0.679600906975145,1.448223675614,0,0,0,0,0,0,0,4.75555370558934e-06,7.77744768055423e-06,6.6610563442182e-06,1.21070348261487e-05,3.95339110741764e-06
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int24,7353,10,1,1,1,1,0,0,1,0.999999999969815,NaN,543.12405994843,543.125880332256,0.00143267567472112,0.00143268049135894,0.0018203838262707,3.35169063665408e-06,reliable,0,0,1,1,1,0.127165158206481,0.0225632450164994,1.12695828771021e-07,1,1,1,1,1,NaN,NaN,0,0,3.99702173035428e-09,4.8111164869768e-06,5.22177698999751e-06,0.0106186902253406,0.0226283593172338,0,0,0,0,0,0,0,7.42029538126525e-08,1.2062533238579e-07,1.03957858008412e-07,2.1465269573624e-07,6.187941908796e-08
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,mixed_Z16_G24_Rz24,7353,10,1,1,1,1,0,0,1,0.999999999094458,NaN,543.12405994843,543.12620295235,0.00143267567472112,0.00143268049135892,0.00214300391962752,3.94569874115133e-06,reliable,0,0,1,1,1,0.275545308046276,0.162167924820096,8.35098851086852e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,4.81111649577584e-06,0.00133681554536074,0.0106186911152099,0.0226283727586178,0,0,0,0,0,0,0,0,1.20552980091729e-07,2.62478621179498e-05,2.0562586766212e-07,6.17599227044713e-08
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,combined_int14,7353,10,1,1,1,1,0,0,1,0.999999828188414,NaN,543.12405994843,533.000652413117,0.00143267567472112,0.00140595390916313,10.1234075353132,0.0186392175965734,reliable,0,0,1,1,1,76.9683539446269,22.853317258312,0.000112132912684076,1,1,1,1,1,NaN,NaN,0,0,4.09344945261897e-06,0.00492718452979009,0.00534776212606639,10.8748256160732,23.1739414092663,0,0,0,0,0,0,0,7.59786814574564e-05,0.000125043022251653,0.000103915088581875,0.000231710051110644,6.407059715714e-05
2,cp00p00_easy_noncoherent_t0002,2,2,2,chunk_pilot_tps3,easy_noncoherent,0,2,W_int18_G24_Z16,7353,10,1,1,1,1,0,0,1,0.999999999064273,NaN,543.12405994843,543.148971034505,0.00143267567472112,0.00143274026692549,0.0249110860750079,4.58662908017245e-05,reliable,0,0,1,1,1,0.296320610417752,0.186819956783438,8.91433341696727e-07,1,1,1,1,1,NaN,NaN,0,0,2.55811311933242e-07,4.81111658991996e-06,0.00133681516123763,NaN,0.0226283785791162,0,0,0,0,0,0,0,4.75555370558934e-06,1.21162671873752e-07,2.62329269316696e-05,0,6.24871383507563e-08
4,cp00p00_strong_coherent_t0001,4,2,2,chunk_pilot_tps3,strong_coherent,0,1,double_baseline,7353,10,1,1,1,1,0,0,1,1,NaN,459.186864600895,459.186864600895,0.00115180714071197,0.00115180714071197,0,0,reliable,0,0,1,1,1,0,0,0,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
4,cp00p00_strong_coherent_t0001,4,2,2,chunk_pilot_tps3,strong_coherent,0,1,float32_all,7353,10,1,1,1,1,0,0,1,0.999999999788707,NaN,459.186864600895,459.140625,0.00115180714071197,0.00115169060616708,0.0462396008952055,0.000100698875468476,reliable,0,0,1,1,1,1.12846710547456,0.160470101080136,9.6286369971429e-07,1,1,1,1,1,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0
