route_name,sep_factor,theta_sep_deg,theta_a_deg,theta_b_deg,snr_db,raw_success_count,tol_success_count,tol_success_count_rel,raw_success_rate,tol_success_rate,tol_success_rate_rel,rmse_deg,rmse_valid_count,mean_num_peaks,snr90_db,snr90_rel_db,mean_bias_deg,max_bias_deg,mean_az_a_est,mean_az_b_est,lambda2_over_noise,degraded_sample_count
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,-2,172,0,0,0.860000,0.000000,0.000000,24.665621,172,1.720000,18.000000,8.000000,1.334971,14.887829,-13.580387,16.250329,1.071903,199
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,0,177,0,2,0.885000,0.000000,0.010000,26.689197,177,1.770000,18.000000,8.000000,0.028088,14.792352,-16.098676,16.154852,1.072779,196
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,2,172,0,3,0.860000,0.000000,0.015000,25.292035,172,1.720000,18.000000,8.000000,1.917798,14.980359,-12.507263,16.342859,1.075408,196
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,4,188,0,25,0.940000,0.000000,0.125000,15.570425,188,1.880000,18.000000,8.000000,-1.886883,7.992977,-9.355477,5.581711,1.095730,150
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,6,197,0,112,0.985000,0.000000,0.560000,6.847869,197,1.970000,18.000000,8.000000,0.377991,0.946336,-1.552854,2.308836,1.159696,37
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,8,200,3,196,1.000000,0.015000,0.980000,0.288097,200,2.000000,18.000000,8.000000,0.008774,0.145046,-1.217454,1.235001,1.303750,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,10,200,14,200,1.000000,0.070000,1.000000,0.169962,200,2.000000,18.000000,8.000000,-0.021791,0.105993,-1.300089,1.256507,1.543265,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,12,200,65,200,1.000000,0.325000,1.000000,0.116144,200,2.000000,18.000000,8.000000,-0.001447,0.057388,-1.308006,1.305112,1.913119,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,14,200,115,200,1.000000,0.575000,1.000000,0.080712,200,2.000000,18.000000,8.000000,-0.015892,0.060694,-1.333591,1.301806,2.516591,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,16,200,150,200,1.000000,0.750000,1.000000,0.065039,200,2.000000,18.000000,8.000000,-0.009370,0.047929,-1.333312,1.314571,3.449201,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,18,200,187,200,1.000000,0.935000,1.000000,0.051004,200,2.000000,18.000000,8.000000,-0.013664,0.048701,-1.341127,1.313799,4.961631,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,20,200,199,200,1.000000,0.995000,1.000000,0.042799,200,2.000000,18.000000,8.000000,-0.010856,0.044519,-1.339693,1.317981,7.324058,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,22,200,200,200,1.000000,1.000000,1.000000,0.038764,200,2.000000,18.000000,8.000000,-0.009862,0.042021,-1.340203,1.320479,11.097684,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,24,200,200,200,1.000000,1.000000,1.000000,0.036562,200,2.000000,18.000000,8.000000,-0.012165,0.043444,-1.343386,1.319056,17.073597,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,26,200,200,200,1.000000,1.000000,1.000000,0.034867,200,2.000000,18.000000,8.000000,-0.010335,0.041004,-1.342166,1.321496,26.554244,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,28,200,200,200,1.000000,1.000000,1.000000,0.033970,200,2.000000,18.000000,8.000000,-0.012092,0.042569,-1.344115,1.319931,41.462376,0
cylindrical_root_music_proto10,2,2.725000,-1.362500,1.362500,30,200,200,200,1.000000,1.000000,1.000000,0.033037,200,2.000000,18.000000,8.000000,-0.010971,0.041231,-1.343211,1.321269,65.368330,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,-4,175,0,0,0.875000,0.000000,0.000000,28.752782,175,1.750000,26.000000,18.000000,-1.443172,18.400382,-19.308716,16.422371,1.069868,200
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,-2,183,0,0,0.915000,0.000000,0.000000,29.258278,183,1.830000,26.000000,18.000000,0.726271,17.657797,-17.113588,18.566130,1.072923,200
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,0,172,0,0,0.860000,0.000000,0.000000,29.063940,172,1.720000,26.000000,18.000000,-0.565608,17.366609,-18.274943,17.143727,1.071558,200
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,2,175,0,0,0.875000,0.000000,0.000000,28.509365,175,1.750000,26.000000,18.000000,1.003268,17.429379,-16.331176,18.337712,1.072703,200
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,4,170,0,0,0.850000,0.000000,0.000000,27.686733,170,1.700000,26.000000,18.000000,-0.878006,16.936893,-17.845227,16.089215,1.071458,200
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,6,176,0,0,0.880000,0.000000,0.000000,27.267680,176,1.760000,26.000000,18.000000,-0.788641,16.137627,-17.045960,15.468678,1.073827,199
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,8,181,0,0,0.905000,0.000000,0.000000,26.086123,181,1.810000,26.000000,18.000000,0.753054,15.473938,-14.876163,16.382271,1.074384,196
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,10,184,0,0,0.920000,0.000000,0.000000,20.873345,184,1.840000,26.000000,18.000000,-0.045540,10.209370,-11.117704,11.026624,1.080759,184
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,12,191,0,1,0.955000,0.000000,0.005000,12.621228,191,1.910000,26.000000,18.000000,0.602960,4.922672,-4.625084,5.831005,1.111524,109
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,14,200,0,19,1.000000,0.000000,0.095000,1.873216,200,2.000000,26.000000,18.000000,-0.119150,0.341388,-0.805245,0.566946,1.192849,11
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,16,200,0,142,1.000000,0.000000,0.710000,0.332806,200,2.000000,26.000000,18.000000,-0.004570,0.217103,-0.700370,0.691231,1.357492,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,18,200,4,199,1.000000,0.020000,0.995000,0.184495,200,2.000000,26.000000,18.000000,-0.015141,0.124504,-0.814112,0.783829,1.622227,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,20,200,46,200,1.000000,0.230000,1.000000,0.124334,200,2.000000,26.000000,18.000000,-0.018746,0.085895,-0.859931,0.822438,2.049690,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,22,200,108,200,1.000000,0.540000,1.000000,0.081733,200,2.000000,26.000000,18.000000,-0.011584,0.059263,-0.872238,0.849071,2.721313,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,24,200,168,200,1.000000,0.840000,1.000000,0.059760,200,2.000000,26.000000,18.000000,-0.015288,0.053766,-0.885143,0.854567,3.798917,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,26,200,192,200,1.000000,0.960000,1.000000,0.048418,200,2.000000,26.000000,18.000000,-0.016984,0.048876,-0.893425,0.859457,5.499647,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,28,200,200,200,1.000000,1.000000,1.000000,0.039639,200,2.000000,26.000000,18.000000,-0.014207,0.043317,-0.893431,0.865017,8.215784,0
cylindrical_root_music_proto10,3,1.816667,-0.908333,0.908333,30,200,200,200,1.000000,1.000000,1.000000,0.034470,200,2.000000,26.000000,18.000000,-0.012116,0.038807,-0.893757,0.869526,12.512628,0
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,-4,172,0,0,0.860000,0.000000,0.000000,27.818448,172,1.720000,NaN,30.000000,-2.356157,19.263857,-19.808857,15.096544,1.073412,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,-2,171,0,0,0.855000,0.000000,0.000000,27.500543,171,1.710000,NaN,30.000000,0.108812,16.226405,-16.553781,16.771405,1.072563,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,0,168,0,0,0.840000,0.000000,0.000000,31.822972,168,1.680000,NaN,30.000000,0.901131,20.498488,-19.241226,21.043488,1.074222,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,2,173,0,0,0.865000,0.000000,0.000000,28.254658,173,1.730000,NaN,30.000000,-0.374915,16.947774,-17.492774,16.742945,1.070175,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,4,173,0,0,0.865000,0.000000,0.000000,27.734710,173,1.730000,NaN,30.000000,0.306538,16.713034,-16.644959,17.258034,1.073818,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,6,179,0,0,0.895000,0.000000,0.000000,28.471576,179,1.790000,NaN,30.000000,-0.797305,17.807292,-18.352292,16.757681,1.073642,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,8,182,0,0,0.910000,0.000000,0.000000,28.514634,182,1.820000,NaN,30.000000,1.347857,17.989099,-15.838386,18.534099,1.069110,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,10,171,0,0,0.855000,0.000000,0.000000,27.985921,171,1.710000,NaN,30.000000,-0.589608,17.098940,-17.643940,16.464723,1.073791,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,12,170,0,0,0.850000,0.000000,0.000000,26.570039,170,1.700000,NaN,30.000000,-1.646890,17.138973,-17.683973,14.390193,1.070126,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,14,180,0,0,0.900000,0.000000,0.000000,27.290941,180,1.800000,NaN,30.000000,0.013591,15.642629,-16.160446,16.187629,1.072857,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,16,175,0,0,0.875000,0.000000,0.000000,26.920923,175,1.750000,NaN,30.000000,1.282950,16.601172,-14.580273,17.146172,1.074790,200
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,18,180,0,0,0.900000,0.000000,0.000000,25.221302,180,1.800000,NaN,30.000000,-1.614347,15.550908,-16.095908,12.867213,1.073163,194
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,20,180,0,0,0.900000,0.000000,0.000000,19.290050,180,1.800000,NaN,30.000000,-1.152071,9.779630,-10.324630,8.020487,1.089014,172
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,22,198,0,0,0.990000,0.000000,0.000000,8.115310,198,1.980000,NaN,30.000000,-0.208684,2.224622,-2.769622,2.352255,1.140723,71
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,24,200,0,2,1.000000,0.000000,0.010000,0.442313,200,2.000000,NaN,30.000000,-0.018178,0.224411,-0.356944,0.320589,1.256185,5
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,26,200,0,24,1.000000,0.000000,0.120000,0.340069,200,2.000000,NaN,30.000000,-0.031962,0.257404,-0.351519,0.287596,1.461507,2
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,28,200,4,137,1.000000,0.020000,0.685000,0.205267,200,2.000000,NaN,30.000000,-0.029069,0.166132,-0.437005,0.378868,1.793910,0
cylindrical_root_music_proto10,5,1.090000,-0.545000,0.545000,30,200,31,196,1.000000,0.155000,0.980000,0.125464,200,2.000000,NaN,30.000000,-0.014934,0.098205,-0.476662,0.446795,2.321081,0
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,-4,176,0,0,0.880000,0.000000,0.000000,27.965759,176,1.760000,NaN,NaN,1.602094,18.091479,-15.276575,18.480764,1.074413,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,-2,177,0,0,0.885000,0.000000,0.000000,27.796704,177,1.770000,NaN,NaN,3.858612,20.597373,-13.269435,20.986659,1.069563,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,0,175,0,0,0.875000,0.000000,0.000000,27.728703,175,1.750000,NaN,NaN,0.170663,16.687012,-16.734973,17.076298,1.073641,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,2,175,0,0,0.875000,0.000000,0.000000,29.066560,175,1.750000,NaN,NaN,-0.306887,17.712346,-18.101631,17.487858,1.071814,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,4,176,0,0,0.880000,0.000000,0.000000,27.701682,176,1.760000,NaN,NaN,-2.874383,19.483607,-19.872892,14.124127,1.076775,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,6,173,0,0,0.865000,0.000000,0.000000,29.493462,173,1.730000,NaN,NaN,-0.041397,17.883474,-18.272760,18.189966,1.073644,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,8,175,0,0,0.875000,0.000000,0.000000,28.964542,175,1.750000,NaN,NaN,0.176409,17.490650,-17.527116,17.879935,1.074202,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,10,186,0,0,0.930000,0.000000,0.000000,26.720261,186,1.860000,NaN,NaN,-0.520056,16.302142,-16.691427,15.651315,1.071316,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,12,175,0,0,0.875000,0.000000,0.000000,27.832322,175,1.750000,NaN,NaN,2.217567,18.717508,-14.671660,19.106793,1.069870,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,14,172,0,0,0.860000,0.000000,0.000000,28.347237,172,1.720000,NaN,NaN,-2.126659,18.776722,-19.166008,14.912689,1.074290,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,16,169,0,0,0.845000,0.000000,0.000000,26.798876,169,1.690000,NaN,NaN,0.656949,16.063691,-15.139079,16.452977,1.072377,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,18,169,0,0,0.845000,0.000000,0.000000,27.321361,169,1.690000,NaN,NaN,-0.930517,16.628121,-17.017407,15.156372,1.071319,199
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,20,175,0,0,0.875000,0.000000,0.000000,27.926257,175,1.750000,NaN,NaN,0.373246,17.394210,-17.037004,17.783495,1.070734,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,22,172,0,0,0.860000,0.000000,0.000000,27.968037,172,1.720000,NaN,NaN,-0.374891,16.452704,-16.841989,16.092208,1.071910,200
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,24,181,0,0,0.905000,0.000000,0.000000,24.849894,181,1.810000,NaN,NaN,-1.095191,14.818866,-15.208152,13.017771,1.074618,197
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,26,184,0,0,0.920000,0.000000,0.000000,21.460076,184,1.840000,NaN,NaN,-1.293578,11.418415,-11.807701,9.220544,1.087963,178
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,28,197,0,0,0.985000,0.000000,0.000000,7.474902,197,1.970000,NaN,NaN,0.592250,2.466446,-1.671233,2.855732,1.143116,78
cylindrical_root_music_proto10,7,0.778571,-0.389286,0.389286,30,200,0,0,1.000000,0.000000,0.000000,0.585481,200,2.000000,NaN,NaN,0.017760,0.106878,-0.282408,0.317928,1.269616,11
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,-4,170,0,0,0.850000,0.000000,0.000000,27.752397,170,1.700000,NaN,NaN,-1.905561,18.084235,-18.356735,14.545612,1.072180,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,-2,169,0,0,0.845000,0.000000,0.000000,25.924228,169,1.690000,NaN,NaN,-1.502426,16.478518,-16.751018,13.746167,1.072420,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,0,166,0,0,0.830000,0.000000,0.000000,28.382764,166,1.660000,NaN,NaN,-0.811029,17.500934,-17.773434,16.151377,1.074171,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,2,177,0,0,0.885000,0.000000,0.000000,30.243865,177,1.770000,NaN,NaN,1.108999,19.376875,-17.431378,19.649375,1.073145,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,4,176,0,0,0.880000,0.000000,0.000000,28.736854,176,1.760000,NaN,NaN,0.020990,17.238257,-17.468777,17.510757,1.072387,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,6,172,0,0,0.860000,0.000000,0.000000,28.365172,172,1.720000,NaN,NaN,-1.003884,18.118746,-18.391246,16.383479,1.074617,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,8,177,0,0,0.885000,0.000000,0.000000,29.536162,177,1.770000,NaN,NaN,-0.479665,18.188622,-18.461122,17.501792,1.069552,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,10,171,0,0,0.855000,0.000000,0.000000,29.204825,171,1.710000,NaN,NaN,1.248614,19.339161,-17.114432,19.611661,1.073956,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,12,171,0,0,0.855000,0.000000,0.000000,28.887795,171,1.710000,NaN,NaN,-0.445649,17.479342,-17.751842,16.860544,1.073573,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,14,174,0,0,0.870000,0.000000,0.000000,28.777837,174,1.740000,NaN,NaN,1.151031,18.379167,-16.349605,18.651667,1.072376,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,16,168,0,0,0.840000,0.000000,0.000000,26.913950,168,1.680000,NaN,NaN,1.385609,16.942421,-14.443704,17.214921,1.070967,199
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,18,174,0,0,0.870000,0.000000,0.000000,27.581099,174,1.740000,NaN,NaN,0.310473,16.756143,-16.407696,17.028643,1.070857,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,20,177,0,0,0.885000,0.000000,0.000000,27.640951,177,1.770000,NaN,NaN,-2.207832,18.690576,-18.963076,14.547412,1.070812,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,22,169,0,0,0.845000,0.000000,0.000000,28.803270,169,1.690000,NaN,NaN,-0.482444,17.494296,-17.766796,16.801908,1.071184,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,24,176,0,0,0.880000,0.000000,0.000000,26.669957,176,1.760000,NaN,NaN,-0.682640,16.601160,-16.873660,15.508379,1.072868,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,26,166,0,0,0.830000,0.000000,0.000000,27.228316,166,1.660000,NaN,NaN,-0.910603,17.151085,-17.423585,15.602379,1.071090,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,28,182,0,0,0.910000,0.000000,0.000000,26.421888,182,1.820000,NaN,NaN,0.846486,16.154879,-14.734408,16.427379,1.073874,200
cylindrical_root_music_proto10,10,0.545000,-0.272500,0.272500,30,178,0,0,0.890000,0.000000,0.000000,25.285135,178,1.780000,NaN,NaN,1.563328,15.862907,-13.008750,16.135407,1.075720,197
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,-4,200,148,200,1.000000,0.740000,1.000000,0.072348,200,2.000000,0.000000,-4.000000,-0.000949,0.002498,-2.724401,2.722502,2.445013,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,-2,200,174,200,1.000000,0.870000,1.000000,0.054726,200,2.000000,0.000000,-4.000000,0.000380,0.002245,-2.726486,2.727245,3.354621,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,0,200,198,200,1.000000,0.990000,1.000000,0.039447,200,2.000000,0.000000,-4.000000,-0.001376,0.003618,-2.724135,2.721382,4.782739,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,2,200,200,200,1.000000,1.000000,1.000000,0.031175,200,2.000000,0.000000,-4.000000,0.000149,0.000574,-2.724426,2.724724,7.112454,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,4,200,200,200,1.000000,1.000000,1.000000,0.023490,200,2.000000,0.000000,-4.000000,0.000673,0.001512,-2.725166,2.726512,10.732960,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,6,200,200,200,1.000000,1.000000,1.000000,0.018888,200,2.000000,0.000000,-4.000000,0.000808,0.000953,-2.724336,2.725953,16.458576,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,8,200,200,200,1.000000,1.000000,1.000000,0.013968,200,2.000000,0.000000,-4.000000,0.000565,0.001802,-2.723198,2.724328,25.622458,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,10,200,200,200,1.000000,1.000000,1.000000,0.011440,200,2.000000,0.000000,-4.000000,-0.000028,0.000464,-2.724592,2.724536,40.151208,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,12,200,200,200,1.000000,1.000000,1.000000,0.009137,200,2.000000,0.000000,-4.000000,0.000212,0.000627,-2.724373,2.724797,62.962258,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,14,200,200,200,1.000000,1.000000,1.000000,0.007231,200,2.000000,0.000000,-4.000000,0.000134,0.000877,-2.724123,2.724390,99.517623,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,16,200,200,200,1.000000,1.000000,1.000000,0.005894,200,2.000000,0.000000,-4.000000,0.000128,0.000386,-2.724614,2.724871,157.406100,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,18,200,200,200,1.000000,1.000000,1.000000,0.004729,200,2.000000,0.000000,-4.000000,0.000312,0.000505,-2.724495,2.725118,248.651820,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,20,200,200,200,1.000000,1.000000,1.000000,0.003753,200,2.000000,0.000000,-4.000000,0.000013,0.000102,-2.724898,2.724925,394.159827,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,22,200,200,200,1.000000,1.000000,1.000000,0.002892,200,2.000000,0.000000,-4.000000,0.000027,0.000231,-2.724769,2.724823,623.344727,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,24,200,200,200,1.000000,1.000000,1.000000,0.002444,200,2.000000,0.000000,-4.000000,0.000189,0.000336,-2.724959,2.725336,988.313340,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,26,200,200,200,1.000000,1.000000,1.000000,0.001787,200,2.000000,0.000000,-4.000000,0.000021,0.000184,-2.724816,2.724857,1564.065530,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,28,200,200,200,1.000000,1.000000,1.000000,0.001464,200,2.000000,0.000000,-4.000000,0.000027,0.000174,-2.724826,2.724880,2477.131423,0
pure_ula_root_music_reference,1,5.450000,-2.725000,2.725000,30,200,200,200,1.000000,1.000000,1.000000,0.001145,200,2.000000,0.000000,-4.000000,0.000004,0.000034,-2.724966,2.724975,3925.198915,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,-4,200,103,200,1.000000,0.515000,1.000000,0.096427,200,2.000000,0.000000,-4.000000,0.001632,0.012639,-1.371875,1.375139,4.848025,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,-2,200,144,200,1.000000,0.720000,1.000000,0.071748,200,2.000000,0.000000,-4.000000,-0.000120,0.007041,-1.369541,1.369302,7.201596,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,0,200,187,200,1.000000,0.935000,1.000000,0.049614,200,2.000000,0.000000,-4.000000,0.001270,0.008763,-1.368723,1.371263,10.830501,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,2,200,196,200,1.000000,0.980000,1.000000,0.042352,200,2.000000,0.000000,-4.000000,-0.000787,0.004055,-1.360020,1.358445,16.739403,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,4,200,198,200,1.000000,0.990000,1.000000,0.032374,200,2.000000,0.000000,-4.000000,0.000749,0.002596,-1.363598,1.365096,25.923150,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,6,200,200,200,1.000000,1.000000,1.000000,0.026212,200,2.000000,0.000000,-4.000000,0.000009,0.000865,-1.363346,1.363365,40.706309,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,8,200,200,200,1.000000,1.000000,1.000000,0.022181,200,2.000000,0.000000,-4.000000,-0.000673,0.002555,-1.365055,1.363710,63.918408,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,10,200,200,200,1.000000,1.000000,1.000000,0.015620,200,2.000000,0.000000,-4.000000,-0.000452,0.001368,-1.363868,1.362964,100.904369,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,12,200,200,200,1.000000,1.000000,1.000000,0.014365,200,2.000000,0.000000,-4.000000,0.000047,0.001974,-1.364379,1.364474,159.458506,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,14,200,200,200,1.000000,1.000000,1.000000,0.009828,200,2.000000,0.000000,-4.000000,-0.000671,0.001008,-1.363508,1.362167,252.382412,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,16,200,200,200,1.000000,1.000000,1.000000,0.008864,200,2.000000,0.000000,-4.000000,-0.000290,0.000485,-1.362985,1.362404,398.806303,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,18,200,200,200,1.000000,1.000000,1.000000,0.006765,200,2.000000,0.000000,-4.000000,-0.000166,0.000557,-1.363057,1.362726,631.843283,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,20,200,200,200,1.000000,1.000000,1.000000,0.005556,200,2.000000,0.000000,-4.000000,0.000030,0.000329,-1.362171,1.362231,998.275366,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,22,200,200,200,1.000000,1.000000,1.000000,0.004129,200,2.000000,0.000000,-4.000000,0.000238,0.000403,-1.362097,1.362573,1582.627747,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,24,200,200,200,1.000000,1.000000,1.000000,0.003370,200,2.000000,0.000000,-4.000000,0.000067,0.000155,-1.362345,1.362478,2508.492957,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,26,200,200,200,1.000000,1.000000,1.000000,0.002680,200,2.000000,0.000000,-4.000000,0.000121,0.000158,-1.362342,1.362585,3980.261949,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,28,200,200,200,1.000000,1.000000,1.000000,0.002160,200,2.000000,0.000000,-4.000000,-0.000108,0.000160,-1.362555,1.362340,6292.640710,0
pure_ula_root_music_reference,2,2.725000,-1.362500,1.362500,30,200,200,200,1.000000,1.000000,1.000000,0.001565,200,2.000000,0.000000,-4.000000,-0.000070,0.000129,-1.362629,1.362489,9997.256835,0
pure_ula_root_music_reference,3,1.816667,-0.908333,0.908333,-4,200,36,188,1.000000,0.180000,0.940000,0.197582,200,2.000000,6.000000,-4.000000,0.003814,0.030401,-0.877932,0.885561,1.631066,0
pure_ula_root_music_reference,3,1.816667,-0.908333,0.908333,-2,200,62,199,1.000000,0.310000,0.995000,0.147254,200,2.000000,6.000000,-4.000000,-0.002050,0.015807,-0.896625,0.892526,2.073670,0
pure_ula_root_music_reference,3,1.816667,-0.908333,0.908333,0,200,90,200,1.000000,0.450000,1.000000,0.105599,200,2.000000,6.000000,-4.000000,0.001224,0.013816,-0.894518,0.896966,2.764582,0
pure_ula_root_music_reference,3,1.816667,-0.908333,0.908333,2,200,130,200,1.000000,0.650000,1.000000,0.081266,200,2.000000,6.000000,-4.000000,-0.000783,0.003577,-0.906322,0.904756,3.855203,0
pure_ula_root_music_reference,3,1.816667,-0.908333,0.908333,4,200,166,200,1.000000,0.830000,1.000000,0.062225,200,2.000000,6.000000,-4.000000,0.000776,0.001703,-0.908484,0.910036,5.612653,0
pure_ula_root_music_reference,3,1.816667,-0.908333,0.908333,6,200,190,200,1.000000,0.950000,1.000000,0.045883,200,2.000000,6.000000,-4.000000,-0.004681,0.007043,-0.910653,0.901290,8.376755,0
